Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
34,76,272660,0.00028164407053612355,0.00028164407053612355,316.24357700987383,23707,Continuing
35,128,258154,0.0014772358054264685,0.0014772358054264685,316.24357700987383,23707,Continuing
36,109,452558,0.003167905165522985,0.003167905165522985,316.24357700987383,23707,Continuing
37,105,141683,0.1144113441513304,0.1144113441513304,316.24357700981636,23707,Continuing
38,63,300244,0.13651195694959845,0.13651195694959845,316.2435770098063,23707,Continuing
39,92,261756,0.18907528682179686,0.18907528682179686,316.2435770098062,23707,Continuing
40,64,269180,3.2144005975417175e-62,3.2144005975417175e-62,316.24357700987383,23707,Continuing
41,5,253423,0.0,0.0,316.24357700987383,23707,Continuing
42,15,102012,0.0,0.0,316.24357700987383,23707,Continuing
43,74,140574,-84.08105950802565,-84.08105950802565,316.1994412836154,23707,Continuing
44,30,209698,0.0,0.0,316.24357700987383,23707,Continuing
45,33,132665,0.0,0.0,316.24357700987383,23707,Continuing
46,36,190636,0.0,0.0,316.24357700987383,23707,Continuing
47,39,98773,0.0,0.0,316.24357700987383,23707,Continuing
48,56,133495,315.26936956314626,315.26936956314626,316.00094504490744,23707,Continuing
49,40,343647,0.0,0.0,316.24357700987383,23707,Continuing
50,41,370439,0.0,0.0,316.24357700987383,23707,Continuing
51,45,481313,0.0,0.0,316.24357700987383,23707,Continuing
52,48,404845,0.0,0.0,316.24357700987383,23707,Continuing
53,49,234879,0.0,0.0,316.24357700987383,23707,Continuing
54,50,199330,0.0,0.0,316.24357700987383,23707,Continuing
55,51,293210,0.0,0.0,316.24357700987383,23707,Continuing
56,53,374938,0.0,0.0,316.24357700987383,23707,Continuing
57,57,237318,0.0,0.0,316.24357700987383,23707,Continuing
58,58,221696,0.0,0.0,316.24357700987383,23707,Continuing
59,59,123157,0.0,0.0,316.24357700987383,23707,Continuing
60,60,38893,0.0,0.0,316.24357700987383,23707,Continuing
61,61,449878,0.0,0.0,316.24357700987383,23707,Continuing
62,62,40621,0.0,0.0,316.24357700987383,23707,Continuing
63,65,349707,0.0,0.0,316.24357700987383,23707,Continuing
64,66,284939,0.0,0.0,316.24357700987383,23707,Continuing
65,68,180293,0.0,0.0,316.24357700987383,23707,Continuing
66,69,252077,0.0,0.0,316.24357700987383,23707,Continuing
67,70,286563,0.0,0.0,316.24357700987383,23707,Continuing
68,71,87667,0.0,0.0,316.24357700987383,23707,Continuing
69,72,339668,0.0,0.0,316.24357700987383,23707,Continuing
70,73,96638,0.0,0.0,316.24357700987383,23707,Continuing
71,75,59256,0.0,0.0,316.24357700987383,23707,Continuing
72,78,127394,0.0,0.0,316.24357700987383,23707,Continuing
73,80,438903,0.0,0.0,316.24357700987383,23707,Continuing
74,82,252642,0.0,0.0,316.24357700987383,23707,Continuing
75,85,27122,0.0,0.0,316.24357700987383,23707,Continuing
76,86,91681,0.0,0.0,316.24357700987383,23707,Continuing
77,88,132641,0.0,0.0,316.24357700987383,23707,Continuing
78,89,120257,0.0,0.0,316.24357700987383,23707,Continuing
79,90,318600,0.0,0.0,316.24357700987383,23707,Continuing
80,91,225170,0.0,0.0,316.24357700987383,23707,Continuing
81,94,136004,0.0,0.0,316.24357700987383,23707,Continuing
82,95,163985,0.0,0.0,316.24357700987383,23707,Continuing
83,96,383479,0.0,0.0,316.24357700987383,23707,Continuing
84,97,206695,0.0,0.0,316.24357700987383,23707,Continuing
85,98,147202,0.0,0.0,316.24357700987383,23707,Continuing
86,99,192477,0.0,0.0,316.24357700987383,23707,Continuing
87,100,175885,0.0,0.0,316.24357700987383,23707,Continuing
88,101,239057,0.0,0.0,316.24357700987383,23707,Continuing
89,102,129483,0.0,0.0,316.24357700987383,23707,Continuing
90,104,208028,0.0,0.0,316.24357700987383,23707,Continuing
91,107,701140,0.0,0.0,316.24357700987383,23707,Continuing
92,108,719564,0.0,0.0,316.24357700987383,23707,Continuing
93,111,375241,0.0,0.0,316.24357700987383,23707,Continuing
94,120,91655,0.0,0.0,316.24357700987383,23707,Continuing
95,132,503950,1.2267590776969128e-212,1.2267590776969128e-212,316.24357700987383,23707,Continuing
96,112,23707,24720.527947205257,24720.527947205257,4.472024161394791,23707,Min instability reached
