Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
64,73,96638,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
65,74,140574,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
66,75,59256,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
67,76,272660,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
68,78,127394,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
69,80,438903,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
70,82,252642,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
71,84,24723,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
72,85,27122,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
73,86,91681,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
74,88,132641,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
75,89,120257,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
76,103,145224,-174.27557386338574,141.94835297109907,316.2239268344848,23707,Continuing
77,100,175885,818.9192841315288,1135.1419384439391,316.2226543124103,23707,Continuing
78,91,225170,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
79,92,261756,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
80,93,211852,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
81,94,136004,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
82,102,129483,1937.8889860142024,2254.098490992874,316.2095049786714,23707,Continuing
83,111,375241,4398.462512774095,4714.691547384063,316.22903460996787,23707,Continuing
84,98,147202,17729.61369320827,18043.33281417708,313.71912096881147,23707,Continuing
85,95,163985,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
86,96,383479,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
87,97,206695,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
88,99,192477,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
89,104,208028,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
90,107,701140,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
91,108,719564,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
92,116,26197,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
93,120,91655,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
94,132,503950,-316.24357700987383,1.2267590776969128e-212,316.24357700987383,23707,Continuing
95,112,23707,24718.024688659156,24722.4967095069,4.472020847743176,23707,Min instability reached
