Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
28,77,476197,-158.12178850493692,6.044517746001329e-15,316.24357700987383,23707,Continuing
29,19,446747,-158.1217885049369,3.0784059907267523e-14,316.24357700987383,23707,Continuing
30,79,548909,-158.12178850493683,9.4233131496369e-14,316.24357700987383,23707,Continuing
31,49,234879,-158.12178850456198,3.749365515970656e-10,316.24357700987383,23707,Continuing
32,106,437082,-158.1217870992668,1.4056700930865972e-06,316.24357700987383,23707,Continuing
33,54,376516,-158.12178629758682,2.2073501012102306e-06,316.24357700987383,23707,Continuing
34,76,272660,-158.12150695615145,0.00028154878547876147,316.24357700987383,23707,Continuing
35,128,258154,-158.1203110305494,0.001477474387504731,316.24357700987383,23707,Continuing
36,109,452558,-158.118620566021,0.003167938915909721,316.24357700987383,23707,Continuing
37,105,141683,-158.00738193851763,0.11440656639056754,316.24357700981636,23707,Continuing
38,15,102012,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
39,63,300244,-157.8107471973439,0.31104130741850666,316.2435770095248,23707,Continuing
40,64,269180,-157.69076018291315,0.4310283218486443,316.2435770095236,23707,Continuing
41,36,190636,-158.12178850493692,4.292597474918724e-52,316.24357700987383,23707,Continuing
42,30,209698,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
43,33,132665,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
44,39,98773,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
45,41,370439,-158.12178850493692,1.2725361054548398e-42,316.24357700987383,23707,Continuing
46,40,343647,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
47,43,228347,-158.12178850493692,1.0480643947852283e-22,316.24357700987383,23707,Continuing
48,42,482218,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
49,48,404845,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
50,50,199330,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
51,51,293210,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
52,53,374938,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
53,56,133495,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
54,74,140574,-92894.9631050951,-92753.61134795172,282.7035142867432,23707,Continuing
55,98,147202,14183.674819802298,14245.725802083209,124.10196456182034,23707,Continuing
56,57,237318,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
57,58,221696,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
58,59,123157,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
59,60,38893,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
60,61,449878,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
61,62,40621,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
62,65,349707,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
63,66,284939,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
64,68,180293,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
65,69,252077,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
66,70,286563,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
67,71,87667,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
68,72,339668,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
69,73,96638,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
70,75,59256,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
71,78,127394,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
72,80,438903,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
73,82,252642,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
74,85,27122,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
75,86,91681,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
76,88,132641,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
77,89,120257,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
78,90,318600,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
79,91,225170,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
80,92,261756,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
81,93,211852,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
82,94,136004,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
83,95,163985,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
84,96,383479,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
85,97,206695,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
86,99,192477,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
87,100,175885,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
88,101,239057,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
89,102,129483,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
90,104,208028,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
91,107,701140,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
92,108,719564,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
93,111,375241,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
94,120,91655,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
95,132,503950,-158.12178850493692,1.2267590776969128e-212,316.24357700987383,23707,Continuing
96,112,23707,24718.29193512456,24720.527947205257,4.472024161394791,23707,Min instability reached
