Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
56,116,26197,-630.4456835530775,2.0414703608696128,316.2435769569736,23707,Continuing
57,105,141683,-630.1789615929182,2.308192323012525,316.2435769579654,23707,Continuing
58,36,190636,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
59,40,343647,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
60,45,481313,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
61,51,293210,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
62,53,374938,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
63,57,237318,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
64,58,221696,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
65,59,123157,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
66,63,300244,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
67,66,284939,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
68,67,227835,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
69,68,180293,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
70,69,252077,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
71,70,286563,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
72,71,87667,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
73,103,145224,2431.8951448739435,3063.534262331259,315.81955872865774,23707,Continuing
74,102,129483,7616.771747973386,8248.560020685098,315.8941363558562,23707,Continuing
75,73,96638,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
76,90,318600,10981.204358347895,11613.072578074081,315.9341098630934,23707,Continuing
77,101,239057,17885.937296546592,18473.831990459174,293.9473469562902,23707,Continuing
78,117,38370,26186.90315816038,26195.847190962377,4.472016400998048,23707,Continuing
79,84,24723,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
80,85,27122,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
81,88,132641,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
82,89,120257,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
83,91,225170,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
84,93,211852,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
85,94,136004,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
86,95,163985,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
87,96,383479,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
88,98,147202,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
89,99,192477,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
90,104,208028,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
91,107,701140,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
92,108,719564,-632.4871540197477,0.0,316.24357700987383,23707,Continuing
93,109,452558,-632.4871540197477,7.487062574336594e-106,316.24357700987383,23707,Continuing
94,112,23707,24714.27411759852,24723.218155411032,4.472018906255581,23707,Min instability reached
