Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
52,72,339668,-316.2236700716279,0.019906938239647478,316.2435770098676,23707,Continuing
53,60,38893,-214947.35638467356,-214809.1272729163,138.22911175727418,23707,Continuing
54,28,57484,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
55,32,207474,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
56,116,26197,-314.202106596104,2.0414703608696128,316.2435769569736,23707,Continuing
57,105,141683,-313.93538463495287,2.308192323012525,316.2435769579654,23707,Continuing
58,36,190636,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
59,40,343647,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
60,45,481313,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
61,51,293210,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
62,53,374938,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
63,57,237318,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
64,58,221696,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
65,59,123157,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
66,63,300244,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
67,66,284939,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
68,67,227835,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
69,68,180293,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
70,69,252077,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
71,70,286563,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
72,71,87667,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
73,103,145224,2747.7147036026013,3063.534262331259,315.81955872865774,23707,Continuing
74,102,129483,7932.665884329242,8248.560020685098,315.8941363558562,23707,Continuing
75,73,96638,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
76,90,318600,11297.138468210987,11613.072578074081,315.9341098630934,23707,Continuing
77,101,239057,18179.884643502883,18473.831990459174,293.9473469562902,23707,Continuing
78,117,38370,26191.375174561377,26195.847190962377,4.472016400998048,23707,Continuing
79,84,24723,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
80,85,27122,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
81,88,132641,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
82,89,120257,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
83,91,225170,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
84,93,211852,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
85,94,136004,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
86,95,163985,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
87,96,383479,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
88,98,147202,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
89,99,192477,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
90,104,208028,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
91,107,701140,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
92,108,719564,-316.24357700987383,0.0,316.24357700987383,23707,Continuing
93,109,452558,-316.24357700987383,7.487062574336594e-106,316.24357700987383,23707,Continuing
94,112,23707,24718.746136504775,24723.218155411032,4.472018906255581,23707,Min instability reached
