Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
77,100,175885,-129.74867880570218,1135.1419384439391,316.2226543124103,23707,Continuing
78,91,225170,-1264.9743080394953,0.0,316.24357700987383,23707,Continuing
79,92,261756,-1264.9743080394953,0.0,316.24357700987383,23707,Continuing
80,93,211852,-1264.9743080394953,0.0,316.24357700987383,23707,Continuing
81,94,136004,-1264.9743080394953,0.0,316.24357700987383,23707,Continuing
82,102,129483,989.2604710781882,2254.098490992874,316.2095049786714,23707,Continuing
83,111,375241,3449.7754089441914,4714.691547384063,316.22903460996787,23707,Continuing
84,98,147202,16788.456330301833,18043.33281417708,313.71912096881147,23707,Continuing
85,95,163985,-1264.9743080394953,0.0,316.24357700987383,23707,Continuing
86,96,383479,-1264.9743080394953,0.0,316.24357700987383,23707,Continuing
87,97,206695,-1264.9743080394953,0.0,316.24357700987383,23707,Continuing
88,99,192477,-1264.9743080394953,0.0,316.24357700987383,23707,Continuing
89,104,208028,-1264.9743080394953,0.0,316.24357700987383,23707,Continuing
90,107,701140,-1264.9743080394953,0.0,316.24357700987383,23707,Continuing
91,108,719564,-1264.9743080394953,0.0,316.24357700987383,23707,Continuing
92,116,26197,-1264.9743080394953,0.0,316.24357700987383,23707,Continuing
93,120,91655,-1264.9743080394953,0.0,316.24357700987383,23707,Continuing
94,132,503950,-1264.9743080394953,1.2267590776969128e-212,316.24357700987383,23707,Continuing
95,112,23707,24704.60862611593,24722.4967095069,4.472020847743176,23707,Min instability reached
