Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
75,73,96638,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
76,90,318600,11455.105523142534,11613.072578074081,315.9341098630934,23707,Continuing
77,101,239057,18326.85831698103,18473.831990459174,293.9473469562902,23707,Continuing
78,117,38370,26193.611182761877,26195.847190962377,4.472016400998048,23707,Continuing
79,84,24723,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
80,85,27122,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
81,88,132641,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
82,89,120257,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
83,91,225170,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
84,93,211852,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
85,94,136004,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
86,95,163985,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
87,96,383479,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
88,98,147202,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
89,99,192477,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
90,104,208028,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
91,107,701140,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
92,108,719564,-158.12178850493692,0.0,316.24357700987383,23707,Continuing
93,109,452558,-158.12178850493692,7.487062574336594e-106,316.24357700987383,23707,Continuing
94,112,23707,24720.982145957903,24723.218155411032,4.472018906255581,23707,Min instability reached
