Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
25,42,482218,-252.99486160789908,8.893509564771018e-40,316.24357700987383,23707,Continuing
26,43,228347,-252.99486160789908,8.668488848587497e-31,316.24357700987383,23707,Continuing
27,47,416405,-252.99486160789908,2.486034411589765e-39,316.24357700987383,23707,Continuing
28,50,199330,-252.99486160789908,7.891208681926492e-20,316.24357700987383,23707,Continuing
29,75,59256,-252.99486160789908,2.1880205547395117e-15,316.24357700987383,23707,Continuing
30,76,272660,-252.99486160789908,9.325178836206169e-18,316.24357700987383,23707,Continuing
31,77,476197,-252.99486160789908,8.631222149831566e-52,316.24357700987383,23707,Continuing
32,78,127394,-252.99486160789908,2.671991611073944e-26,316.24357700987383,23707,Continuing
33,79,548909,-252.99486160789908,6.968144950791207e-49,316.24357700987383,23707,Continuing
34,82,252642,-252.99486160789908,8.529274829028107e-72,316.24357700987383,23707,Continuing
35,110,794499,-252.99486160789908,8.854685945646355e-16,316.24357700987383,23707,Continuing
36,128,258154,-252.99486160789908,1.1617317062968026e-20,316.24357700987383,23707,Continuing
37,64,269180,-252.99486160789863,4.572657100896455e-13,316.24357700987383,23707,Continuing
38,92,261756,-252.99486160789823,8.597940447651541e-13,316.24357700987383,23707,Continuing
39,56,133495,-252.99486160468575,3.213327840413851e-09,316.24357700987383,23707,Continuing
40,80,438903,-252.99486159690474,1.0994335875417726e-08,316.24357700987383,23707,Continuing
41,100,175885,-252.99486137400817,2.3389092069807406e-07,316.24357700987383,23707,Continuing
42,54,376516,-252.99486078644318,8.214559079386496e-07,316.24357700987383,23707,Continuing
43,106,437082,-252.99485665422222,4.953676850681902e-06,316.24357700987383,23707,Continuing
44,44,299002,-252.99329664524427,0.0015649626548134858,316.24357700987383,23707,Continuing
45,74,140574,-252.9926981520939,0.002163455805178454,316.24357700987383,23707,Continuing
46,33,132665,-252.9922857672709,0.002575840628188641,316.24357700987383,23707,Continuing
47,65,349707,-252.99181858200433,0.003043025894741873,316.24357700987383,23707,Continuing
48,15,102012,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
49,48,404845,-252.9909767968806,0.0038848110184685597,316.24357700987383,23707,Continuing
50,49,234879,-252.98392180639175,0.010939801507055438,316.2435770098735,23707,Continuing
51,111,375241,-252.9829311351756,0.011930472723410903,316.2435770098737,23707,Continuing
52,72,339668,-252.97495466965444,0.019906938239647478,316.2435770098676,23707,Continuing
53,60,38893,-214919.7105623221,-214809.1272729163,138.22911175727418,23707,Continuing
54,28,57484,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
55,32,207474,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
56,116,26197,-250.95339120470925,2.0414703608696128,316.2435769569736,23707,Continuing
57,105,141683,-250.6866692433598,2.308192323012525,316.2435769579654,23707,Continuing
58,36,190636,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
59,40,343647,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
60,45,481313,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
61,51,293210,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
62,53,374938,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
63,57,237318,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
64,58,221696,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
65,59,123157,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
66,63,300244,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
67,66,284939,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
68,67,227835,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
69,68,180293,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
70,69,252077,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
71,70,286563,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
72,71,87667,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
73,103,145224,2810.878615348333,3063.534262331259,315.81955872865774,23707,Continuing
74,102,129483,7995.844711600413,8248.560020685098,315.8941363558562,23707,Continuing
75,73,96638,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
76,90,318600,11360.325290183606,11613.072578074081,315.9341098630934,23707,Continuing
77,101,239057,18238.674112894143,18473.831990459174,293.9473469562902,23707,Continuing
78,117,38370,26192.26957784158,26195.847190962377,4.472016400998048,23707,Continuing
79,84,24723,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
80,85,27122,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
81,88,132641,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
82,89,120257,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
83,91,225170,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
84,93,211852,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
85,94,136004,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
86,95,163985,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
87,96,383479,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
88,98,147202,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
89,99,192477,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
90,104,208028,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
91,107,701140,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
92,108,719564,-252.99486160789908,0.0,316.24357700987383,23707,Continuing
93,109,452558,-252.99486160789908,7.487062574336594e-106,316.24357700987383,23707,Continuing
94,112,23707,24719.64054028603,24723.218155411032,4.472018906255581,23707,Min instability reached
