Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
63,66,284939,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
64,68,180293,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
65,69,252077,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
66,70,286563,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
67,71,87667,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
68,72,339668,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
69,73,96638,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
70,75,59256,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
71,78,127394,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
72,80,438903,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
73,82,252642,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
74,85,27122,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
75,86,91681,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
76,88,132641,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
77,89,120257,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
78,90,318600,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
79,91,225170,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
80,92,261756,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
81,93,211852,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
82,94,136004,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
83,95,163985,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
84,96,383479,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
85,97,206695,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
86,99,192477,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
87,100,175885,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
88,101,239057,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
89,102,129483,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
90,104,208028,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
91,107,701140,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
92,108,719564,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
93,111,375241,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
94,120,91655,-94.87307310296215,0.0,316.24357700987383,23707,Continuing
95,132,503950,-94.87307310296215,1.2267590776969128e-212,316.24357700987383,23707,Continuing
96,112,23707,24719.18633995684,24720.527947205257,4.472024161394791,23707,Min instability reached
