Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
38,44,299002,18.423246293590047,18.423246293590047,316.24357433634543,23707,Continuing
39,109,452558,20.815302446844143,20.815302446844143,316.24357692075245,23707,Continuing
40,92,261756,4.668000321003377e-240,4.668000321003377e-240,316.24357700987383,23707,Continuing
41,76,272660,400.33950606849635,400.33950606849635,316.2431442587361,23707,Continuing
42,117,38370,26362.670406292247,26362.670406292247,4.4706232729725075,23707,Continuing
43,118,107494,32385.52547889948,32385.52547889948,3.8723988687364246,23707,Continuing
44,119,119938,57490.703481435776,57490.703481435776,3.6506412702007847,23707,Continuing
45,54,376516,81707.90097559577,81707.90097559577,264.2730627947421,23707,Continuing
46,61,449878,118952.14657005668,118952.14657005668,36.81172243368855,23707,Continuing
47,60,38893,-299.6568919463327,-299.6568919463327,316.19241503927714,23707,Continuing
48,100,175885,9.92656385649442e-08,9.92656385649442e-08,316.24357700987383,23707,Continuing
49,80,438903,1.3703749654393667e-182,1.3703749654393667e-182,316.24357700987383,23707,Continuing
50,41,370439,1.2608776671382951e-06,1.2608776671382951e-06,316.24357700987383,23707,Continuing
51,102,129483,5.321385550385216e-152,5.321385550385216e-152,316.24357700987383,23707,Continuing
52,30,209698,1.1899476875204064e-143,1.1899476875204064e-143,316.24357700987383,23707,Continuing
53,48,404845,2.809612406181494e-106,2.809612406181494e-106,316.24357700987383,23707,Continuing
54,65,349707,0.010601540625849136,0.010601540625849136,316.243577009873,23707,Continuing
55,34,287734,0.016500518965901538,0.016500518965901538,316.243577009873,23707,Continuing
56,15,102012,0.05182412436374029,0.05182412436374029,316.24357700987207,23707,Continuing
57,49,234879,0.05714892012077217,0.05714892012077217,316.24357700986394,23707,Continuing
58,72,339668,8.204739331609822e-88,8.204739331609822e-88,316.24357700987383,23707,Continuing
59,103,145224,0.12028028626336179,0.12028028626336179,316.24357700974446,23707,Continuing
60,78,127394,1.4341231669224237,1.4341231669224237,316.24357699417965,23707,Continuing
61,108,719564,14.03603651778878,14.03603651778878,316.24357684682457,23707,Continuing
62,90,318600,86952.48170856007,86952.48170856007,296.0979181514262,23707,Continuing
63,97,206695,94076.66288623787,94076.66288623787,294.88732781025016,23707,Continuing
64,89,120257,22.388572445406194,22.388572445406194,316.2435753043757,23707,Continuing
65,111,375241,23.808441758667186,23.808441758667186,316.24357657348406,23707,Continuing
66,16,128971,102012.79748097772,102012.79748097772,4.472020063067602,23707,Continuing
67,73,96638,39.822908830295304,39.822908830295304,316.243568939528,23707,Continuing
68,120,91655,97554.39234663208,97554.39234663208,209.63251415616207,23707,Continuing
69,121,107908,91656.33800363257,91656.33800363257,4.471881653931948,23707,Continuing
70,122,168856,99781.24718107613,99781.24718107613,3.872909883174082,23707,Continuing
71,84,24723,117515.57558057208,117515.57558057208,203.02066413049144,23707,Continuing
72,51,293210,238.33819730901436,238.33819730901436,316.2433675974325,23707,Continuing
73,107,701140,8.745231203356926e-30,8.745231203356926e-30,316.24357700987383,23707,Continuing
74,112,23707,24746.63379353285,24746.63379353285,4.471854387021123,23707,Min instability reached
