Iteration,Experiment Index,Observed Instability Index,LCB Score,Mean Prediction,Standard Deviation,Min Instability Index in Dataset,Stopping Reason
64,57,237318,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
65,58,221696,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
66,59,123157,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
67,63,300244,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
68,66,284939,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
69,67,227835,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
70,68,180293,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
71,69,252077,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
72,70,286563,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
73,71,87667,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
74,73,96638,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
75,102,129483,7852.958616587415,7884.54841874139,315.8980215397471,23707,Continuing
76,90,318600,11491.379755860717,11522.973617049045,315.93861188327924,23707,Continuing
77,117,38370,26195.37930471181,26195.826506315287,4.472016034777261,23707,Continuing
78,75,59256,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
79,84,24723,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
80,85,27122,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
81,88,132641,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
82,89,120257,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
83,91,225170,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
84,93,211852,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
85,94,136004,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
86,95,163985,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
87,96,383479,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
88,98,147202,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
89,99,192477,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
90,104,208028,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
91,107,701140,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
92,108,719564,-31.624357700987385,0.0,316.24357700987383,23707,Continuing
93,109,452558,-31.624357700987385,7.487062700729234e-106,316.24357700987383,23707,Continuing
94,112,23707,24722.77095099214,24723.218152882768,4.4720189062588345,23707,Min instability reached
