Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
33,7,33.44,89.81612822785993,0.0,299.38709409286645,292**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
34,8,37.09,87.67935619160058,0.0,292.2645206386686,286**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
35,9,45.53,85.69678334102274,0.0,285.6559444700758,280**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
36,10,45.97,83.86138995259346,0.0,279.53796650864484,274**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
37,11,140.7,82.14420524218006,0.0,273.8140174739336,270**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
38,12,179.53,80.9262709854919,0.0,269.7542366183063,267**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
39,14,218.67,180.84638179439082,179.50478811128485,4.471978943686564,267**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
40,15,411.82,80.21479430724511,0.0,267.38264769081707,274**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
41,17,559.01,82.22755634715102,0.0,274.0918544905034,289**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
42,18,617.92,560.2847358893619,558.9431352228262,4.472002221785525,291**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
43,28,5.09,87.3670695818247,0.0,291.223565272749,286**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
44,29,6.19,85.84845798603212,0.0,286.16152662010705,281**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
45,30,6.44,84.40599533302544,0.0,281.3533177767515,277**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
46,31,7.2,83.03436068897143,0.0,276.78120229657145,272**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
47,32,7.58,81.72772089992459,0.0,272.425736333082,268**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
48,33,7.72,80.48105189110558,0.0,268.27017297035195,264**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
49,34,8.39,79.28981689444996,0.0,264.29938964816654,260**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
50,38,12.19,78.1502182770645,0.0,260.500727590215,257**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
51,39,18.25,77.05974215476921,0.0,256.865807182564,253**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
52,40,19.06,76.01657334138145,0.0,253.38857780460484,250**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
53,43,6.25,75.01550957870455,0.0,250.05169859568187,247**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
54,44,7.09,74.0486125912585,0.0,246.82870863752836,244**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
55,45,7.84,73.11808505996613,0.0,243.72695019988714,241**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
56,46,7.85,72.22199372680981,0.0,240.73997908936607,238**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
57,47,9.21,71.35811475404806,0.0,237.86038251349356,235**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
58,48,10.37,70.52465394450745,0.0,235.08217981502486,232**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
59,50,14.08,69.72061578715768,0.0,232.40205262385894,230**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
60,51,15.85,68.94462440408805,0.0,229.8154146802935,227**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
61,52,16.66,68.19486320410572,0.0,227.31621068035238,225**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
62,54,17.89,67.46959010896852,0.0,224.89863369656172,223**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
63,56,18.43,66.76773763748075,0.0,222.55912545826916,220**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
64,57,28.51,66.0878532901314,0.0,220.29284430043802,218**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
65,58,31.24,65.43492814217814,0.0,218.1164271405938,216**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
66,59,34.35,64.80370705611932,0.0,216.01235685373106,214**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
67,60,63.53,64.19357291302947,0.0,213.97857637676492,212**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
68,61,6.92,63.63910557377669,0.0,212.13035191258896,210**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
69,64,11.38,63.04781603593605,0.0,210.15938678645352,208**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
70,65,11.49,62.47388840367889,0.0,208.24629467892964,206**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
71,67,13.46,61.91543310597955,0.0,206.38477701993185,205**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
72,68,13.99,61.37234641204337,0.0,204.5744880401446,203**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
73,69,14.78,60.843596832037264,0.0,202.81198944012422,201**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
74,70,14.99,60.328668279022416,0.0,201.09556093007473,199**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
75,71,16.13,59.82676652180325,0.0,199.4225550726775,198**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
76,72,16.51,59.33773423301282,0.0,197.79244744337606,196**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
77,74,26.55,58.8607428253512,0.0,196.202476084504,195**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
78,75,26.57,58.40047622601194,0.0,194.66825408670647,193**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
79,76,28.39,57.95111435477021,0.0,193.17038118256738,192**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
80,77,32.04,57.513441979917786,0.0,191.71147326639263,190**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
81,78,39.11,57.088328447940164,0.0,190.29442815980056,189**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
82,79,52.77,56.6790429938741,0.0,188.93014331291366,188**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
83,80,2.44,56.2936095448092,0.0,187.645365149364,186**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
84,83,6.73,55.88430320056339,0.0,186.28101066854464,185**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
85,84,7.08,55.484405882784706,0.0,184.94801960928237,184**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
86,86,7.96,55.093012722236594,0.0,183.64337574078866,182**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
87,87,9.62,54.70994374557385,0.0,182.36647915191284,181**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
88,88,9.71,54.33507660039893,0.0,181.11692200132975,180**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
89,90,11.47,53.967877294120115,0.0,179.89292431373372,179**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
90,91,13.25,53.60849529469662,0.0,178.6949843156554,177**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
91,92,13.55,53.256712336201275,0.0,177.52237445400425,176**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
92,93,17.35,52.91190591580614,0.0,176.3730197193538,175**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
93,94,20.03,52.57510523017222,0.0,175.25035076724075,174**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
94,95,29.81,52.24572108864371,0.0,174.15240362881238,173**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
95,96,45.34,51.927900635665495,0.0,173.09300211888498,172**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
96,97,86.01,51.62859768786613,0.0,172.09532562622044,171**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
97,99,374.29,51.392200437659405,0.0,171.30733479219802,175**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
98,100,433.78,52.546932966247816,0.0,175.15644322082605,180**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
99,101,484.36,54.12819826213198,0.0,180.42732754043993,187**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
100,102,545.78,56.069001404238406,0.0,186.89667134746136,195**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
101,103,562.06,58.470986447675806,0.0,194.90328815891937,203**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
102,105,607.72,563.2650748686618,561.9235155319535,4.471864455694542,204**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
103,106,618.72,61.10223750515207,0.0,203.67412501717357,213**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
104,107,625.33,63.89445653800376,0.0,212.98152179334588,222**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
105,109,750.9,66.57335342880548,0.0,221.91117809601826,234**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
106,110,770.35,70.33176162760886,0.0,234.43920542536287,247**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
107,111,838.31,74.0206218796624,0.0,246.73540626554134,260**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
108,112,904.29,78.14692918876628,0.0,260.48976396255426,276**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
109,220,546.79,905.5124821990239,904.1708855939703,4.471988683511967,270**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
110,226,658.86,726.6520376749603,725.4901559747169,3.8729390008113405,269**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
111,114,291.41,80.74669189908919,0.0,269.1556396636306,269**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
112,116,452.8,292.71144299252666,291.36984842091204,4.47198190538198,270**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
113,123,552.26,373.2414446655048,372.0795628995744,3.8729392197679413,271**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
114,126,660.0,433.23254773512275,432.1371088171145,3.651463060027526,272**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
115,127,1089.12,490.16167955302967,489.1010229543317,3.5355219956598627,275**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
116,231,772.94,610.141116882164,609.1018886882812,3.4640939796096886,276**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
117,229,731.11,637.4323989710111,636.4077055000379,3.4156449032440808,276**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
118,115,325.56,82.79605283598406,0.0,275.9868427866135,277**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
119,117,475.46,82.96646504897377,0.0,276.55488349657924,279**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
120,118,529.11,476.7406741417096,475.39907633410166,4.471992692026286,280**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
121,119,535.99,503.4148119693617,502.252929329975,3.8729421312889505,280**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
122,128,1243.67,514.5936133131275,513.4981740180519,3.651464316918613,284**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Max conductivity reached
