Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
34,101,484.36,536.0623988820034,475.89485256476337,120.33509263448009,316**2 * RBF(length_scale=0.107) + WhiteKernel(noise_level=10),1243.67,Continuing
35,113,226.22,524.6093597610636,476.4960849161023,96.22654968992254,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
36,0,12.77,158.12178850493692,0.0,316.24357700987383,316**2 * RBF(length_scale=0.0927) + WhiteKernel(noise_level=10),1243.67,Continuing
37,103,562.06,605.6922328026568,549.391117684653,112.60223023600778,316**2 * RBF(length_scale=0.0956) + WhiteKernel(noise_level=10),1243.67,Continuing
38,107,625.33,605.1403599402425,505.8293095647468,198.62210075099162,316**2 * RBF(length_scale=0.0996) + WhiteKernel(noise_level=10),1243.67,Continuing
39,104,580.44,586.6207790805395,493.48990372201524,186.26175071704844,316**2 * RBF(length_scale=0.103) + WhiteKernel(noise_level=10),1243.67,Continuing
40,108,659.36,582.6540670728731,580.4181715392194,4.471791067307315,316**2 * RBF(length_scale=0.103) + WhiteKernel(noise_level=10),1243.67,Continuing
41,105,607.72,564.3058127091751,562.0703761764894,4.470873065371605,316**2 * RBF(length_scale=0.103) + WhiteKernel(noise_level=10),1243.67,Continuing
42,142,280.38,365.6670962040471,288.0295611192596,155.27507016957495,316**2 * RBF(length_scale=0.105) + WhiteKernel(noise_level=10),1243.67,Continuing
43,145,291.83,282.6182574313273,280.38243433348543,4.47164619568381,316**2 * RBF(length_scale=0.105) + WhiteKernel(noise_level=10),1243.67,Continuing
44,169,385.2,259.51807042635915,180.5597855715605,157.91656970959724,316**2 * RBF(length_scale=0.103) + WhiteKernel(noise_level=10),1243.67,Continuing
45,141,279.69,330.1526137978479,217.47936904329424,225.34648950910727,316**2 * RBF(length_scale=0.104) + WhiteKernel(noise_level=10),1243.67,Continuing
46,144,286.73,281.91415093505856,279.6781965160259,4.4719088380653815,316**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
47,1,13.19,158.12178850493692,0.0,316.24357700987383,316**2 * RBF(length_scale=0.104) + WhiteKernel(noise_level=10),1243.67,Continuing
48,219,545.18,255.0766449816844,226.01357552908303,58.126138905202794,316**2 * RBF(length_scale=0.0772) + WhiteKernel(noise_level=10),1243.67,Continuing
49,115,325.56,519.0393815967414,400.7095297466245,236.65970370023376,316**2 * RBF(length_scale=0.0773) + WhiteKernel(noise_level=10),1243.67,Continuing
50,186,318.1919743,431.60199087167337,294.04351174205726,275.11695825923226,316**2 * RBF(length_scale=0.0779) + WhiteKernel(noise_level=10),1243.67,Continuing
51,188,339.0080085,431.44516455190376,328.35573085370515,206.1788673963972,316**2 * RBF(length_scale=0.0788) + WhiteKernel(noise_level=10),1243.67,Continuing
52,140,259.11,337.06202834749064,231.61778395545116,210.888488784079,316**2 * RBF(length_scale=0.0795) + WhiteKernel(noise_level=10),1243.67,Continuing
53,172,542.3,314.7119282978261,176.02823709302157,277.36738240960904,316**2 * RBF(length_scale=0.0807) + WhiteKernel(noise_level=10),1243.67,Continuing
54,196,191.45,317.5715596182281,173.30137657945951,288.54036607753716,316**2 * RBF(length_scale=0.0811) + WhiteKernel(noise_level=10),1243.67,Continuing
55,148,328.21,248.61071802866587,127.75623616450203,241.70896372832766,316**2 * RBF(length_scale=0.0812) + WhiteKernel(noise_level=10),1243.67,Continuing
56,207,289.72,215.90154444807186,63.53223035782412,304.7386281804955,316**2 * RBF(length_scale=0.0817) + WhiteKernel(noise_level=10),1243.67,Continuing
57,179,135.2652427,295.7060277056304,156.64889573060836,278.1142639500441,316**2 * RBF(length_scale=0.0819) + WhiteKernel(noise_level=10),1243.67,Continuing
58,180,151.3841761,248.37187717245854,104.5296227877735,287.6845087693701,316**2 * RBF(length_scale=0.0822) + WhiteKernel(noise_level=10),1243.67,Continuing
59,24,800.58,214.12028633792767,130.7196313838277,166.8013099081999,316**2 * RBF(length_scale=0.0727) + WhiteKernel(noise_level=10),1243.67,Continuing
60,22,766.85,802.6417735577289,800.4058498545492,4.471847406359596,316**2 * RBF(length_scale=0.0731) + WhiteKernel(noise_level=10),1243.67,Continuing
61,222,602.48,785.5653732183357,783.6289237880657,3.872898860540018,316**2 * RBF(length_scale=0.0746) + WhiteKernel(noise_level=10),1243.67,Continuing
62,227,695.67,725.074337577378,723.248616659781,3.6514418351939493,316**2 * RBF(length_scale=0.0747) + WhiteKernel(noise_level=10),1243.67,Continuing
63,149,328.45,205.99902851323208,52.20054209805985,307.59697283034444,316**2 * RBF(length_scale=0.0749) + WhiteKernel(noise_level=10),1243.67,Continuing
64,204,240.44,193.90051289622113,58.19651186238218,271.4080020676779,316**2 * RBF(length_scale=0.075) + WhiteKernel(noise_level=10),1243.67,Continuing
65,197,192.98,193.69717131624918,191.4611892147692,4.471964202959924,316**2 * RBF(length_scale=0.075) + WhiteKernel(noise_level=10),1243.67,Continuing
66,199,201.63,194.1570062000642,192.22053932141716,3.8729337572940463,316**2 * RBF(length_scale=0.0751) + WhiteKernel(noise_level=10),1243.67,Continuing
67,202,214.93,185.2502028781866,28.383514745639957,313.7333762650933,316**2 * RBF(length_scale=0.0752) + WhiteKernel(noise_level=10),1243.67,Continuing
68,166,249.23,184.40336177996795,30.38673377995292,308.03325600003006,316**2 * RBF(length_scale=0.0753) + WhiteKernel(noise_level=10),1243.67,Continuing
69,167,250.28,251.44294089881421,249.20693186900402,4.472018059620387,316**2 * RBF(length_scale=0.0753) + WhiteKernel(noise_level=10),1243.67,Continuing
70,117,475.46,177.23031678235142,19.80612759494062,314.8483783748216,316**2 * RBF(length_scale=0.0756) + WhiteKernel(noise_level=10),1243.67,Continuing
71,118,529.11,477.65007247902236,475.4140609124129,4.472023133218908,316**2 * RBF(length_scale=0.0756) + WhiteKernel(noise_level=10),1243.67,Continuing
72,119,535.99,504.19715173053635,502.26067634276114,3.8729507755504473,316**2 * RBF(length_scale=0.0756) + WhiteKernel(noise_level=10),1243.67,Continuing
73,128,1243.67,515.3291403369902,513.5034061557692,3.651468362442139,316**2 * RBF(length_scale=0.0757) + WhiteKernel(noise_level=10),1243.67,Max conductivity reached
