Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
40,29,6.19,1.206754327784742e-179,1.206754327784742e-179,56.53952626709397,55.6**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
41,2,14.78,0.0,0.0,55.712975324837345,54.9**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
42,3,16.34,14.731085439640491,14.731085439640491,4.468434278174933,54.9**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
43,6,26.19,0.0,0.0,54.974085701150635,54.3**2 * RBF(length_scale=0.00398) + WhiteKernel(noise_level=10),1243.67,Continuing
44,30,6.44,1.999607134743099e-54,1.999607134743099e-54,54.38140539435343,53.6**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
45,7,33.44,0.0,0.0,53.65288680014997,53.1**2 * RBF(length_scale=0.00398) + WhiteKernel(noise_level=10),1243.67,Continuing
46,33,7.72,1.7651002850642707e-74,1.7651002850642707e-74,53.219987058387574,52.5**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
47,35,10.32,7.692042817775686,7.692042817775686,4.468085275986657,52.5**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
48,37,11.44,1.0901394373544206e-110,1.0901394373544206e-110,52.55285045873123,51.8**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
49,8,37.09,0.0,0.0,51.92416850856418,51.5**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
50,9,45.53,0.0,0.0,51.61354326055177,51.4**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
51,10,45.97,0.0,0.0,51.477235356237955,51.3**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
52,11,140.7,0.0,0.0,51.35603943803951,72.4**2 * RBF(length_scale=0.296) + WhiteKernel(noise_level=10),1243.67,Continuing
53,38,12.19,123.54217126445,123.54217126445,34.69233467466398,74.1**2 * RBF(length_scale=0.271) + WhiteKernel(noise_level=10),1243.67,Continuing
54,198,195.33,48.96714913417042,48.96714913417042,72.1649062326649,61**2 * RBF(length_scale=0.00189) + WhiteKernel(noise_level=10),1243.67,Continuing
55,201,213.5,194.80597138931495,194.80597138931495,4.469135502422127,84.8**2 * RBF(length_scale=0.309) + WhiteKernel(noise_level=10),1243.67,Continuing
56,195,179.12,175.73859158009964,175.73859158009964,45.1142607247861,84**2 * RBF(length_scale=0.31) + WhiteKernel(noise_level=10),1243.67,Continuing
57,15,411.82,170.25986662877335,170.25986662877335,28.308422325968436,97**2 * RBF(length_scale=0.211) + WhiteKernel(noise_level=10),1243.67,Continuing
58,98,233.89,465.70987415899515,465.70987415899515,15.42514916262896,93.8**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
59,13,215.37,0.0,0.0,93.8364385072011,97.7**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
60,16,490.06,0.0,0.0,97.7584384839757,113**2 * RBF(length_scale=0.096) + WhiteKernel(noise_level=10),1243.67,Continuing
61,19,634.35,489.6781376934826,489.6781376934826,4.47126468081951,120**2 * RBF(length_scale=0.0984) + WhiteKernel(noise_level=10),1243.67,Continuing
62,20,688.74,562.0105333829274,562.0105333829274,3.8727600623936818,129**2 * RBF(length_scale=0.00574) + WhiteKernel(noise_level=10),1243.67,Continuing
63,21,725.7933279,604.2614567522745,604.2614567522745,3.6513916733086598,131**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
64,23,788.8326479,634.6439349298016,634.6439349298016,3.5354827181102286,134**2 * RBF(length_scale=0.00398) + WhiteKernel(noise_level=10),1243.67,Continuing
65,25,804.11,665.4814642682666,665.4814642682666,3.4640696352631317,137**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
66,26,839.28,688.5861774704535,688.5861774704535,3.415628472206928,139**2 * RBF(length_scale=0.00398) + WhiteKernel(noise_level=10),1243.67,Continuing
67,27,852.33,710.113885921659,710.113885921659,3.3806013449307506,138**2 * RBF(length_scale=0.105) + WhiteKernel(noise_level=10),1243.67,Continuing
68,232,824.47,727.8894123033388,727.8894123033388,3.354089785395296,142**2 * RBF(length_scale=0.00189) + WhiteKernel(noise_level=10),1243.67,Continuing
69,112,904.29,1.3987676217627953e-135,1.3987676217627953e-135,141.690611241459,188**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
70,220,546.79,904.0346342035456,904.0346342035456,4.47182021811453,173**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
71,226,658.86,725.4182993565871,725.4182993565871,3.8728750702737944,140**2 * RBF(length_scale=0.109) + WhiteKernel(noise_level=10),1243.67,Continuing
72,110,770.35,632.9605204614927,632.9605204614927,55.26148216835579,200**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
73,40,19.06,2.1522112702513432e-76,2.1522112702513432e-76,199.61640515633363,198**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
74,41,19.3,19.055127280421274,19.055127280421274,4.471850118693871,198**2 * RBF(length_scale=0.00806) + WhiteKernel(noise_level=10),1243.67,Continuing
75,68,13.99,9.101534424452686e-55,9.101534424452686e-55,197.77676161678903,146**2 * RBF(length_scale=0.115) + WhiteKernel(noise_level=10),1243.67,Continuing
76,154,63.81,90.35871853964545,90.35871853964545,128.3904330973415,145**2 * RBF(length_scale=0.115) + WhiteKernel(noise_level=10),1243.67,Continuing
77,114,291.41,21.697266986127943,21.697266986127943,144.21369025766253,196**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
78,116,452.8,291.334547757625,291.334547757625,4.471846462881115,199**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
79,123,552.26,372.05796534474615,372.05796534474615,3.8729017534942773,157**2 * RBF(length_scale=0.123) + WhiteKernel(noise_level=10),1243.67,Continuing
80,126,660.0,432.1014320398317,432.1014320398317,3.6514207064405384,160**2 * RBF(length_scale=0.125) + WhiteKernel(noise_level=10),1243.67,Continuing
81,127,1089.12,489.07237029880366,489.07237029880366,3.5354988099244724,209**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
82,229,731.11,609.0900810174644,609.0900810174644,3.4640883836623444,210**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
83,231,772.94,629.4261983232573,629.4261983232573,3.4156410297720203,211**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
84,122,543.75,1.3337790186787195e-108,1.3337790186787195e-108,211.05616737253075,221**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
85,17,559.01,0.0,0.0,221.07383495739055,231**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
86,18,617.92,558.9052003781449,558.9052003781449,4.471926348233044,232**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
87,22,766.85,0.0,0.0,232.19537220970628,251**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
88,24,800.58,766.7279196651114,766.7279196651114,4.471957963644254,221**2 * RBF(length_scale=0.156) + WhiteKernel(noise_level=10),1243.67,Continuing
89,222,602.48,783.6389305882345,783.6389305882345,3.8729164359107306,217**2 * RBF(length_scale=0.154) + WhiteKernel(noise_level=10),1243.67,Continuing
90,227,695.67,723.2547894042218,723.2547894042218,3.6514509295711206,216**2 * RBF(length_scale=0.154) + WhiteKernel(noise_level=10),1243.67,Continuing
91,100,433.78,667.350177548884,667.350177548884,107.20948600988943,214**2 * RBF(length_scale=0.141) + WhiteKernel(noise_level=10),1243.67,Continuing
92,101,484.36,563.4758843946911,563.4758843946911,83.27433138490414,213**2 * RBF(length_scale=0.14) + WhiteKernel(noise_level=10),1243.67,Continuing
93,113,226.22,476.9327410448217,476.9327410448217,81.00481674373742,257**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
94,36,11.15,0.0,0.0,257.21774069529346,255**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
95,106,618.72,2.897473756661127e-13,2.897473756661127e-13,255.2044803510065,227**2 * RBF(length_scale=0.0678) + WhiteKernel(noise_level=10),1243.67,Continuing
96,109,750.9,336.1718925843188,336.1718925843188,207.34280508956,236**2 * RBF(length_scale=0.0795) + WhiteKernel(noise_level=10),1243.67,Continuing
97,120,540.19,587.6641017447743,587.6641017447743,138.83102419243943,234**2 * RBF(length_scale=0.0795) + WhiteKernel(noise_level=10),1243.67,Continuing
98,104,580.44,381.01877481488276,381.01877481488276,179.3982103786941,238**2 * RBF(length_scale=0.0849) + WhiteKernel(noise_level=10),1243.67,Continuing
99,108,659.36,580.3907884447391,580.3907884447391,4.4717568152248495,239**2 * RBF(length_scale=0.0859) + WhiteKernel(noise_level=10),1243.67,Continuing
100,103,562.06,389.5976510285691,389.5976510285691,83.81177031877797,297**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
101,105,607.72,561.9964938757338,561.9964938757338,4.4720096286289746,298**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
102,42,49.98,0.0,0.0,298.13555574233,296**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
103,50,14.08,0.0,0.0,296.0588579230329,237**2 * RBF(length_scale=0.0791) + WhiteKernel(noise_level=10),1243.67,Continuing
104,107,625.33,291.7091464209079,291.7091464209079,170.1500158742,301**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
105,51,15.85,0.0,0.0,301.0807784948917,240**2 * RBF(length_scale=0.0792) + WhiteKernel(noise_level=10),1243.67,Continuing
106,102,545.78,238.9858593848514,238.9858593848514,219.57372385919442,243**2 * RBF(length_scale=0.081) + WhiteKernel(noise_level=10),1243.67,Continuing
107,138,302.25,283.747926087545,283.747926087545,219.86353474533212,242**2 * RBF(length_scale=0.0812) + WhiteKernel(noise_level=10),1243.67,Continuing
108,153,47.22,276.3633262923322,276.3633262923322,213.19919187824576,302**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
109,55,17.96,15.848258866978073,15.848258866978073,4.472013136550872,302**2 * RBF(length_scale=0.00398) + WhiteKernel(noise_level=10),1243.67,Continuing
110,139,336.24,8.049735128661364e-65,8.049735128661364e-65,301.7168871812247,302**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
111,54,17.89,0.0,0.0,302.1904589554419,300**2 * RBF(length_scale=0.00398) + WhiteKernel(noise_level=10),1243.67,Continuing
112,115,325.56,2.9704278143296385e-40,2.9704278143296385e-40,300.2541077363788,301**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
113,56,18.43,0.0,0.0,300.5877400560366,299**2 * RBF(length_scale=0.00189) + WhiteKernel(noise_level=10),1243.67,Continuing
114,59,34.35,0.0,0.0,298.7104451979598,297**2 * RBF(length_scale=0.00189) + WhiteKernel(noise_level=10),1243.67,Continuing
115,61,6.92,0.0,0.0,296.8855729235108,295**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
116,63,10.53,6.919205207502682,6.919205207502682,4.47200754203737,295**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
117,62,7.25,0.0,0.0,295.07144155452903,293**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
118,69,14.78,0.0,0.0,293.2899621259351,292**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
119,70,14.99,0.0,0.0,291.543753373498,290**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
120,74,26.55,0.0,0.0,289.82799260760265,288**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
121,79,52.77,1.487713382497e-41,1.487713382497e-41,288.153491742139,287**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
122,75,26.57,0.0,0.0,286.5490301516273,285**2 * RBF(length_scale=0.00398) + WhiteKernel(noise_level=10),1243.67,Continuing
123,83,6.73,8.788910115184881e-119,8.788910115184881e-119,284.93068457289843,283**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
124,76,28.39,0.0,0.0,283.3258159895872,282**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
125,169,385.2,1.5695389907776371e-75,1.5695389907776371e-75,281.76193362533303,283**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
126,78,39.11,0.0,0.0,283.10398332181074,282**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
127,81,6.31,0.0,0.0,281.59206410910264,280**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
128,85,7.67,6.309195585424462,6.309195585424462,4.471993422973182,280**2 * RBF(length_scale=0.00125) + WhiteKernel(noise_level=10),1243.67,Continuing
129,84,7.08,0.0,0.0,280.07724986489,279**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
130,86,7.96,0.0,0.0,278.58104434973296,277**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
131,88,9.71,0.0,0.0,277.11225878412836,276**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
132,91,13.25,0.0,0.0,275.6670956197371,274**2 * RBF(length_scale=0.00189) + WhiteKernel(noise_level=10),1243.67,Continuing
133,219,545.18,1.7091007736433245e-226,1.7091007736433245e-226,274.245831423521,278**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
134,93,17.35,0.0,0.0,278.3451716750935,277**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
135,94,20.03,0.0,0.0,276.9413980567523,276**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
136,96,45.34,0.0,0.0,275.56058427224553,274**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
137,99,374.29,0.0,0.0,274.23275283269163,275**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
138,111,838.31,0.0,0.0,275.38768092147257,286**2 * RBF(length_scale=0.00398) + WhiteKernel(noise_level=10),1243.67,Continuing
139,142,280.38,1.6818538112897013e-25,1.6818538112897013e-25,286.2263240512668,286**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
140,145,291.83,280.3457625496636,280.3457625496636,4.471999428807535,286**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
141,117,475.46,0.0,0.0,286.2237067450363,289**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
142,118,529.11,475.4029201755018,475.4029201755018,4.472001731014917,289**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
143,119,535.99,502.25493832389026,502.25493832389026,3.8729447131174717,289**2 * RBF(length_scale=0.00271) + WhiteKernel(noise_level=10),1243.67,Continuing
144,128,1243.67,513.499536797448,513.499536797448,3.651465528214297,293**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Max conductivity reached
