Iteration,Experiment Index,Observed Conductivity,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Conductivity in Dataset,Stopping Reason
37,7,33.44,32.22706004120436,0.0,107.4235334706812,94.5**2 * RBF(length_scale=0.0846) + WhiteKernel(noise_level=10),1243.67,Continuing
38,154,63.81,73.45774325835777,45.863349867474284,91.98131130294492,105**2 * RBF(length_scale=0.00398) + WhiteKernel(noise_level=10),1243.67,Continuing
39,8,37.09,31.5448168798723,0.0,105.14938959957433,104**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
40,9,45.53,31.17935023541942,0.0,103.93116745139807,103**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
41,10,45.97,30.85469347246322,0.0,102.84897824154407,102**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
42,11,140.7,30.544559464322237,0.0,101.81519821440746,92.1**2 * RBF(length_scale=0.0851) + WhiteKernel(noise_level=10),1243.67,Continuing
43,38,12.19,56.70006333990756,29.67888332684818,90.07060004353126,102**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
44,13,215.37,30.516925471476437,0.0,101.72308490492146,95.8**2 * RBF(length_scale=0.0856) + WhiteKernel(noise_level=10),1243.67,Continuing
45,40,19.06,48.93885879892899,24.819874926343726,80.39661290861756,94.8**2 * RBF(length_scale=0.0863) + WhiteKernel(noise_level=10),1243.67,Continuing
46,37,11.44,39.93863428863539,14.13983643007405,85.99599286187114,93.8**2 * RBF(length_scale=0.0867) + WhiteKernel(noise_level=10),1243.67,Continuing
47,200,207.58,36.07805012871067,8.13522351456767,93.14275538047667,97.6**2 * RBF(length_scale=0.0881) + WhiteKernel(noise_level=10),1243.67,Continuing
48,151,36.88,40.23985676548847,12.712105444656576,91.75917106943963,96.7**2 * RBF(length_scale=0.0884) + WhiteKernel(noise_level=10),1243.67,Continuing
49,87,9.62,33.48638830858378,9.026673824397344,81.53238161395478,95.8**2 * RBF(length_scale=0.0891) + WhiteKernel(noise_level=10),1243.67,Continuing
50,53,16.69,33.29511049448894,4.808438865845414,94.9555720954784,94.8**2 * RBF(length_scale=0.089) + WhiteKernel(noise_level=10),1243.67,Continuing
51,65,11.49,32.28278027821679,6.556150941900017,85.75543112105592,93.9**2 * RBF(length_scale=0.0894) + WhiteKernel(noise_level=10),1243.67,Continuing
52,32,7.58,31.05078611956004,6.404466883061599,82.15439745499481,93.1**2 * RBF(length_scale=0.0898) + WhiteKernel(noise_level=10),1243.67,Continuing
53,34,8.39,30.68336042362065,5.846630071531864,82.78910117362928,92.2**2 * RBF(length_scale=0.0902) + WhiteKernel(noise_level=10),1243.67,Continuing
54,175,52.47346448,29.82118092747434,2.4145705420765244,91.35536795132606,91.6**2 * RBF(length_scale=0.09) + WhiteKernel(noise_level=10),1243.67,Continuing
55,84,7.08,27.793681652082707,0.3937151703150085,91.33322160589233,90.7**2 * RBF(length_scale=0.0898) + WhiteKernel(noise_level=10),1243.67,Continuing
56,81,6.31,27.371846629289053,0.15420225910781085,90.72548123393747,98.1**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
57,16,490.06,29.43301161272619,0.0,98.1100387090873,117**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
58,19,634.35,491.0447765114412,489.70337982754705,4.471322279647201,118**2 * RBF(length_scale=0.0981) + WhiteKernel(noise_level=10),1243.67,Continuing
59,20,688.74,563.1652375789391,562.0034120132912,3.872751885493401,126**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
60,21,725.7933279,605.3526363207443,604.2572197787158,3.6513884734281437,129**2 * RBF(length_scale=0.00189) + WhiteKernel(noise_level=10),1243.67,Continuing
61,23,788.8326479,635.7011497154326,634.6405054730791,3.5354808078450883,132**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
62,25,804.11,666.5177486634818,665.4785281549557,3.464068361753839,131**2 * RBF(length_scale=0.103) + WhiteKernel(noise_level=10),1243.67,Continuing
63,26,839.28,689.6050739647559,688.5803860386368,3.415626420396871,133**2 * RBF(length_scale=0.104) + WhiteKernel(noise_level=10),1243.67,Continuing
64,27,852.33,711.1233062265065,710.1091262478585,3.3805999288268356,135**2 * RBF(length_scale=0.104) + WhiteKernel(noise_level=10),1243.67,Continuing
65,232,824.47,728.893159405,727.8869326598057,3.354089150647837,136**2 * RBF(length_scale=0.105) + WhiteKernel(noise_level=10),1243.67,Continuing
66,112,904.29,683.7154415745587,666.0546447253437,58.86932283071651,153**2 * RBF(length_scale=0.103) + WhiteKernel(noise_level=10),1243.67,Continuing
67,220,546.79,905.0945563465121,903.753664920223,4.469638087630792,168**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
68,226,658.86,726.572754414061,725.4108938695863,3.87286848158258,166**2 * RBF(length_scale=0.00797) + WhiteKernel(noise_level=10),1243.67,Continuing
69,110,770.35,49.792546339191446,6.600938778661263e-05,165.97493443267888,193**2 * RBF(length_scale=0.00666) + WhiteKernel(noise_level=10),1243.67,Continuing
70,17,559.01,57.94065306125273,0.0,193.13551020417577,163**2 * RBF(length_scale=0.12) + WhiteKernel(noise_level=10),1243.67,Continuing
71,18,617.92,560.1409851737127,558.7994707118573,4.4717148728512885,206**2 * RBF(length_scale=0.00831) + WhiteKernel(noise_level=10),1243.67,Continuing
72,31,7.2,61.87497133020503,7.267885272801952e-11,206.2499044337745,164**2 * RBF(length_scale=0.122) + WhiteKernel(noise_level=10),1243.67,Continuing
73,102,545.78,437.80899638459766,401.8103249835476,119.99557133683355,215**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
74,22,766.85,64.36211424177762,0.0,214.54038080592542,234**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
75,24,800.58,768.051563740565,766.7099841965469,4.4719318133936525,235**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
76,222,602.48,784.8058724137076,783.6439949547057,3.8729248633396574,232**2 * RBF(length_scale=0.00381) + WhiteKernel(noise_level=10),1243.67,Continuing
77,227,695.67,724.3538868980951,723.2584502800565,3.651455393461752,231**2 * RBF(length_scale=0.00398) + WhiteKernel(noise_level=10),1243.67,Continuing
78,29,6.19,69.43176091083416,8.969542186016316e-283,231.43920303611387,230**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
79,36,11.15,68.87901808582332,0.0,229.5967269527444,228**2 * RBF(length_scale=0.00309) + WhiteKernel(noise_level=10),1243.67,Continuing
80,42,49.98,68.34012506282905,0.0,227.80041687609685,226**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
81,46,7.85,67.83801539118632,0.0,226.1267179706211,224**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
82,50,14.08,67.3228590699547,0.0,224.40953023318235,223**2 * RBF(length_scale=0.00398) + WhiteKernel(noise_level=10),1243.67,Continuing
83,51,15.85,66.82059104411059,0.0,222.73530348036863,221**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
84,54,17.89,66.330067228248,0.0,221.10022409415998,219**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
85,56,18.43,65.85092724132284,0.0,219.50309080440945,218**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
86,59,34.35,65.38225141030458,0.0,217.9408380343486,216**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
87,61,6.92,64.9316217336906,0.0,216.43873911230204,215**2 * RBF(length_scale=0.00398) + WhiteKernel(noise_level=10),1243.67,Continuing
88,62,7.25,64.47985935740859,0.0,214.9328645246953,213**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
89,69,14.78,64.03724166125184,1.5380826638426987e-211,213.45747220417283,212**2 * RBF(length_scale=0.00199) + WhiteKernel(noise_level=10),1243.67,Continuing
90,70,14.99,63.605299410180685,0.0,212.0176647006023,211**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
91,74,26.55,63.18201167211548,0.0,210.60670557371827,209**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
92,75,26.57,62.7717455235668,0.0,209.23915174522267,208**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
93,76,28.39,62.36943719155862,2.409150792511952e-104,207.89812397186208,207**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
94,78,39.11,61.97592173480537,3.798116956033921e-198,206.58640578268458,205**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
95,79,52.77,61.596757897828184,0.0,205.32252632609396,204**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
96,83,6.73,61.236217052487156,0.0,204.12072350829052,203**2 * RBF(length_scale=0.00189) + WhiteKernel(noise_level=10),1243.67,Continuing
97,86,7.96,60.85744050065843,0.0,202.85813500219476,202**2 * RBF(length_scale=0.00189) + WhiteKernel(noise_level=10),1243.67,Continuing
98,88,9.71,60.48587238088632,0.0,201.6195746029544,200**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
99,91,13.25,60.12131837939303,0.0,200.4043945979768,169**2 * RBF(length_scale=0.141) + WhiteKernel(noise_level=10),1243.67,Continuing
100,101,484.36,661.417585925182,638.4295310903108,76.62684944957081,205**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
101,93,17.35,61.466096051130165,2.2639100197568448e-243,204.88698683710055,204**2 * RBF(length_scale=0.00189) + WhiteKernel(noise_level=10),1243.67,Continuing
102,94,20.03,61.11032848912002,0.0,203.70109496373342,203**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
103,96,45.34,60.761606703755646,0.0,202.53868901251883,201**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
104,99,374.29,60.43286861461637,0.0,201.44289538205456,204**2 * RBF(length_scale=0.00189) + WhiteKernel(noise_level=10),1243.67,Continuing
105,100,433.78,61.25960908317632,0.0,204.19869694392108,208**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
106,103,562.06,62.44350094903818,0.0,208.14500316346061,215**2 * RBF(length_scale=0.00189) + WhiteKernel(noise_level=10),1243.67,Continuing
107,105,607.72,563.2802244974214,561.938656125022,4.471894574664668,175**2 * RBF(length_scale=0.127) + WhiteKernel(noise_level=10),1243.67,Continuing
108,104,580.44,672.1498802352875,646.1700186555972,86.59953859896751,172**2 * RBF(length_scale=0.124) + WhiteKernel(noise_level=10),1243.67,Continuing
109,108,659.36,581.8531797651685,580.5119722056297,4.470691865129484,174**2 * RBF(length_scale=0.126) + WhiteKernel(noise_level=10),1243.67,Continuing
110,153,47.22,512.0897361860542,478.65765187093933,111.44028105038298,223**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
111,106,618.72,66.92199232685616,0.0,223.07330775618718,187**2 * RBF(length_scale=0.0722) + WhiteKernel(noise_level=10),1243.67,Continuing
112,113,226.22,507.7186427929094,480.9234948279336,89.31715988325257,191**2 * RBF(length_scale=0.0667) + WhiteKernel(noise_level=10),1243.67,Continuing
113,109,750.9,420.8034879641826,368.21355473997943,175.29977741401046,197**2 * RBF(length_scale=0.0747) + WhiteKernel(noise_level=10),1243.67,Continuing
114,120,540.19,587.7120469401688,550.72436687239,123.29226689259593,196**2 * RBF(length_scale=0.075) + WhiteKernel(noise_level=10),1243.67,Continuing
115,107,625.33,322.99751932900466,278.5489417657917,148.1619252107099,254**2 * RBF(length_scale=0.005) + WhiteKernel(noise_level=10),1243.67,Continuing
116,111,838.31,76.11406117027296,1.6753207052902684e-187,253.7135372342432,266**2 * RBF(length_scale=0.00398) + WhiteKernel(noise_level=10),1243.67,Continuing
117,114,291.41,79.83545619242867,0.0,266.11818730809557,266**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
118,116,452.8,292.71052666506944,291.36893314696385,4.471978393685323,267**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
119,123,552.26,373.2408566469629,372.0789751868908,3.8729382002404185,268**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
120,126,660.0,433.2320903295086,432.1366515563859,3.651462577075567,269**2 * RBF(length_scale=0.00398) + WhiteKernel(noise_level=10),1243.67,Continuing
121,127,1089.12,490.16128943353146,489.1006329194137,3.535521713725708,272**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
122,229,731.11,610.1407238896614,609.1014957516454,3.464093793386769,272**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
123,231,772.94,630.4605290806858,629.435835651122,3.4156447652123108,273**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
124,115,325.56,81.79371291744201,0.0,272.6457097248067,273**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
125,117,475.46,81.96595337817025,0.0,273.21984459390086,276**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
126,118,529.11,476.73914744066633,475.39755070933535,4.471989104436597,276**2 * RBF(length_scale=0.001) + WhiteKernel(noise_level=10),1243.67,Continuing
127,119,535.99,503.41400452635423,502.2521221981493,3.872941094016327,277**2 * RBF(length_scale=0.00398) + WhiteKernel(noise_level=10),1243.67,Continuing
128,128,1243.67,514.5930624173725,513.4976232691552,3.651463827391194,280**2 * RBF(length_scale=0.00189) + WhiteKernel(noise_level=10),1243.67,Max conductivity reached
