Iteration,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
76,110,1241.0,1413.2982040709521,182.90319410521465,2510.3,Continuing
77,10,1218.4,1405.235727221503,181.28737967337383,2510.3,Continuing
78,71,2501.1,1280.1295084755939,220.96238308523536,2510.3,Continuing
79,273,2402.3,1593.7614041042996,242.49465164378466,2510.3,Continuing
80,206,2331.1,1849.0995138029377,231.2181202161796,2510.3,Continuing
81,45,1716.3,1856.8880695703497,211.8284768577023,2510.3,Continuing
82,184,1012.8,1712.0072596980917,224.39865388270823,2510.3,Continuing
83,147,1736.3,1654.699607987087,238.1448410093371,2510.3,Continuing
84,48,1451.7,1579.3356515564758,238.50532098444867,2510.3,Continuing
85,264,1288.4,1570.4680216537256,240.56458884729076,2510.3,Continuing
86,254,1324.3,1565.5388464858875,238.283510189359,2510.3,Continuing
87,194,1233.3,1533.1540505460034,240.80603618695133,2510.3,Continuing
88,201,1586.7,1534.5158223671078,237.47041740187942,2510.3,Continuing
89,107,1309.1,1493.0282201913283,239.93511753816048,2510.3,Continuing
90,207,1019.0,1468.562018456291,239.26055725338455,2510.3,Continuing
91,124,1600.0,1353.0115614903752,237.14376678366315,2510.3,Continuing
92,176,1026.6,1484.6613321011844,231.56001271790626,2510.3,Continuing
93,129,1173.8,1467.7340968188553,241.54725482726838,2510.3,Continuing
94,203,1688.1,1423.9496074890433,250.01957593748426,2510.3,Continuing
95,118,1603.3,1455.0152072412209,247.64640468058792,2510.3,Continuing
96,106,2381.6,1477.1227606890252,245.57683378854236,2510.3,Continuing
97,31,2487.3,1525.8579194614072,277.1870061460085,2510.3,Continuing
98,191,2411.5,1564.6930198690523,296.6408427599022,2510.3,Continuing
99,99,2411.5,1609.358053122464,304.26889928544466,2510.3,Continuing
100,5,1164.4,1646.1030516409724,310.0756781816717,2510.3,Continuing
101,210,1580.0,1608.838402186648,317.177764248742,2510.3,Continuing
102,43,1026.6,1610.04109071277,314.3042697142564,2510.3,Continuing
103,292,2372.4,1572.6110478591786,322.31324645553553,2510.3,Continuing
104,73,2381.6,1603.6772501779033,327.8495968907326,2510.3,Continuing
105,233,1088.6,1632.1910769258752,332.51342536703294,2510.3,Continuing
106,212,2249.6,1596.6508122987989,340.3924902999284,2510.3,Continuing
107,306,2510.3,1623.784518621367,340.968899977513,2510.3,Max Yield Strength reached
