Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
167,240,1267.1,1446.0417916942326,215.865518510588,2510.3,Continuing
168,204,2005.5,1561.1333245953856,148.7930801125309,2510.3,Continuing
169,19,1723.2,1450.138600337188,219.10487822064118,2510.3,Continuing
170,68,2006.0,1616.1962105585135,151.33234890410776,2510.3,Continuing
171,34,1730.2,1626.211150611909,154.17645336247404,2510.3,Continuing
172,227,1874.6,1588.6316758870182,147.23714182242185,2510.3,Continuing
173,280,1730.2,1566.743021625236,148.80802975875915,2510.3,Continuing
174,76,1669.3,1484.4327302314223,226.19628735355255,2510.3,Continuing
175,289,1571.2,1487.4261879504193,225.58316739341748,2510.3,Continuing
176,210,1580.0,1485.5472363725548,226.26079644599452,2510.3,Continuing
177,260,1599.4,1488.4511874644822,223.38639738918667,2510.3,Continuing
178,79,1641.2,1490.0467754633246,222.68339798359966,2510.3,Continuing
179,118,1603.3,1488.4712808733825,224.8795717104532,2510.3,Continuing
180,25,1005.9,1493.2231872970278,223.10165455738596,2510.3,Continuing
181,130,1109.3,1475.5695480730656,226.31042406008612,2510.3,Continuing
182,40,2157.3,1466.4927165632917,227.19488503340008,2510.3,Continuing
183,212,2249.6,1476.2184399826037,234.189151724513,2510.3,Continuing
184,191,2411.5,1492.7157495775816,241.54991149405782,2510.3,Continuing
185,31,2487.3,1519.5217546043204,250.04493923952768,2510.3,Continuing
186,99,2411.5,1542.2705189666121,259.03273850854646,2510.3,Continuing
187,73,2381.6,1561.7890200574357,265.0645758017785,2510.3,Continuing
188,106,2381.6,1580.7393064808682,270.4071141097564,2510.3,Continuing
189,292,2372.4,1602.469266102562,274.7275225275004,2510.3,Continuing
190,43,1026.6,1620.6183689171864,278.53316489784817,2510.3,Continuing
191,233,1088.6,1597.0692144985505,282.87177430993637,2510.3,Continuing
192,194,1233.3,1577.82564790697,285.88919801226564,2510.3,Continuing
193,5,1164.4,1566.5558440494124,287.1304473422456,2510.3,Continuing
194,306,2510.3,1553.0157643337363,288.68302237407477,2510.3,Max Yield Strength reached
