Iteration,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
78,308,1258.6,1454.0561186411737,175.4192543230516,2510.3,Continuing
79,3,1341.7,1440.6629402012181,178.08693162619238,2510.3,Continuing
80,8,1683.0,1396.5524448288686,191.98019087824866,2510.3,Continuing
81,305,1139.7,1430.4935923426306,189.42274768693812,2510.3,Continuing
82,102,1575.5,1422.414483516531,187.99858996110976,2510.3,Continuing
83,167,1731.7,1434.5701130322236,180.65351635403087,2510.3,Continuing
84,267,1352.2,1446.6269718504732,178.52608818744042,2510.3,Continuing
85,270,1300.3,1441.6512225791757,176.98703122803005,2510.3,Continuing
86,36,1245.4,1437.290838445867,175.94377672960402,2510.3,Continuing
87,171,1837.9,1354.0749866993438,202.62642873058257,2510.3,Continuing
88,48,1451.7,1444.008813506337,201.57492406257703,2510.3,Continuing
89,268,1263.6,1448.3921543054748,191.16453803681273,2510.3,Continuing
90,254,1324.3,1402.8551402595754,189.21312692493268,2510.3,Continuing
91,126,1391.8,1426.8750943142481,177.1416942987648,2510.3,Continuing
92,4,1322.1,1425.6980648403432,173.3525401495304,2510.3,Continuing
93,303,1221.6,1397.726762378667,180.89367261324435,2510.3,Continuing
94,281,1338.0,1408.0960640037824,175.43741957634717,2510.3,Continuing
95,30,1194.0,1380.6957426979984,180.7990456395148,2510.3,Continuing
96,110,1241.0,1409.6412583073827,169.1285775424883,2510.3,Continuing
97,10,1218.4,1403.0210110439446,168.06600192096772,2510.3,Continuing
98,108,1164.4,1388.1730644452646,171.93092332520098,2510.3,Continuing
99,302,1311.1,1397.6542293519935,168.1830928475436,2510.3,Continuing
100,165,1250.8,1391.8094845244632,166.45371583391758,2510.3,Continuing
101,176,1026.6,1360.636133329359,174.5971250848339,2510.3,Continuing
102,13,1299.8,1391.9905757726965,169.83135558340248,2510.3,Continuing
103,129,1173.8,1365.6992311246436,176.26796542624632,2510.3,Continuing
104,287,1615.8,1372.7932964201327,171.70687396199048,2510.3,Continuing
105,14,1564.0,1388.3586111009474,173.02341363748818,2510.3,Continuing
106,54,1429.7,1395.2767794829117,172.70068152745833,2510.3,Continuing
107,173,1522.7,1395.7797738955933,171.18813637662703,2510.3,Continuing
108,213,1405.6,1393.2687653054165,170.72154513569453,2510.3,Continuing
109,35,1357.3,1387.917156627501,169.50796317870737,2510.3,Continuing
110,49,1550.3,1380.6819535433979,168.53756256848644,2510.3,Continuing
111,16,1328.3,1387.3178875306385,166.20498790880686,2510.3,Continuing
112,262,1309.1,1370.9210517605493,167.75720585597105,2510.3,Continuing
113,38,1426.2,1373.4656014674233,164.8000879748616,2510.3,Continuing
114,67,1438.6,1373.228403133035,163.34232381412212,2510.3,Continuing
115,298,1040.4,1365.0680566117576,165.16619624045904,2510.3,Continuing
116,134,1282.2,1368.822563685617,165.65189250734994,2510.3,Continuing
117,62,1130.0,1355.9539524420961,168.5215271955554,2510.3,Continuing
118,63,1423.8,1365.6972007071272,164.4159034310587,2510.3,Continuing
119,197,1348.9,1365.0612305678073,164.16467588501783,2510.3,Continuing
120,258,1224.7,1342.9801232096288,168.44939712166564,2510.3,Continuing
121,88,1294.9,1361.8086173395313,161.7479717325211,2510.3,Continuing
122,133,1312.0,1358.2773570482213,160.8738211579722,2510.3,Continuing
123,50,1371.4,1356.5628009082488,160.23150496455497,2510.3,Continuing
124,131,1391.2,1355.4328931721438,158.90632234032293,2510.3,Continuing
125,53,1372.9,1352.3705985213974,158.310033606962,2510.3,Continuing
126,203,1688.1,1288.0995698163174,174.6277277365525,2510.3,Continuing
127,124,1600.0,1337.3639618389439,179.19539416195218,2510.3,Continuing
128,293,1123.1,1361.86202895322,166.65620640617553,2510.3,Continuing
129,105,1358.2,1358.2903246906449,165.16936345731972,2510.3,Continuing
130,141,1273.3,1354.5093837025433,164.1505469444367,2510.3,Continuing
131,219,1804.2,1331.2751768417274,169.08679905292632,2510.3,Continuing
132,189,1818.0,1377.3232348879565,174.3423041592513,2510.3,Continuing
133,186,1741.8,1412.7475698772087,178.05510401986936,2510.3,Continuing
134,82,1746.6,1437.3881638658777,178.94344138252637,2510.3,Continuing
135,299,1777.6,1459.7682956597992,179.34546806005005,2510.3,Continuing
136,117,1810.0,1477.226775037745,179.57548071256076,2510.3,Continuing
137,278,1743.5,1498.3102387617414,179.88871287091135,2510.3,Continuing
138,222,1792.1,1508.6296840177156,178.9982556268681,2510.3,Continuing
139,121,1795.5,1526.0963551790442,178.66306221294104,2510.3,Continuing
140,6,1605.4,1508.335806284308,184.74906628058486,2510.3,Continuing
141,276,1629.9,1512.3101720240088,177.42770814465894,2510.3,Continuing
142,236,1019.7,1494.103622871121,178.34274750353913,2510.3,Continuing
143,231,1547.3,1469.0672696651986,185.60912183494253,2510.3,Continuing
144,18,1592.9,1469.6881130602656,185.60441735245587,2510.3,Continuing
145,177,1503.4,1472.5602530222068,184.44486898595972,2510.3,Continuing
146,12,1455.4,1465.3289454019696,182.66974362625143,2510.3,Continuing
147,206,2331.1,1407.7685732398095,199.5927726892243,2510.3,Continuing
148,71,2501.1,1585.1504009766163,206.8955248850883,2510.3,Continuing
149,273,2402.3,1788.550053649748,207.80732241497734,2510.3,Continuing
150,147,1736.3,1944.2585568300635,170.93487790915484,2510.3,Continuing
151,45,1716.3,1919.7094702519285,168.00396424129227,2510.3,Continuing
152,239,1144.8,1480.4560093613031,175.6224616586887,2510.3,Continuing
153,160,1309.1,1168.8624287980037,229.67247572583568,2510.3,Continuing
154,201,1586.7,1486.4855322547692,173.84142319941938,2510.3,Continuing
155,115,1536.5,1448.3799040288932,177.50333284992715,2510.3,Continuing
156,40,2157.3,1477.2950465736417,170.95229841087595,2510.3,Continuing
157,184,1012.8,1551.5157051256856,204.45663199496158,2510.3,Continuing
158,238,1188.5,1429.7464731583595,204.3653925106036,2510.3,Continuing
159,212,2249.6,1467.2006735463262,194.74931374842788,2510.3,Continuing
160,191,2411.5,1580.1484405243086,223.84066790221345,2510.3,Continuing
161,31,2487.3,1625.0132474240036,235.3513369056113,2510.3,Continuing
162,99,2411.5,1658.7328359539156,245.24446614638268,2510.3,Continuing
163,106,2381.6,1690.0157327749655,250.73692350597383,2510.3,Continuing
164,118,1603.3,1711.3338530975989,256.81318778721874,2510.3,Continuing
165,292,2372.4,1708.9029369390591,253.9676905610643,2510.3,Continuing
166,73,2381.6,1734.8225974526156,257.4862776015206,2510.3,Continuing
167,5,1164.4,1757.4556775160986,261.01860892440874,2510.3,Continuing
168,194,1233.3,1725.1423169999077,266.90214655300827,2510.3,Continuing
169,43,1026.6,1700.3978935557934,270.7075624198039,2510.3,Continuing
170,306,2510.3,1672.8376477316824,277.0501459093863,2510.3,Max Yield Strength reached
