Iteration,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
76,34,1730.2,1653.9340742801576,184.85542560410346,2510.3,Continuing
77,280,1730.2,1641.8945772398158,180.9447793797571,2510.3,Continuing
78,227,1874.6,1644.4583281599328,177.31213638016095,2510.3,Continuing
79,79,1641.2,1635.8189887745443,179.2460902279444,2510.3,Continuing
80,260,1599.4,1627.6585870171361,176.75666445814483,2510.3,Continuing
81,64,1661.2,1609.9489555263997,177.57789915709876,2510.3,Continuing
82,289,1571.2,1579.4400444403823,178.26359054327264,2510.3,Continuing
83,108,1164.4,1515.194191843962,188.04125174608055,2510.3,Continuing
84,75,1471.1,1519.4287615848598,178.30578947745423,2510.3,Continuing
85,40,2157.3,1477.5995656005462,187.43056639272845,2510.3,Continuing
86,176,1026.6,1599.1103132901346,215.2493398161082,2510.3,Continuing
87,309,1212.0,1542.8027377117023,199.05179567838107,2510.3,Continuing
88,212,2249.6,1566.594965328527,241.28854585821662,2510.3,Continuing
89,191,2411.5,1588.1301965934365,250.41233327324602,2510.3,Continuing
90,31,2487.3,1623.374338336529,261.91410953569965,2510.3,Continuing
91,184,1012.8,1667.662285841569,273.5207463384721,2510.3,Continuing
92,99,2411.5,1617.2175922709557,282.43051182932976,2510.3,Continuing
93,106,2381.6,1653.0373425024263,290.37436823677956,2510.3,Continuing
94,306,2510.3,1689.0015247053211,296.5577149208645,2510.3,Max Yield Strength reached
