Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
99,275,1392.4,1585.9018673847613,114.40187062052478,2510.3,Continuing
100,127,1737.2,1553.43037522354,117.75133365353777,2510.3,Continuing
101,227,1874.6,1553.2354081829553,119.70844699444977,2510.3,Continuing
102,68,2006.0,1583.2264523836147,131.41891970151278,2510.3,Continuing
103,204,2005.5,1644.892848114338,140.73797677694904,2510.3,Continuing
104,185,1998.6,1683.1289503082146,148.01264720092232,2510.3,Continuing
105,34,1730.2,1703.5692577135646,146.72186804874798,2510.3,Continuing
106,280,1730.2,1671.7214185011471,144.47100122414037,2510.3,Continuing
107,79,1641.2,1632.3888821464075,142.76294225048883,2510.3,Continuing
108,260,1599.4,1620.5872168889327,141.15616584255568,2510.3,Continuing
109,64,1661.2,1590.825662717522,144.3144111056622,2510.3,Continuing
110,289,1571.2,1527.8409319079983,146.92694991034182,2510.3,Continuing
111,100,1047.3,1489.2538469610745,152.927778124744,2510.3,Continuing
112,75,1471.1,1460.8944492254213,151.3243845134804,2510.3,Continuing
113,15,1136.9,1458.0949674939498,145.8502980211197,2510.3,Continuing
114,300,1164.4,1445.8049951852759,145.41426338403127,2510.3,Continuing
115,288,1768.0,1439.9232339487348,153.18570693177966,2510.3,Continuing
116,157,1779.7,1509.690188142641,148.01309446881538,2510.3,Continuing
117,93,1755.2,1503.784187369607,150.73428468886544,2510.3,Continuing
118,297,1404.2,1458.2489339703861,157.83572898578265,2510.3,Continuing
119,153,1194.0,1426.7980289115767,150.44778528205595,2510.3,Continuing
120,40,2157.3,1415.9749344593283,161.0651838425832,2510.3,Continuing
121,212,2249.6,1464.657486876603,186.76166345813274,2510.3,Continuing
122,106,2381.6,1626.9793140600582,209.14618560013795,2510.3,Continuing
123,194,1233.3,1699.866635762994,231.5671292348834,2510.3,Continuing
124,292,2372.4,1658.1271619599083,237.91980116998673,2510.3,Continuing
125,306,2510.3,1690.8486734528715,247.47164941971397,2510.3,Max Yield Strength reached
