Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Max Yield Strength in Dataset,Stopping Reason
26,272,1555.8,983.3812010477042,973.4215826428854,19.9192368096375,2510.3,Continuing
27,51,1462.7,1217.6612597907422,1210.5311428436098,14.260233894264566,2510.3,Continuing
28,218,1169.2,1041.4394286285808,1035.616316727007,11.64622380314758,2510.3,Continuing
29,22,1267.8,1060.7287072181941,1054.7924269563678,11.87256052365276,2510.3,Continuing
30,166,1091.4,1170.3869392207964,1163.865314826904,13.043248787784538,2510.3,Continuing
31,196,1150.6,1051.7875488857817,1047.1616771508066,9.251743469950357,2510.3,Continuing
32,277,1172.0,951.6933016806561,946.3181141595514,10.750375042209297,2510.3,Continuing
33,182,1150.6,933.1698778474122,922.3462887770584,21.64717814070755,2510.3,Continuing
34,60,1340.8,1115.5032614326008,1110.8589800989243,9.288562667352702,2510.3,Continuing
35,258,1224.7,1211.5472430891857,1208.5148552717158,6.064775634940045,2510.3,Continuing
36,164,1282.2,1167.8981493808094,1161.384117554457,13.028063652705168,2510.3,Continuing
37,211,1243.0,1223.6445485745078,1219.652259168443,7.984578812129536,2510.3,Continuing
38,180,1182.0,1170.1284116890909,1163.1813031478246,13.894217082532561,2510.3,Continuing
39,168,1258.8,1171.517563503432,1168.6201868370235,5.79475333281718,2510.3,Continuing
40,243,1194.0,1156.11170048105,1153.176943608154,5.869513745792109,2510.3,Continuing
41,66,1157.5,1150.72149716751,1147.5311215165918,6.380751301836321,2510.3,Continuing
42,85,1175.4,1129.552387645012,1126.7282285056037,5.6483182788164426,2510.3,Continuing
43,23,1207.8,1061.4317321769402,1057.6031313821263,7.657201589627474,2510.3,Continuing
44,70,1087.0,1079.1965273475441,1075.8096745844587,6.773705526170874,2510.3,Continuing
45,128,1172.0,1058.0356736234116,1053.2063798183951,9.658587610033047,2510.3,Continuing
46,290,1005.9,1086.7594461714145,1081.3963505309323,10.7261912809647,2510.3,Continuing
47,0,1167.2,954.1657881818342,950.2052372081037,7.921101947461029,2510.3,Continuing
48,129,1173.8,884.2256582085234,880.8526298452816,6.746056726483657,2510.3,Continuing
49,303,1221.6,1076.2251819162173,1072.486851557502,7.4766607174307085,2510.3,Continuing
50,217,1178.9,938.9541512118876,931.9778027707737,13.952696882227794,2510.3,Continuing
51,152,1163.0,1133.7780484022016,1130.896425550888,5.763245702627705,2510.3,Continuing
52,17,1188.6,1160.774332963173,1156.8909648586864,7.76673620897333,2510.3,Continuing
53,104,1032.1,908.6641410716882,904.3645067913193,8.599268560737725,2510.3,Continuing
54,207,1019.0,797.9962922779083,788.5397587087587,18.913067138299247,2510.3,Continuing
55,59,1145.8,581.2365917659899,570.8509347273022,20.77131407737548,2510.3,Continuing
56,80,1125.0,432.04704574799143,418.1972154501366,27.69966059570968,2510.3,Continuing
57,242,1305.4,445.49011225129635,430.9482622970531,29.0836999084866,2510.3,Continuing
58,81,1280.8,1269.5560506197476,1266.5863512424778,5.939398754539436,2510.3,Continuing
59,255,1280.2,1272.7381207291528,1271.163489181864,3.149263094577734,2510.3,Continuing
60,137,1308.0,916.9812178599693,908.06688755416,17.828660611618705,2510.3,Continuing
61,95,1277.7,1278.8182922574053,1275.7330063150603,6.170571884689944,2510.3,Continuing
62,131,1391.2,1270.4788821609402,1266.9019182563347,7.153927809211105,2510.3,Continuing
63,284,1348.6,1373.3522935889348,1372.596766960214,1.5110532574415345,2510.3,Continuing
64,88,1294.9,1303.894417733908,1301.9352066216052,3.918422224605768,2510.3,Continuing
65,133,1312.0,1273.6958435800407,1272.8677090205629,1.6562691189556655,2510.3,Continuing
66,307,1344.0,1292.419168962188,1292.1229830564282,0.5923718115195205,2510.3,Continuing
67,286,1297.5,1304.4716427207898,1303.929450642563,1.0843841564533006,2510.3,Continuing
68,145,1285.0,1286.682742024725,1286.2690296657383,0.8274247179731964,2510.3,Continuing
69,42,1350.3,1272.6818327671917,1271.8399503363648,1.6837648616538248,2510.3,Continuing
70,72,1317.0,1319.6039525695112,1319.2029361031891,0.8020329326442337,2510.3,Continuing
71,58,1276.5,1264.5524426315847,1264.2757196813873,0.5534459003949893,2510.3,Continuing
72,195,1296.0,1268.7827476105683,1268.6690864040793,0.22732241297793399,2510.3,Continuing
73,56,1357.9,564.2867190510785,549.8404736599151,28.892490782326817,2510.3,Continuing
74,295,1276.7,1342.651339020784,1339.8645642138436,5.573549613881047,2510.3,Continuing
75,114,1269.0,1219.4877499479323,1217.4421916716674,4.091116552529824,2510.3,Continuing
76,7,1306.9,1228.3575184722527,1227.4065002612151,1.9020364220750807,2510.3,Continuing
77,111,1274.7,16.153136507797385,0.3417521796619353,31.622768656270896,2510.3,Continuing
78,139,1350.4,1246.4870333426431,1242.9862618293912,7.001543026503971,2510.3,Continuing
79,201,1586.7,16.72547612035997,0.9142656943425056,31.622420852034928,2510.3,Continuing
80,123,1729.4,596.7660419842645,582.0581927274546,29.41569851361956,2510.3,Continuing
81,93,1755.2,63.078785913292464,47.2721510751488,31.61326967628733,2510.3,Continuing
82,157,1779.7,100.75981909206546,84.95956031671304,31.600517550704833,2510.3,Continuing
83,288,1768.0,126.70819110655636,110.92825209098906,31.5598780311346,2510.3,Continuing
84,147,1736.3,19.79531047141088,3.983946037517973,31.62272886778581,2510.3,Continuing
85,55,1463.0,15.891678340592598,0.08029027596919569,31.622776129246805,2510.3,Continuing
86,132,1478.4,734.4199078730558,720.6598600405626,27.520095664986183,2510.3,Continuing
87,65,1362.9,29.225924410626906,13.415754066758888,31.620340687736036,2510.3,Continuing
88,309,1212.0,15.828613149042427,0.017224849158077604,31.6227765997687,2510.3,Continuing
89,239,1144.8,602.1419696795929,588.3183059940676,27.64732737105049,2510.3,Continuing
90,240,1267.1,20.58369839407076,4.772620423994311,31.622155940152894,2510.3,Continuing
91,76,1669.3,63.689844717817614,47.88871615176118,31.602257132112864,2510.3,Continuing
92,210,1580.0,37.52220714079441,21.712568463482718,31.619277354623375,2510.3,Continuing
93,118,1603.3,140.84280415448993,125.08194359809193,31.52172111279601,2510.3,Continuing
94,184,1012.8,18.62937874200346,2.8180062388425484,31.62274500632182,2510.3,Continuing
95,43,1026.6,184.54071798788,168.95150366745685,31.178428640846267,2510.3,Continuing
96,130,1109.3,894.4070787218183,887.80458320039,13.204991042856493,2510.3,Continuing
97,233,1088.6,742.1342689461081,730.6602989182554,22.947940055705438,2510.3,Continuing
98,300,1164.4,39.31122573527181,23.503500603864243,31.615450262815134,2510.3,Continuing
99,261,1287.3,468.65627234514665,454.04758147855773,29.21738173317778,2510.3,Continuing
100,5,1164.4,434.6554753843004,420.35435070938485,28.602249349831137,2510.3,Continuing
101,198,1061.1,173.57627064531877,157.9880642608054,31.17641276902676,2510.3,Continuing
102,154,1123.1,122.87943798310843,107.12329239108988,31.512291184037107,2510.3,Continuing
103,87,1393.5,120.06407710929852,104.33442049907966,31.45931322043772,2510.3,Continuing
104,78,1580.1,1359.6519701240213,1357.4094909144235,4.484958419195679,2510.3,Continuing
105,107,1309.1,181.20035206735875,165.50489415831188,31.390915818093745,2510.3,Continuing
106,264,1288.4,111.99714979965748,96.22833381433455,31.537631970645876,2510.3,Continuing
107,159,2356.4,33.498326588701374,17.695032609497762,31.606587958407225,2510.3,Continuing
108,194,1233.3,920.4176670118756,905.8378802013535,29.15957362104403,2510.3,Continuing
109,73,2381.6,109.49928833731627,93.70032094458627,31.59793478546002,2510.3,Continuing
110,292,2372.4,1240.178019914232,1226.7184169133552,26.919206001753718,2510.3,Continuing
111,206,2331.1,1347.6335289681815,1334.2133025618027,26.840452812757587,2510.3,Continuing
112,99,2411.5,1473.0868456917935,1460.674866168215,24.82395904715717,2510.3,Continuing
113,31,2487.3,681.9533309971189,667.3407768569936,29.225108280250755,2510.3,Continuing
114,191,2411.5,704.8913246569894,689.7917934388596,30.199062436259535,2510.3,Continuing
115,71,2501.1,660.5569594424564,645.8419664556417,29.429985973629414,2510.3,Continuing
116,212,2249.6,319.24039263899505,303.6285077573417,31.22376976330669,2510.3,Continuing
117,289,1571.2,243.38495778770692,227.67430914388962,31.421297287634616,2510.3,Continuing
118,273,2402.3,128.38727327314336,112.59753103305816,31.57948448017042,2510.3,Continuing
119,106,2381.6,373.14283494370994,357.5120657076101,31.26153847219976,2510.3,Continuing
120,306,2510.3,66.14187587082493,50.33649884419378,31.610754053262315,2510.3,Max yield strength reached
