Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
24,247,1036.9,922.3899785357999,922.3899785357999,158.66927686718412,316**2 * RBF(length_scale=0.687) + WhiteKernel(noise_level=10),2510.3,Continuing
25,271,1061.7,1026.8938622235269,1026.8938622235269,59.03973633847717,316**2 * RBF(length_scale=0.69) + WhiteKernel(noise_level=10),2510.3,Continuing
26,116,1010.8,950.5288240598006,950.5288240598006,122.68600099613457,316**2 * RBF(length_scale=0.696) + WhiteKernel(noise_level=10),2510.3,Continuing
27,104,1032.1,886.6538355166005,886.6538355166005,84.62903742108456,316**2 * RBF(length_scale=0.692) + WhiteKernel(noise_level=10),2510.3,Continuing
28,217,1178.9,888.8809976044222,888.8809976044222,128.94806455177297,316**2 * RBF(length_scale=0.702) + WhiteKernel(noise_level=10),2510.3,Continuing
29,152,1163.0,1167.056557690167,1167.056557690167,50.820591373026446,316**2 * RBF(length_scale=0.709) + WhiteKernel(noise_level=10),2510.3,Continuing
30,17,1188.6,1156.5926274256058,1156.5926274256058,69.52373095455042,316**2 * RBF(length_scale=0.718) + WhiteKernel(noise_level=10),2510.3,Continuing
31,129,1173.8,890.6556533756627,890.6556533756627,63.145994728244645,316**2 * RBF(length_scale=0.65) + WhiteKernel(noise_level=10),2510.3,Continuing
32,303,1221.6,1118.5964105378125,1118.5964105378125,71.30079278193764,316**2 * RBF(length_scale=0.663) + WhiteKernel(noise_level=10),2510.3,Continuing
33,253,1414.5,793.2017811296523,793.2017811296523,198.94702361301134,316**2 * RBF(length_scale=0.65) + WhiteKernel(noise_level=10),2510.3,Continuing
34,163,1383.5,1140.3560171070517,1140.3560171070517,175.13650142039424,316**2 * RBF(length_scale=0.657) + WhiteKernel(noise_level=10),2510.3,Continuing
35,221,1506.8,1086.2211345210774,1086.2211345210774,176.41659238835314,316**2 * RBF(length_scale=0.669) + WhiteKernel(noise_level=10),2510.3,Continuing
36,230,1475.8,1337.5481491296177,1337.5481491296177,107.81302573493366,316**2 * RBF(length_scale=0.673) + WhiteKernel(noise_level=10),2510.3,Continuing
37,297,1404.2,1025.3195523096726,1025.3195523096726,196.71649575152105,316**2 * RBF(length_scale=0.686) + WhiteKernel(noise_level=10),2510.3,Continuing
38,310,1390.4,1216.2829410683198,1216.2829410683198,128.4074436534012,316**2 * RBF(length_scale=0.695) + WhiteKernel(noise_level=10),2510.3,Continuing
39,109,1437.3,1323.4061827356331,1323.4061827356331,73.17537084046346,316**2 * RBF(length_scale=0.692) + WhiteKernel(noise_level=10),2510.3,Continuing
40,48,1451.7,1412.6864024659053,1412.6864024659053,83.20144622705863,316**2 * RBF(length_scale=0.698) + WhiteKernel(noise_level=10),2510.3,Continuing
41,294,1390.4,1203.0222804432751,1203.0222804432751,79.22522452090084,316**2 * RBF(length_scale=0.701) + WhiteKernel(noise_level=10),2510.3,Continuing
42,254,1324.3,1337.9494454219907,1337.9494454219907,70.58603254777444,316**2 * RBF(length_scale=0.704) + WhiteKernel(noise_level=10),2510.3,Continuing
43,125,1272.6,1281.4315005929002,1281.4315005929002,59.75697195134801,316**2 * RBF(length_scale=0.707) + WhiteKernel(noise_level=10),2510.3,Continuing
44,190,1243.6,1264.0898502981909,1264.0898502981909,68.7398855854091,316**2 * RBF(length_scale=0.709) + WhiteKernel(noise_level=10),2510.3,Continuing
45,209,1309.8,1229.3566622907479,1229.3566622907479,61.05853569130677,316**2 * RBF(length_scale=0.714) + WhiteKernel(noise_level=10),2510.3,Continuing
46,29,1254.0,1241.496840390579,1241.496840390579,41.90862778088912,316**2 * RBF(length_scale=0.718) + WhiteKernel(noise_level=10),2510.3,Continuing
47,97,1420.0,1186.3084598699807,1186.3084598699807,121.9547040308985,316**2 * RBF(length_scale=0.725) + WhiteKernel(noise_level=10),2510.3,Continuing
48,149,1304.3,1252.6204913426227,1252.6204913426227,83.83876723557196,316**2 * RBF(length_scale=0.732) + WhiteKernel(noise_level=10),2510.3,Continuing
49,143,1216.8,1171.028568725361,1171.028568725361,44.267024136723506,316**2 * RBF(length_scale=0.734) + WhiteKernel(noise_level=10),2510.3,Continuing
50,234,1212.6,1174.7404231131404,1174.7404231131404,29.729666106470273,316**2 * RBF(length_scale=0.728) + WhiteKernel(noise_level=10),2510.3,Continuing
51,28,1230.6,1067.1376545396497,1067.1376545396497,54.88399066787941,316**2 * RBF(length_scale=0.705) + WhiteKernel(noise_level=10),2510.3,Continuing
52,153,1194.0,1134.5122196101256,1134.5122196101256,72.09273444505469,316**2 * RBF(length_scale=0.71) + WhiteKernel(noise_level=10),2510.3,Continuing
53,161,1167.2,1128.8670790242734,1128.8670790242734,58.02077605510281,316**2 * RBF(length_scale=0.713) + WhiteKernel(noise_level=10),2510.3,Continuing
54,272,1555.8,981.8096888055982,981.8096888055982,202.41661576563845,316**2 * RBF(length_scale=0.727) + WhiteKernel(noise_level=10),2510.3,Continuing
55,51,1462.7,1191.3674506564216,1191.3674506564216,151.23041372036957,316**2 * RBF(length_scale=0.73) + WhiteKernel(noise_level=10),2510.3,Continuing
56,277,1172.0,958.2949167273018,958.2949167273018,114.92686414046788,316**2 * RBF(length_scale=0.73) + WhiteKernel(noise_level=10),2510.3,Continuing
57,207,1019.0,886.8135727487718,886.8135727487718,157.28479152910816,316**2 * RBF(length_scale=0.737) + WhiteKernel(noise_level=10),2510.3,Continuing
58,59,1145.8,656.453932144183,656.453932144183,177.8243713367563,316**2 * RBF(length_scale=0.74) + WhiteKernel(noise_level=10),2510.3,Continuing
59,80,1125.0,525.6666716055788,525.6666716055788,253.20968398860063,316**2 * RBF(length_scale=0.745) + WhiteKernel(noise_level=10),2510.3,Continuing
60,242,1305.4,528.2100039640937,528.2100039640937,271.80868577744855,316**2 * RBF(length_scale=0.748) + WhiteKernel(noise_level=10),2510.3,Continuing
61,81,1280.8,1254.7974062850265,1254.7974062850265,51.18844558769714,316**2 * RBF(length_scale=0.748) + WhiteKernel(noise_level=10),2510.3,Continuing
62,255,1280.2,1273.2675658407134,1273.2675658407134,28.101586220346423,316**2 * RBF(length_scale=0.75) + WhiteKernel(noise_level=10),2510.3,Continuing
63,137,1308.0,987.9301688691924,987.9301688691924,159.1860627513677,316**2 * RBF(length_scale=0.757) + WhiteKernel(noise_level=10),2510.3,Continuing
64,95,1277.7,1279.5149820955562,1279.5149820955562,54.681977848207346,316**2 * RBF(length_scale=0.758) + WhiteKernel(noise_level=10),2510.3,Continuing
65,131,1391.2,1270.0663909192544,1270.0663909192544,63.7373768145183,316**2 * RBF(length_scale=0.755) + WhiteKernel(noise_level=10),2510.3,Continuing
66,284,1348.6,1376.5664608993711,1376.5664608993711,13.320418096904405,316**2 * RBF(length_scale=0.743) + WhiteKernel(noise_level=10),2510.3,Continuing
67,88,1294.9,1300.7414187371487,1300.7414187371487,34.48841433687435,316**2 * RBF(length_scale=0.744) + WhiteKernel(noise_level=10),2510.3,Continuing
68,133,1312.0,1276.0658636428525,1276.0658636428525,14.974642341263047,316**2 * RBF(length_scale=0.743) + WhiteKernel(noise_level=10),2510.3,Continuing
69,307,1344.0,1292.902192067562,1292.902192067562,7.610245202627849,316**2 * RBF(length_scale=0.696) + WhiteKernel(noise_level=10),2510.3,Continuing
70,286,1297.5,1299.6065513006397,1299.6065513006397,8.739380232830868,316**2 * RBF(length_scale=0.697) + WhiteKernel(noise_level=10),2510.3,Continuing
71,42,1350.3,1292.3826644145083,1292.3826644145083,17.155573724869686,316**2 * RBF(length_scale=0.69) + WhiteKernel(noise_level=10),2510.3,Continuing
72,72,1317.0,1308.9468966667773,1308.9468966667773,6.982413056591441,316**2 * RBF(length_scale=0.683) + WhiteKernel(noise_level=10),2510.3,Continuing
73,145,1285.0,1304.617900333034,1304.617900333034,6.051241043944245,316**2 * RBF(length_scale=0.674) + WhiteKernel(noise_level=10),2510.3,Continuing
74,195,1296.0,1275.208587757188,1275.208587757188,5.520495640550953,316**2 * RBF(length_scale=0.677) + WhiteKernel(noise_level=10),2510.3,Continuing
75,58,1276.5,1278.5553569117765,1278.5553569117765,5.122478928677777,316**2 * RBF(length_scale=0.678) + WhiteKernel(noise_level=10),2510.3,Continuing
76,140,1521.3,1032.7713491688119,1032.7713491688119,154.18663973398097,316**2 * RBF(length_scale=0.686) + WhiteKernel(noise_level=10),2510.3,Continuing
77,56,1357.9,985.5219597083777,985.5219597083777,214.51824416152098,316**2 * RBF(length_scale=0.69) + WhiteKernel(noise_level=10),2510.3,Continuing
78,295,1276.7,1334.0020071844638,1334.0020071844638,24.83760835627918,316**2 * RBF(length_scale=0.684) + WhiteKernel(noise_level=10),2510.3,Continuing
79,114,1269.0,1243.9931865582257,1243.9931865582257,19.005537823789993,316**2 * RBF(length_scale=0.685) + WhiteKernel(noise_level=10),2510.3,Continuing
80,7,1306.9,1230.997947066906,1230.997947066906,9.715885127513728,316**2 * RBF(length_scale=0.621) + WhiteKernel(noise_level=10),2510.3,Continuing
81,264,1288.4,322.163526665261,322.163526665261,302.04096911360165,316**2 * RBF(length_scale=0.626) + WhiteKernel(noise_level=10),2510.3,Continuing
82,176,1026.6,136.9490759628479,136.9490759628479,315.51699865226,316**2 * RBF(length_scale=0.633) + WhiteKernel(noise_level=10),2510.3,Continuing
83,236,1019.7,47.50145163191026,47.50145163191026,315.3958685003666,316**2 * RBF(length_scale=0.634) + WhiteKernel(noise_level=10),2510.3,Continuing
84,202,1026.6,312.73421801535517,312.73421801535517,300.8961344170356,316**2 * RBF(length_scale=0.64) + WhiteKernel(noise_level=10),2510.3,Continuing
85,25,1005.9,50.23346672368515,50.23346672368515,315.8487201615749,316**2 * RBF(length_scale=0.643) + WhiteKernel(noise_level=10),2510.3,Continuing
86,132,1478.4,48.67661791215644,48.67661791215644,316.07336892668076,316**2 * RBF(length_scale=0.649) + WhiteKernel(noise_level=10),2510.3,Continuing
87,55,1463.0,1125.7215538974401,1125.7215538974401,207.76239531137145,316**2 * RBF(length_scale=0.653) + WhiteKernel(noise_level=10),2510.3,Continuing
88,65,1362.9,210.4623370271396,210.4623370271396,310.9725604034391,316**2 * RBF(length_scale=0.662) + WhiteKernel(noise_level=10),2510.3,Continuing
89,5,1164.4,41.83110772621098,41.83110772621098,312.19679410626924,316**2 * RBF(length_scale=0.66) + WhiteKernel(noise_level=10),2510.3,Continuing
90,261,1287.3,771.3088368486491,771.3088368486491,229.0714566051998,316**2 * RBF(length_scale=0.662) + WhiteKernel(noise_level=10),2510.3,Continuing
91,300,1164.4,767.7563036195688,767.7563036195688,211.74071258705965,316**2 * RBF(length_scale=0.666) + WhiteKernel(noise_level=10),2510.3,Continuing
92,198,1061.1,497.9119042447037,497.9119042447037,273.93251773614094,316**2 * RBF(length_scale=0.672) + WhiteKernel(noise_level=10),2510.3,Continuing
93,43,1026.6,273.77784172680435,273.77784172680435,307.2872960377143,316**2 * RBF(length_scale=0.679) + WhiteKernel(noise_level=10),2510.3,Continuing
94,130,1109.3,990.9642651247665,990.9642651247665,84.04758631900982,316**2 * RBF(length_scale=0.679) + WhiteKernel(noise_level=10),2510.3,Continuing
95,233,1088.6,972.2854791734712,972.2854791734712,157.4458770850078,316**2 * RBF(length_scale=0.681) + WhiteKernel(noise_level=10),2510.3,Continuing
96,184,1012.8,400.44941189967824,400.44941189967824,258.73052618735943,316**2 * RBF(length_scale=0.685) + WhiteKernel(noise_level=10),2510.3,Continuing
97,91,1136.8,223.50489161382023,223.50489161382023,310.7961581830777,316**2 * RBF(length_scale=0.691) + WhiteKernel(noise_level=10),2510.3,Continuing
98,100,1047.3,238.9935118928401,238.9935118928401,312.79473879896943,316**2 * RBF(length_scale=0.699) + WhiteKernel(noise_level=10),2510.3,Continuing
99,293,1123.1,466.15039126133325,466.15039126133325,282.5761687391729,316**2 * RBF(length_scale=0.703) + WhiteKernel(noise_level=10),2510.3,Continuing
100,108,1164.4,354.3920194541024,354.3920194541024,284.7395174678231,316**2 * RBF(length_scale=0.706) + WhiteKernel(noise_level=10),2510.3,Continuing
101,159,2356.4,344.9023014490406,344.9023014490406,293.4661319076963,316**2 * RBF(length_scale=0.713) + WhiteKernel(noise_level=10),2510.3,Continuing
102,194,1233.3,1697.851625844091,1697.851625844091,216.79034767401492,316**2 * RBF(length_scale=0.698) + WhiteKernel(noise_level=10),2510.3,Continuing
103,73,2381.6,682.0137106214922,682.0137106214922,301.75509746104376,316**2 * RBF(length_scale=0.719) + WhiteKernel(noise_level=10),2510.3,Continuing
104,292,2372.4,1717.0136525563853,1717.0136525563853,190.2278161019645,316**2 * RBF(length_scale=0.718) + WhiteKernel(noise_level=10),2510.3,Continuing
105,206,2331.1,1727.001146987409,1727.001146987409,188.96101406249846,316**2 * RBF(length_scale=0.718) + WhiteKernel(noise_level=10),2510.3,Continuing
106,99,2411.5,2081.8531018171616,2081.8531018171616,151.54978903331397,316**2 * RBF(length_scale=0.723) + WhiteKernel(noise_level=10),2510.3,Continuing
107,31,2487.3,1369.4011735538613,1369.4011735538613,223.7816598250179,316**2 * RBF(length_scale=0.731) + WhiteKernel(noise_level=10),2510.3,Continuing
108,191,2411.5,1462.7538762554368,1462.7538762554368,234.50143230558973,316**2 * RBF(length_scale=0.739) + WhiteKernel(noise_level=10),2510.3,Continuing
109,71,2501.1,1439.3516361380555,1439.3516361380555,208.8693589329669,316**2 * RBF(length_scale=0.746) + WhiteKernel(noise_level=10),2510.3,Continuing
110,212,2249.6,935.8117136072806,935.8117136072806,265.66700871746326,316**2 * RBF(length_scale=0.753) + WhiteKernel(noise_level=10),2510.3,Continuing
111,289,1571.2,996.3331709768652,996.3331709768652,278.47864235174865,316**2 * RBF(length_scale=0.76) + WhiteKernel(noise_level=10),2510.3,Continuing
112,273,2402.3,695.8124050079047,695.8124050079047,298.5191385925449,316**2 * RBF(length_scale=0.773) + WhiteKernel(noise_level=10),2510.3,Continuing
113,106,2381.6,1245.446409180283,1245.446409180283,271.6152815215194,316**2 * RBF(length_scale=0.786) + WhiteKernel(noise_level=10),2510.3,Continuing
114,306,2510.3,559.1599540320274,559.1599540320274,298.1915897001868,316**2 * RBF(length_scale=0.793) + WhiteKernel(noise_level=10),2510.3,Max yield strength reached
