Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
31,115,1536.5,1498.6085778952354,201.1230731867404,147,1736.3,547.1345026007401,299.2432885617992,2510.3,Continuing
32,64,1661.2,1616.253999041113,153.09043599891163,45,1716.3,1420.748631732824,192.459959698277,2510.3,Continuing
33,68,2006.0,1999.4303133346937,5.909804700138392,48,1451.7,1476.5236117937836,180.115607487867,2510.3,Continuing
34,205,1730.2,1555.9760107822513,148.5303590122685,206,2331.1,1580.6428831938929,115.39360784524078,2510.3,Continuing
35,275,1392.4,1651.4595416789198,103.87262849457996,71,2501.1,2338.6151393428827,41.09718257006095,2510.3,Continuing
36,255,1280.2,1165.315561184122,194.57510562293226,171,1837.9,1544.307375308093,202.0452413404533,2510.3,Continuing
37,281,1338.0,997.7409081899868,249.7469176280964,273,2402.3,2418.250708432837,18.149306917546582,2510.3,Continuing
38,144,1117.3,964.7761264871912,251.2879365715326,265,1680.6,209.04000376655515,314.4049898445416,2510.3,Continuing
39,91,1136.8,1309.9477199272267,133.64258121547684,138,1525.0,327.38373218298875,310.47021171520277,2510.3,Continuing
40,289,1571.2,1280.2728912588675,145.92396744009235,244,1081.1,473.5924170868012,265.85804548216447,2510.3,Continuing
41,158,1688.1,1620.2060874040808,25.137291320670446,296,1681.2,651.5888005494327,252.1106656717357,2510.3,Continuing
42,180,1182.0,1379.387389380868,100.91987638224771,181,1801.8,138.440015860013,305.9625717057974,2510.3,Continuing
43,297,1404.2,1257.700317747031,144.17778125372948,169,1250.5,761.9475715930331,285.8362900721607,2510.3,Continuing
44,106,2381.6,1029.739576896038,216.68122885426695,235,1419.4,1388.473816348636,163.55920129339603,2510.3,Continuing
45,194,1233.3,2270.446396949227,92.79127609173375,139,1350.4,1139.7277641742244,168.69351004429038,2510.3,Continuing
46,191,2411.5,2234.8257264647154,213.59623725594287,283,1130.4,695.9710065783818,196.98879696955032,2510.3,Continuing
47,99,2411.5,2594.210436621419,63.80915197349999,0,1167.2,0.0,316.24357700987383,2510.3,Continuing
48,306,2510.3,2326.3640401063767,178.06532748820484,56,1357.9,656.1576418047864,210.63999947319817,2510.3,Max yield strength reached
