Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Max Yield Strength in Dataset,Stopping Reason
22,247,1036.9,1197.1351976714764,1087.8762521197161,13.657368193970028,2510.3,Continuing
23,22,1267.8,1155.8216307412954,1065.0103105332537,11.351415026005226,2510.3,Continuing
24,166,1091.4,1281.5952995058462,1190.5683889752058,11.37836381633005,2510.3,Continuing
25,116,1010.8,1144.407734590081,1058.6240836348054,10.722956369409456,2510.3,Continuing
26,218,1169.2,1142.7728857000923,1059.7549253193556,10.377245047592085,2510.3,Continuing
27,196,1150.6,1138.6641178526093,1070.861216263644,8.475362698620629,2510.3,Continuing
28,161,1167.2,1135.7109272131602,1095.3017966515026,5.051141320207179,2510.3,Continuing
29,28,1230.6,1141.1910053492304,1107.0493470002182,4.267707293626531,2510.3,Continuing
30,153,1194.0,1186.1462816597227,1133.4702095684283,6.584509011411808,2510.3,Continuing
31,182,1150.6,1105.0796463189824,934.4545509087231,21.3281369262824,2510.3,Continuing
32,60,1340.8,1182.4932492931475,1109.9331349572758,9.070014291983977,2510.3,Continuing
33,164,1282.2,1268.0457009763898,1160.0798692939404,13.495728960306172,2510.3,Continuing
34,211,1243.0,1281.710357610912,1219.114267146656,7.824511308032015,2510.3,Continuing
35,180,1182.0,1273.3889083989848,1164.2314930766333,13.64467691529392,2510.3,Continuing
36,258,1224.7,1261.8823076364824,1217.043722132858,5.604823187953063,2510.3,Continuing
37,168,1258.8,1207.4859711597212,1162.2175132783866,5.658557235166831,2510.3,Continuing
38,243,1194.0,1200.877987141076,1154.715550445912,5.7703045868954925,2510.3,Continuing
39,66,1157.5,1198.559549734408,1148.3489497831424,6.2763249939082,2510.3,Continuing
40,85,1175.4,1174.1913996401472,1129.6069282737208,5.573058920803306,2510.3,Continuing
41,23,1207.8,1122.8473713070941,1062.584919354757,7.532806494042141,2510.3,Continuing
42,128,1172.0,1133.9219262027354,1057.7714013282384,9.51881560931212,2510.3,Continuing
43,290,1005.9,1164.96545182793,1074.6120800945055,11.294171466678081,2510.3,Continuing
44,70,1087.0,1116.002125504978,1064.1053363761228,6.487098641106923,2510.3,Continuing
45,271,1061.7,1090.4792196569815,1051.659133623277,4.852510754213069,2510.3,Continuing
46,277,1172.0,1023.7547428488305,928.2551828684896,11.937444997542608,2510.3,Continuing
47,0,1167.2,1013.5740529156486,950.2052374590802,7.921101932071056,2510.3,Continuing
48,217,1178.9,979.1526001507536,875.5914593697562,12.945142597624681,2510.3,Continuing
49,17,1188.6,1246.9726768391477,1151.3373163210783,11.954420064758652,2510.3,Continuing
50,152,1163.0,1201.2875545351076,1177.073259900279,3.0267868293535742,2510.3,Continuing
51,104,1032.1,977.9952801545325,913.334765017522,8.0825643921263,2510.3,Continuing
52,207,1019.0,961.5508819639354,823.7721645878255,17.222339672013725,2510.3,Continuing
53,129,1173.8,941.2008179674314,888.9680987876118,6.529089897477442,2510.3,Continuing
54,303,1221.6,1183.403566795292,1127.417885027602,6.998210220961222,2510.3,Continuing
55,59,1145.8,737.0214467036988,570.8509338267634,20.771314109616917,2510.3,Continuing
56,242,1305.4,644.9435784585414,410.81132282203816,29.2665319545629,2510.3,Continuing
57,81,1280.8,1314.1588692592888,1265.8320818009506,6.040848432292287,2510.3,Continuing
58,255,1280.2,1296.3885423211173,1270.8414414458412,3.1933876094095206,2510.3,Continuing
59,137,1308.0,1043.4563242936429,899.0302691157124,18.053256897241305,2510.3,Continuing
60,131,1391.2,1329.455462357082,1263.6823357227408,8.221640829292646,2510.3,Continuing
61,284,1348.6,1382.8610902168518,1370.437416783081,1.5529591792213446,2510.3,Continuing
62,95,1277.7,1374.9355240593695,1330.400518792176,5.566875658399204,2510.3,Continuing
63,88,1294.9,1333.5563824811147,1301.8011720924849,3.969401298578745,2510.3,Continuing
64,133,1312.0,1286.0241545189174,1272.5919687675241,1.6790232189241543,2510.3,Continuing
65,307,1344.0,1297.1697471731022,1292.321827859644,0.6059899141822974,2510.3,Continuing
66,286,1297.5,1312.2311877769414,1303.3799784623698,1.1064011643214529,2510.3,Continuing
67,145,1285.0,1292.9753468627468,1286.2676555728576,0.8384614112361667,2510.3,Continuing
68,42,1350.3,1285.4609041400577,1271.7280949103479,1.7166011537137305,2510.3,Continuing
69,72,1317.0,1325.8782625784804,1319.3488445855373,0.816177249117875,2510.3,Continuing
70,58,1276.5,1268.9814441227927,1264.4737867961958,0.5634571658246268,2510.3,Continuing
71,195,1296.0,1270.5395541146647,1268.6846680765375,0.2318607547659068,2510.3,Continuing
72,56,1357.9,778.2028380021397,546.8106916876277,28.924018289314013,2510.3,Continuing
73,295,1276.7,1384.5002144211055,1339.7280570233777,5.596519674715979,2510.3,Continuing
74,114,1269.0,1250.242387303556,1217.378891535654,4.10793697098775,2510.3,Continuing
75,7,1306.9,1242.5695112811532,1227.2867402251838,1.910346381996172,2510.3,Continuing
76,80,1125.0,290.35819422054044,37.79695889822915,31.57015441528891,2510.3,Continuing
77,111,1274.7,253.3239015983333,0.3417523482307233,31.62276865626282,2510.3,Continuing
78,139,1350.4,1298.998605094643,1242.9862532815407,7.001543976637767,2510.3,Continuing
79,201,1586.7,253.89363251143868,0.9142656951641182,31.62242085203432,2510.3,Continuing
80,123,1729.4,817.3841582325523,582.0585955639322,29.41569533357752,2510.3,Continuing
81,93,1755.2,300.17834189296724,47.27218459378882,31.6132696623973,2510.3,Continuing
82,157,1779.7,337.76370779917335,84.9595674238221,31.60051754691891,2510.3,Continuing
83,288,1768.0,363.4072839265334,110.92825974758512,31.559878022368537,2510.3,Continuing
84,147,1736.3,256.9657895330268,3.9839585930909065,31.622728867491983,2510.3,Continuing
85,55,1463.0,253.06249930994485,0.08029027597041605,31.622776129246805,2510.3,Continuing
86,132,1478.4,940.8205815008982,720.6598114222154,27.520096259835356,2510.3,Continuing
87,65,1362.9,266.3784792426836,13.415753739842877,31.620340687855094,2510.3,Continuing
88,309,1212.0,252.99943772523494,0.01722492708549844,31.62277659976868,2510.3,Continuing
89,239,1144.8,809.4968340543066,588.3182031690401,27.64732886065832,2510.3,Continuing
90,240,1267.1,257.7498675985233,4.772620076532999,31.622155940248785,2510.3,Continuing
91,76,1669.3,300.70676725304463,47.88871015606802,31.602257137122077,2510.3,Continuing
92,210,1580.0,274.6668096281653,21.71259084703401,31.61927734764141,2510.3,Continuing
93,118,1603.3,377.25572524958585,125.08195651675831,31.521721091603442,2510.3,Continuing
94,184,1012.8,255.79996551644538,2.818005465731955,31.62274500633918,2510.3,Continuing
95,43,1026.6,418.3789370068208,168.95150806734125,31.17842861743495,2510.3,Continuing
96,130,1109.3,993.4445071083007,887.8045410521281,13.204995757021575,2510.3,Continuing
97,233,1088.6,914.2438150719285,730.660293438292,22.94794020420456,2510.3,Continuing
98,300,1164.4,276.4271043678016,23.503502273608085,31.61545026177419,2510.3,Continuing
99,261,1287.3,687.786635142286,454.0475812581956,29.217381735511292,2510.3,Continuing
100,5,1164.4,649.172424184515,420.3544422222968,28.60224774527726,2510.3,Continuing
101,198,1061.1,407.3993798271896,157.98807833763314,31.176412686194556,2510.3,Continuing
102,154,1123.1,359.2216321989856,107.12330291674446,31.512291160280146,2510.3,Continuing
103,87,1393.5,356.0089742207319,104.33446980432868,31.4593130520504,2510.3,Continuing
104,78,1580.1,1393.2891573280478,1357.409490709543,4.484958327313098,2510.3,Continuing
105,107,1309.1,416.6322335486437,165.50490732349172,31.390915778143995,2510.3,Continuing
106,264,1288.4,348.52938901646286,96.22833324306127,31.5376319716752,2510.3,Continuing
107,159,2356.4,270.54773627369946,17.69503260639501,31.606587958413055,2510.3,Continuing
108,194,1233.3,1139.1143670803654,905.8377731471754,29.159574241648752,2510.3,Continuing
109,73,2381.6,346.4837888345346,93.70031050627267,31.597934791032745,2510.3,Continuing
110,292,2372.4,1442.0720764348637,1226.718429319287,26.91920588944708,2510.3,Continuing
111,206,2331.1,1548.9369633293393,1334.213344286951,26.840452380298522,2510.3,Continuing
112,99,2411.5,1659.266538365753,1460.674865970278,24.823959049434364,2510.3,Continuing
113,31,2487.3,901.1415349583633,667.3406625052593,29.22510905663801,2510.3,Continuing
114,191,2411.5,931.3844648186116,689.7919722365513,30.19906157275755,2510.3,Continuing
115,71,2501.1,881.2819009979157,645.8420159167893,29.429985635140813,2510.3,Continuing
116,212,2249.6,553.4186736197182,303.6285156999495,31.223769739971093,2510.3,Continuing
117,289,1571.2,479.0446986438172,227.6743205056889,31.421297267266034,2510.3,Continuing
118,273,2402.3,365.2334166981806,112.59754091885024,31.57948447241629,2510.3,Continuing
119,106,2381.6,607.6041779202976,357.5118668824975,31.261538879725016,2510.3,Continuing
120,306,2510.3,303.2225688866928,50.33653660533719,31.61075403516945,2510.3,Max yield strength reached
