Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
17,41,1169.4,1317.8697725600198,161.15077618123613,123,1729.4,725.0312356975811,267.2854860922987,2510.3,Continuing
18,44,1474.4,1155.7821147297177,200.74880532327649,48,1451.7,797.0955267040281,259.66730631417977,2510.3,Continuing
19,235,1419.4,1474.4686694367977,96.70029798064321,139,1350.4,1090.9148475685365,188.13633486448953,2510.3,Continuing
20,90,1185.1,1334.8482715416994,133.70573638254666,160,1309.1,845.1877441946895,231.9317970616152,2510.3,Continuing
21,181,1801.8,1431.333973120149,91.67325921789008,126,1391.8,1351.009174252947,121.72083418275157,2510.3,Continuing
22,220,1373.9,1054.197258413889,219.09138907464052,220,1373.9,788.6554433583623,215.2009135395671,2510.3,Continuing
23,69,1131.9,1235.563822295518,141.37628024113008,151,1109.3,1091.3922344245311,136.2911162433522,2510.3,Continuing
24,132,1478.4,1455.4934354663087,50.922104606173455,207,1019.0,1299.2520356860664,96.53493925752734,2510.3,Continuing
25,137,1308.0,1324.6441903449752,70.94947832416251,150,1846.5,1731.954617184321,25.226961725162276,2510.3,Continuing
26,201,1586.7,1324.1486954739485,68.32885439071153,231,1547.3,1386.0536162767567,106.85150932172229,2510.3,Continuing
27,111,1274.7,1524.732516982911,72.83939164217492,16,1328.3,1577.3170890211795,66.42410014749446,2510.3,Continuing
28,303,1221.6,1493.8892546627385,61.470521243341096,303,1221.6,1548.545494098325,70.13736119189733,2510.3,Continuing
29,187,1870.6,1296.3009221084628,102.41526017872005,6,1605.4,1136.930450241031,164.22831826509753,2510.3,Continuing
30,39,1071.4,1642.7744696332793,114.01268929568596,238,1188.5,1483.747077267983,100.53745383863776,2510.3,Continuing
31,27,1825.8,1846.9965515266717,6.024875132019804,219,1804.2,1511.7485443611026,86.12091345085604,2510.3,Continuing
32,140,1521.3,1490.9675694689713,83.82072190149098,262,1309.1,1602.5039132044813,76.5362296059565,2510.3,Continuing
33,24,1383.7,1304.012202922953,107.53615248363711,239,1144.8,1291.4535896233258,145.44784392465857,2510.3,Continuing
34,56,1357.9,1006.0964287507147,200.88191909942753,193,1784.5,1764.343966306797,25.006730662879548,2510.3,Continuing
35,37,1412.5,1270.4739261884897,116.12246772343626,102,1575.5,1421.5427349492484,103.14346137547295,2510.3,Continuing
36,0,1167.2,0.0,316.24357700987383,200,1133.4,1153.9695954410163,155.34728135916626,2510.3,Continuing
37,288,1768.0,1259.8645281085328,129.10097195806574,107,1309.1,1120.1341200389834,151.22032575408147,2510.3,Continuing
38,157,1779.7,1624.5229727361611,39.37823320353132,11,1232.0,1005.8174869109463,169.11337372517227,2510.3,Continuing
39,212,2249.6,1450.356949398721,141.17863505575832,30,1194.0,1235.8050349446016,115.92345016875684,2510.3,Continuing
40,309,1212.0,1974.6629881049266,135.21002066958346,114,1269.0,634.9788153189002,214.15261061142556,2510.3,Continuing
41,191,2411.5,2176.2631622977783,52.835410300709064,89,1021.0,944.8765325840354,172.3087009279247,2510.3,Continuing
42,99,2411.5,2276.970284550962,57.38611423549845,55,1463.0,961.1174196398873,158.15025451281244,2510.3,Continuing
43,31,2487.3,2346.0395178486524,22.134658715083127,246,1564.0,1708.7254788393886,28.50480549915737,2510.3,Continuing
44,210,1580.0,2384.0168887551554,74.41912928971563,142,1340.1,1805.6766852814944,14.558970977552573,2510.3,Continuing
45,73,2381.6,2303.2960311467928,22.113758504264585,40,2157.3,1600.6788943222818,189.52153788162107,2510.3,Continuing
46,106,2381.6,2292.054110484777,31.632719718782475,115,1536.5,1591.0016297629459,192.71873508530086,2510.3,Continuing
47,292,2372.4,2348.761244941301,13.668751968246193,289,1571.2,1455.7474692120052,167.8797777177365,2510.3,Continuing
48,194,1233.3,2172.521198278606,45.425913729761525,134,1282.2,1219.2806095596243,210.7670614293638,2510.3,Continuing
49,76,1669.3,2035.6958974128604,90.32020842669033,276,1629.9,1586.9486876051772,129.31302618038603,2510.3,Continuing
50,306,2510.3,2117.7220518600097,35.23562250674579,272,1555.8,914.8519286561414,269.16176955064486,2510.3,Max yield strength reached
