Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
17,235,1419.4,1309.1605399245861,135.0085120093147,123,1729.4,724.5351896350094,267.3438713945623,2510.3,Continuing
18,44,1474.4,1252.8473749073119,150.49212199433944,48,1451.7,797.8009078951773,260.0118455161902,2510.3,Continuing
19,90,1185.1,1333.3091181649245,135.7006488616276,139,1350.4,1091.6297632748951,188.47007669567904,2510.3,Continuing
20,181,1801.8,1431.7715800126236,93.2717868503922,160,1309.1,843.037511394879,232.25260132682013,2510.3,Continuing
21,41,1169.4,1235.525796206847,183.0692535391945,126,1391.8,1347.61785423567,122.60828798427967,2510.3,Continuing
22,132,1478.4,1444.3002720209015,52.44917731450299,220,1373.9,776.8056450943607,237.97952824245652,2510.3,Continuing
23,137,1308.0,1354.5827188542257,81.89420959943153,162,1258.2,1169.6514561517008,157.14718424515934,2510.3,Continuing
24,55,1463.0,1447.7230544608055,16.98468550013944,151,1109.3,1133.8655007774341,135.12327982445314,2510.3,Continuing
25,155,1344.4,1354.339418580766,57.74748608256585,114,1269.0,977.4144635064512,148.2767608040665,2510.3,Continuing
26,201,1586.7,1323.5765289505919,69.95297523209241,207,1019.0,1303.4135116858263,94.58175324393788,2510.3,Continuing
27,111,1274.7,1522.0335365364253,73.65675676632114,6,1605.4,1068.768721998671,141.5243752620279,2510.3,Continuing
28,303,1221.6,1494.8784357448785,61.77266634233582,107,1309.1,1331.9722337432986,109.42291712734246,2510.3,Continuing
29,187,1870.6,1283.9291126524831,104.93617777141415,150,1846.5,1737.6123725679595,26.039515383156655,2510.3,Continuing
30,27,1825.8,1868.5778172098417,7.27424557905751,231,1547.3,1528.7692500950543,97.22941745634644,2510.3,Continuing
31,140,1521.3,1508.328642624132,83.24959836359845,16,1328.3,1591.8151046973053,66.12218401466626,2510.3,Continuing
32,42,1350.3,1450.9766245048522,37.0943182925332,238,1188.5,1448.421861489428,90.47561395434347,2510.3,Continuing
33,148,1237.0,1344.9836231309478,58.886938431360164,102,1575.5,1452.4813979199778,84.53805167296952,2510.3,Continuing
34,249,1460.7,982.4799095675144,209.69549717405164,219,1804.2,1489.0642127598128,77.21095513873482,2510.3,Continuing
35,47,1228.9,1412.3669841199578,98.45947021734752,262,1309.1,1620.2633049728524,69.63209606759958,2510.3,Continuing
36,1,1502.0,1485.5171171221955,70.5060029992122,239,1144.8,1295.2389980516864,136.3187542062888,2510.3,Continuing
37,37,1412.5,1444.64342620443,68.77438851407035,129,1173.8,1492.4066024616438,79.95898956248855,2510.3,Continuing
38,74,1312.6,1439.7548529492162,71.69512221991329,193,1784.5,1759.9130580561828,24.226354392040836,2510.3,Continuing
39,172,1164.4,1508.2523675940606,41.62109738474548,89,1021.0,1044.2365234838776,165.1643201148853,2510.3,Continuing
40,9,1155.0,1494.6375041139818,75.37239174402299,30,1194.0,1242.8023772253678,115.05020830174698,2510.3,Continuing
41,214,1529.6,1476.634582941262,23.441503495096256,256,1016.4,920.5754185912244,162.25448883078107,2510.3,Continuing
42,113,1405.6,1527.1545200987084,4.9703142601894585,246,1564.0,1705.9465225199222,27.42275720129635,2510.3,Continuing
43,156,1550.3,2030.4184358116554,40.706836676133975,142,1340.1,1811.9325271312919,14.20922706189825,2510.3,Continuing
44,237,1350.4,1393.8846148989905,75.76737651437153,0,1167.2,0.0,316.24357700987383,2510.3,Continuing
45,286,1297.5,1374.5774469857108,51.88809329719762,295,1276.7,0.04864632598237749,316.24357677751,2510.3,Continuing
46,24,1383.7,1269.535087840447,101.38653752154643,40,2157.3,1604.5543653612112,191.0749079929074,2510.3,Continuing
47,20,1536.5,1246.3820514453428,96.11865306931644,115,1536.5,1621.7037065607196,193.2457407213463,2510.3,Continuing
48,226,1646.7,1240.7569740368635,74.54941387835197,212,2249.6,1396.0070240753869,216.94443123449824,2510.3,Continuing
49,72,1317.0,1327.8478814108134,16.258505135017064,191,2411.5,2003.3330642353883,114.1785192410047,2510.3,Continuing
50,284,1348.6,1309.4947788562868,21.86693445157558,99,2411.5,2206.720941803735,111.7555670111102,2510.3,Continuing
51,282,1143.7,1022.729913124951,159.87236362353005,31,2487.3,2397.1852879274834,45.011750626033404,2510.3,Continuing
52,131,1391.2,1301.1576589346769,19.085099854094047,73,2381.6,2397.2429893700146,29.17838286898681,2510.3,Continuing
53,81,1280.8,1252.8277778458669,198.5529970492114,76,1669.3,2005.7233865786668,128.02923876334418,2510.3,Continuing
54,95,1277.7,1418.7813934457445,24.592764318474938,184,1012.8,1937.4193557275878,116.86034720055223,2510.3,Continuing
55,88,1294.9,1332.1278015860516,21.382342542562697,134,1282.2,1149.4656149867594,249.41971084963964,2510.3,Continuing
56,307,1344.0,1320.2680429815373,4.34237621248437,297,1404.2,1159.9289013631044,245.70897850649388,2510.3,Continuing
57,133,1312.0,1315.665811672068,10.72701325675793,38,1426.2,1083.9990399202154,248.31682417066762,2510.3,Continuing
58,281,1338.0,942.0210725708931,187.37936466095692,292,2372.4,2329.618939520235,29.45654746400541,2510.3,Continuing
59,3,1341.7,1258.7473465088422,97.01505472949331,288,1768.0,1123.6327473070246,232.66800731850523,2510.3,Continuing
60,145,1285.0,1293.7760925086113,6.4485275051751145,96,1233.3,1116.9822790577693,228.62208483332452,2510.3,Continuing
61,242,1305.4,1260.158101902398,24.979359541560907,276,1629.9,1574.0860051454429,153.27114682348306,2510.3,Continuing
62,200,1133.4,1058.2360804190384,124.44948161075229,195,1296.0,734.8154816671481,284.3672250418587,2510.3,Continuing
63,58,1276.5,1259.642538118016,7.452143840639737,39,1071.4,991.9051994955344,247.10436118917445,2510.3,Continuing
64,255,1280.2,1165.676491197636,43.462844218113744,274,1486.2,565.0568986699454,301.123986075486,2510.3,Continuing
65,232,1515.8,884.5121632746623,181.52184577450632,11,1232.0,484.97482216269555,301.0004606173231,2510.3,Continuing
66,229,1311.4,1416.7023613595995,109.87207649969787,272,1555.8,1345.2008602543956,170.8485849305593,2510.3,Continuing
67,250,1322.9,1340.573630058697,67.3205538528871,84,1278.2,886.1860295333728,230.85868866190833,2510.3,Continuing
68,112,1471.0,996.4527603261195,103.08788365932737,26,1236.6,291.27403701060655,312.59401012289516,2510.3,Continuing
69,183,1502.0,1258.97828171644,83.66839766568792,283,1130.4,841.4686915980626,254.518400535644,2510.3,Continuing
70,178,1460.7,1038.4907977630933,130.5210124736626,289,1571.2,2005.8910970413472,68.26231754651474,2510.3,Continuing
71,170,1274.7,757.1172247314337,236.90900044395673,86,1453.8,1466.5608127101734,146.24842908532705,2510.3,Continuing
72,61,1405.6,1002.9573480193849,129.96738491787616,176,1026.6,1344.5065958780015,156.6971481116926,2510.3,Continuing
73,174,1287.4,518.4428218904842,286.96277613317716,259,1463.3,1382.339178044347,147.88143004085262,2510.3,Continuing
74,101,1219.7,476.2226935077081,284.10354160491516,69,1131.9,1326.7874577538523,152.87880284402942,2510.3,Continuing
75,257,1287.4,768.2862648049754,260.23393375791335,167,1731.7,973.1393642356509,198.10345608017624,2510.3,Continuing
76,306,2510.3,333.7990200828193,305.4456909749577,54,1429.7,1738.653246322187,101.29042168839189,2510.3,Max yield strength reached
