Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
40,260,1599.4,1590.912463658869,66.52825619275761,180,1182.0,1051.7805777647754,229.62112521424274,2510.3,Continuing
41,280,1730.2,1144.3535391178402,154.16810303970513,83,1096.5,890.1566580117171,242.30220513365455,2510.3,Continuing
42,224,1792.2,179.8117489763067,283.11690478564384,239,1144.8,1335.4844413600938,151.6073345917885,2510.3,Continuing
43,75,1471.1,154.9285271774864,315.3104791210119,248,1155.0,830.7119953249194,237.8743398344644,2510.3,Continuing
44,15,1136.9,1345.003303673239,121.37250219339282,274,1486.2,548.053289429371,275.8959849596844,2510.3,Continuing
45,289,1571.2,109.53550154273746,314.88138275664187,108,1164.4,1078.5040199248365,198.62197632722973,2510.3,Continuing
46,76,1669.3,559.6300726243477,295.91411020887216,295,1276.7,355.8840503505621,307.5943150888831,2510.3,Continuing
47,210,1580.0,197.84375487707112,312.9412836649445,137,1308.0,532.6368744092888,274.5548701006463,2510.3,Continuing
48,25,1005.9,860.1754910372006,270.06742935867567,24,1383.7,784.7259174127148,253.1544606644322,2510.3,Continuing
49,43,1026.6,662.565322444617,157.4322266358052,16,1328.3,1372.636013564682,151.98880735686078,2510.3,Continuing
50,130,1109.3,935.8142844818242,71.49252828055353,65,1362.9,673.1953114019412,261.7978126863328,2510.3,Continuing
51,233,1088.6,1005.0558580037396,83.18854592727646,140,1521.3,787.1204093329338,251.02352233628315,2510.3,Continuing
52,159,2356.4,848.3813151986053,175.53254120681424,179,1205.8,1057.195167884793,231.8871314707146,2510.3,Continuing
53,194,1233.3,1802.4656240289967,203.78192572648757,187,1870.6,1165.7202049446723,201.65490415438998,2510.3,Continuing
54,261,1287.3,1141.140614039724,262.86710159673663,132,1478.4,1449.8955542441345,134.84868042432709,2510.3,Continuing
55,300,1164.4,660.0892352121532,287.78379974013734,272,1555.8,1294.293389541573,154.5077369604488,2510.3,Continuing
56,202,1026.6,780.1723888245253,175.85048557849058,135,1354.2,494.23211451273636,275.5888819991272,2510.3,Continuing
57,154,1123.1,837.0806007619947,219.3728728383054,245,1298.8,271.004950648716,313.5236414580065,2510.3,Continuing
58,236,1019.7,857.7357703154188,149.45017621564295,160,1309.1,403.2969964201993,303.10810719007816,2510.3,Continuing
59,118,1603.3,593.3689954138904,282.5230213011884,235,1419.4,538.831069225335,294.64168195546443,2510.3,Continuing
60,184,1012.8,497.2241434696841,267.9043100715817,44,1474.4,908.6645493213206,236.8780139983192,2510.3,Continuing
61,73,2381.6,434.2439934026019,274.04105874071735,181,1801.8,552.036972488513,274.06290408073806,2510.3,Continuing
62,292,2372.4,2004.0675743696588,152.76430519337657,283,1130.4,524.3266920164258,253.88111583159443,2510.3,Continuing
63,106,2381.6,1952.2003984039745,124.12997753581303,169,1250.5,97.73987779680701,315.6119109807252,2510.3,Continuing
64,99,2411.5,2014.0303635415253,179.2948646973595,74,1312.6,914.8574137558029,187.90000220155915,2510.3,Continuing
65,31,2487.3,1736.3110112717054,192.6367385868831,37,1412.5,1119.3772392564033,160.54869064264096,2510.3,Continuing
66,191,2411.5,720.426286321697,292.17698546492534,171,1837.9,41.76668418686504,316.15896904635804,2510.3,Continuing
67,5,1164.4,540.7997088854052,254.60220097477833,201,1586.7,953.7771552547135,271.2732098431646,2510.3,Continuing
68,306,2510.3,589.7746608022693,276.7814268120011,139,1350.4,1213.2875296665245,209.45712468682459,2510.3,Max yield strength reached
