Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
36,60,1340.8,1108.5643190013475,1101.8671864794396,66.97132521907781,316**2 * RBF(length_scale=0.887) + WhiteKernel(noise_level=10),2510.3,Continuing
37,164,1282.2,1245.7485315789284,1236.119546090174,96.28985488754292,316**2 * RBF(length_scale=0.894) + WhiteKernel(noise_level=10),2510.3,Continuing
38,180,1182.0,1225.4133027020675,1215.5788882251136,98.34414476953981,316**2 * RBF(length_scale=0.895) + WhiteKernel(noise_level=10),2510.3,Continuing
39,258,1224.7,1224.4535943661774,1220.3165145969824,41.37079769194989,316**2 * RBF(length_scale=0.899) + WhiteKernel(noise_level=10),2510.3,Continuing
40,128,1172.0,1201.821271714224,1192.865364806205,89.5590690801905,316**2 * RBF(length_scale=0.899) + WhiteKernel(noise_level=10),2510.3,Continuing
41,211,1243.0,1182.3515316929838,1177.329079926424,50.22451766559917,316**2 * RBF(length_scale=0.894) + WhiteKernel(noise_level=10),2510.3,Continuing
42,168,1258.8,1142.7330701442618,1138.8200605125667,39.13009631695092,316**2 * RBF(length_scale=0.86) + WhiteKernel(noise_level=10),2510.3,Continuing
43,66,1157.5,1223.964253936047,1219.7936756236686,41.70578312378365,316**2 * RBF(length_scale=0.846) + WhiteKernel(noise_level=10),2510.3,Continuing
44,243,1194.0,1180.905549634212,1177.049264362705,38.56285271507221,316**2 * RBF(length_scale=0.851) + WhiteKernel(noise_level=10),2510.3,Continuing
45,85,1175.4,1140.6700450660312,1136.6926278229887,39.77417243042538,316**2 * RBF(length_scale=0.857) + WhiteKernel(noise_level=10),2510.3,Continuing
46,23,1207.8,1128.052365337607,1123.1216860831364,49.306792544705615,316**2 * RBF(length_scale=0.852) + WhiteKernel(noise_level=10),2510.3,Continuing
47,70,1087.0,1093.8553254478832,1089.0518202007606,48.035052471224716,316**2 * RBF(length_scale=0.855) + WhiteKernel(noise_level=10),2510.3,Continuing
48,290,1005.9,1065.5274319030661,1058.211967246134,73.1546465693209,316**2 * RBF(length_scale=0.858) + WhiteKernel(noise_level=10),2510.3,Continuing
49,0,1167.2,993.2618150703008,987.747449410638,55.14365659662919,316**2 * RBF(length_scale=0.847) + WhiteKernel(noise_level=10),2510.3,Continuing
50,17,1188.6,1001.6461051259968,987.6483876988364,139.97717427160438,316**2 * RBF(length_scale=0.855) + WhiteKernel(noise_level=10),2510.3,Continuing
51,217,1178.9,1084.1167406835318,1078.4622816632705,56.54459020261243,316**2 * RBF(length_scale=0.851) + WhiteKernel(noise_level=10),2510.3,Continuing
52,152,1163.0,1173.5241043885749,1171.4805486274,20.435557611748457,316**2 * RBF(length_scale=0.854) + WhiteKernel(noise_level=10),2510.3,Continuing
53,277,1172.0,989.7214261221131,981.3165965620618,84.04829560051341,316**2 * RBF(length_scale=0.85) + WhiteKernel(noise_level=10),2510.3,Continuing
54,207,1019.0,982.6002738798726,970.787129770953,118.13144108919566,316**2 * RBF(length_scale=0.855) + WhiteKernel(noise_level=10),2510.3,Continuing
55,129,1173.8,929.84969852753,925.3018282471422,45.47870280387768,316**2 * RBF(length_scale=0.807) + WhiteKernel(noise_level=10),2510.3,Continuing
56,303,1221.6,1158.814147977978,1153.917329532167,48.96818445811012,316**2 * RBF(length_scale=0.813) + WhiteKernel(noise_level=10),2510.3,Continuing
57,104,1032.1,901.0951547778158,895.2548980369951,58.402567408207204,316**2 * RBF(length_scale=0.8) + WhiteKernel(noise_level=10),2510.3,Continuing
58,59,1145.8,735.2305731267176,719.6183421810742,156.12230945643302,316**2 * RBF(length_scale=0.804) + WhiteKernel(noise_level=10),2510.3,Continuing
59,80,1125.0,620.9048425222094,597.6381393672143,232.6670315499504,316**2 * RBF(length_scale=0.807) + WhiteKernel(noise_level=10),2510.3,Continuing
60,242,1305.4,607.31034306051,581.9218740526048,253.88469007905186,316**2 * RBF(length_scale=0.807) + WhiteKernel(noise_level=10),2510.3,Continuing
61,81,1280.8,1247.2596930321874,1242.7308363746913,45.28856657496198,316**2 * RBF(length_scale=0.804) + WhiteKernel(noise_level=10),2510.3,Continuing
62,255,1280.2,1276.654289926236,1274.0981433398063,25.561465864298853,316**2 * RBF(length_scale=0.806) + WhiteKernel(noise_level=10),2510.3,Continuing
63,137,1308.0,1059.0254462543783,1044.4560411837783,145.69405070599834,316**2 * RBF(length_scale=0.813) + WhiteKernel(noise_level=10),2510.3,Continuing
64,95,1277.7,1284.84490453101,1279.8514992714142,49.93405259595567,316**2 * RBF(length_scale=0.814) + WhiteKernel(noise_level=10),2510.3,Continuing
65,131,1391.2,1274.9702665545228,1269.1134914886807,58.56775065842066,316**2 * RBF(length_scale=0.809) + WhiteKernel(noise_level=10),2510.3,Continuing
66,284,1348.6,1380.2015458306216,1379.0144565254768,11.870893051446961,316**2 * RBF(length_scale=0.794) + WhiteKernel(noise_level=10),2510.3,Continuing
67,88,1294.9,1302.6713814552581,1299.5106466830134,31.607347722446562,316**2 * RBF(length_scale=0.795) + WhiteKernel(noise_level=10),2510.3,Continuing
68,133,1312.0,1279.7873453835446,1278.409545915365,13.777994681794924,316**2 * RBF(length_scale=0.796) + WhiteKernel(noise_level=10),2510.3,Continuing
69,307,1344.0,1293.6819215974936,1292.9627374348565,7.191841626369897,316**2 * RBF(length_scale=0.754) + WhiteKernel(noise_level=10),2510.3,Continuing
70,286,1297.5,1299.9175921720937,1299.1206912460839,7.969009260097304,316**2 * RBF(length_scale=0.756) + WhiteKernel(noise_level=10),2510.3,Continuing
71,42,1350.3,1297.0528930065952,1295.5049063646584,15.47986641936889,316**2 * RBF(length_scale=0.749) + WhiteKernel(noise_level=10),2510.3,Continuing
72,72,1317.0,1306.9050981090277,1306.257294378127,6.4780373090070436,316**2 * RBF(length_scale=0.737) + WhiteKernel(noise_level=10),2510.3,Continuing
73,145,1285.0,1304.955110475281,1304.3810916346708,5.740188406101325,316**2 * RBF(length_scale=0.733) + WhiteKernel(noise_level=10),2510.3,Continuing
74,195,1296.0,1276.7912890782306,1276.2645765959205,5.26712482310202,316**2 * RBF(length_scale=0.733) + WhiteKernel(noise_level=10),2510.3,Continuing
75,58,1276.5,1278.9529357726556,1278.4637469743757,4.891887982799637,316**2 * RBF(length_scale=0.734) + WhiteKernel(noise_level=10),2510.3,Continuing
76,140,1521.3,1120.1268020561145,1106.5962156101305,135.30586445984065,316**2 * RBF(length_scale=0.739) + WhiteKernel(noise_level=10),2510.3,Continuing
77,56,1357.9,1048.9693703279488,1028.6691315240428,203.0023880390615,316**2 * RBF(length_scale=0.743) + WhiteKernel(noise_level=10),2510.3,Continuing
78,295,1276.7,1334.7376822510678,1332.5385023201177,21.991799309499886,316**2 * RBF(length_scale=0.735) + WhiteKernel(noise_level=10),2510.3,Continuing
79,114,1269.0,1247.603232223888,1245.9022776392471,17.009545846408884,316**2 * RBF(length_scale=0.736) + WhiteKernel(noise_level=10),2510.3,Continuing
80,7,1306.9,1233.1892701032089,1232.2979603692074,8.913097340014884,316**2 * RBF(length_scale=0.664) + WhiteKernel(noise_level=10),2510.3,Continuing
81,132,1478.4,93.85576819263198,62.25859019575709,315.9717799687489,316**2 * RBF(length_scale=0.672) + WhiteKernel(noise_level=10),2510.3,Continuing
82,55,1463.0,1169.8297331555996,1149.6045286533076,202.25204502291908,316**2 * RBF(length_scale=0.677) + WhiteKernel(noise_level=10),2510.3,Continuing
83,65,1362.9,270.27918082564895,239.32704102330018,309.52139802348756,316**2 * RBF(length_scale=0.687) + WhiteKernel(noise_level=10),2510.3,Continuing
84,111,1274.7,64.34562319744097,33.02594392771857,313.19679269722405,316**2 * RBF(length_scale=0.687) + WhiteKernel(noise_level=10),2510.3,Continuing
85,139,1350.4,1268.2413308341593,1264.169705745971,40.716250881882594,316**2 * RBF(length_scale=0.685) + WhiteKernel(noise_level=10),2510.3,Continuing
86,201,1586.7,93.42203539215389,62.50013245084312,309.21902941310765,316**2 * RBF(length_scale=0.686) + WhiteKernel(noise_level=10),2510.3,Continuing
87,123,1729.4,1157.950844788512,1136.0412303879516,219.0961440056057,316**2 * RBF(length_scale=0.693) + WhiteKernel(noise_level=10),2510.3,Continuing
88,93,1755.2,542.8597049762815,512.6400924382132,302.19612538068316,316**2 * RBF(length_scale=0.708) + WhiteKernel(noise_level=10),2510.3,Continuing
89,157,1779.7,803.7675356895703,774.6361750960195,291.31360593550795,316**2 * RBF(length_scale=0.722) + WhiteKernel(noise_level=10),2510.3,Continuing
90,288,1768.0,773.4384298330649,744.7737206747222,286.6470915834275,316**2 * RBF(length_scale=0.734) + WhiteKernel(noise_level=10),2510.3,Continuing
91,147,1736.3,348.97923831349834,317.696829483729,312.8240882976935,316**2 * RBF(length_scale=0.749) + WhiteKernel(noise_level=10),2510.3,Continuing
92,144,1117.3,80.19486391590029,48.605695046330425,315.89168869569863,316**2 * RBF(length_scale=0.753) + WhiteKernel(noise_level=10),2510.3,Continuing
93,100,1047.3,75.27421643458557,43.68105758411337,315.93158850472196,316**2 * RBF(length_scale=0.756) + WhiteKernel(noise_level=10),2510.3,Continuing
94,293,1123.1,537.5378111013193,510.2014699622637,273.3634113905571,316**2 * RBF(length_scale=0.759) + WhiteKernel(noise_level=10),2510.3,Continuing
95,108,1164.4,437.66806331146546,410.3019340072289,273.66129304236557,316**2 * RBF(length_scale=0.763) + WhiteKernel(noise_level=10),2510.3,Continuing
96,159,2356.4,203.77609436439414,172.47133226454883,313.047620998453,316**2 * RBF(length_scale=0.773) + WhiteKernel(noise_level=10),2510.3,Continuing
97,194,1233.3,1785.4593026214138,1764.5597386549648,208.99563966448935,316**2 * RBF(length_scale=0.758) + WhiteKernel(noise_level=10),2510.3,Continuing
98,233,1088.6,949.015922456192,919.628225855691,293.8769660050105,316**2 * RBF(length_scale=0.762) + WhiteKernel(noise_level=10),2510.3,Continuing
99,73,2381.6,829.6867790892204,800.2200226851076,294.66756404112823,316**2 * RBF(length_scale=0.781) + WhiteKernel(noise_level=10),2510.3,Continuing
100,292,2372.4,1772.4736235135472,1754.852060386018,176.2156312752918,316**2 * RBF(length_scale=0.778) + WhiteKernel(noise_level=10),2510.3,Continuing
101,206,2331.1,1799.1034276651633,1781.5884365745844,175.14991090578962,316**2 * RBF(length_scale=0.778) + WhiteKernel(noise_level=10),2510.3,Continuing
102,99,2411.5,2154.8357783548345,2141.11820244441,137.17575910424105,316**2 * RBF(length_scale=0.783) + WhiteKernel(noise_level=10),2510.3,Continuing
103,31,2487.3,1489.2250760218817,1468.143920170035,210.81155851846623,316**2 * RBF(length_scale=0.79) + WhiteKernel(noise_level=10),2510.3,Continuing
104,191,2411.5,1585.1736083248707,1563.205449439817,219.68158885053654,316**2 * RBF(length_scale=0.797) + WhiteKernel(noise_level=10),2510.3,Continuing
105,71,2501.1,1573.9697269210815,1554.6811593334708,192.88567587610598,316**2 * RBF(length_scale=0.805) + WhiteKernel(noise_level=10),2510.3,Continuing
106,212,2249.6,1071.1408800521754,1045.916944847089,252.23935205086224,316**2 * RBF(length_scale=0.812) + WhiteKernel(noise_level=10),2510.3,Continuing
107,289,1571.2,1167.6355154505582,1140.9354983006442,267.0001714991395,316**2 * RBF(length_scale=0.818) + WhiteKernel(noise_level=10),2510.3,Continuing
108,273,2402.3,841.1436626905884,811.9620613854437,291.81601305144704,316**2 * RBF(length_scale=0.831) + WhiteKernel(noise_level=10),2510.3,Continuing
109,106,2381.6,1396.9460842126848,1370.920366156181,260.25718056503746,316**2 * RBF(length_scale=0.842) + WhiteKernel(noise_level=10),2510.3,Continuing
110,306,2510.3,740.140230695229,711.0023492841949,291.378814110341,316**2 * RBF(length_scale=0.854) + WhiteKernel(noise_level=10),2510.3,Max yield strength reached
