Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
28,24,1383.7,1552.4411751956552,190.63810204171733,283,1130.4,1076.594725048891,159.95352408226327,2510.3,Continuing
29,287,1615.8,1381.2629204295627,194.33120061347975,205,1730.2,1247.4608271487452,128.1229360102763,2510.3,Continuing
30,134,1282.2,1324.641060674422,193.81816655934617,108,1164.4,1599.2816708646778,95.33204018381248,2510.3,Continuing
31,137,1308.0,1214.4367426619667,217.6400481032675,6,1605.4,1494.6913348129428,118.83353243486634,2510.3,Continuing
32,144,1117.3,1007.8046317210955,253.13453678305802,11,1232.0,947.5831744283145,169.74174121528603,2510.3,Continuing
33,67,1438.6,1411.8545570446383,135.9119179153247,239,1144.8,1429.1747642337064,116.64295975818344,2510.3,Continuing
34,91,1136.8,863.9262644021444,266.7971952963146,139,1350.4,1169.1137552592147,137.7087548757169,2510.3,Continuing
35,54,1429.7,1657.5807303258723,62.97277227104741,46,1798.3,1746.5764300710284,76.77455668059132,2510.3,Continuing
36,187,1870.6,1040.024476628616,212.55505229697025,56,1357.9,808.5135845289005,170.33942468878496,2510.3,Continuing
37,32,1226.4,908.0683593242456,268.07220676254985,175,1074.9,1205.398762210433,140.1195776423474,2510.3,Continuing
38,27,1825.8,1867.8444008938186,13.218501261318352,141,1273.3,1681.5336446682377,77.6369621094619,2510.3,Continuing
39,196,1150.6,1122.6358547662608,190.99822441320057,225,1088.6,1029.1680760019906,147.38689881953871,2510.3,Continuing
40,41,1169.4,1115.8353070383937,188.3863402282633,45,1716.3,1859.7067336165155,61.40272591020029,2510.3,Continuing
41,148,1237.0,1317.2761425877718,125.05211275300233,245,1298.8,1349.7579287439073,111.22505883702814,2510.3,Continuing
42,177,1503.4,788.626079939873,255.75269444269702,132,1478.4,1310.2610255713885,114.28061497404471,2510.3,Continuing
43,219,1804.2,949.9023979464382,232.39756330757984,44,1474.4,1503.246166361486,93.0030828816178,2510.3,Continuing
44,276,1629.9,1622.0639999755101,141.61182421665802,256,1016.4,1060.3576357392399,130.99114414781144,2510.3,Continuing
45,40,2157.3,1039.6985208290555,253.50847728625024,97,1420.0,1391.2767602198953,87.98449281816248,2510.3,Continuing
46,115,1536.5,1624.737967300409,202.2856376211189,281,1338.0,1564.0825840981622,70.98488943823085,2510.3,Continuing
47,176,1026.6,1625.310816987243,177.38007757573874,288,1768.0,1422.0525499657929,80.1290884471417,2510.3,Continuing
48,212,2249.6,1700.0269263856549,191.04447735297842,189,1818.0,1458.3067299080176,82.03052873654137,2510.3,Continuing
49,76,1669.3,1822.8807721628782,164.45476187141452,118,1603.3,1091.0911726627282,121.63669534790505,2510.3,Continuing
50,191,2411.5,1947.6775952473504,92.8214376708352,49,1550.3,1699.2728222965143,69.30405096521778,2510.3,Continuing
51,99,2411.5,2107.229612340132,89.52591528725704,303,1221.6,1505.0729517688153,87.28919629411789,2510.3,Continuing
52,64,1661.2,2058.244125672745,102.89324155363772,207,1019.0,1010.0656647221728,127.63953216932313,2510.3,Continuing
53,292,2372.4,2282.4951139014943,37.52314675723746,170,1274.7,1261.0640710288224,98.05386552190602,2510.3,Continuing
54,106,2381.6,2329.3401348009675,29.694789663799572,260,1599.4,1683.3462090928253,62.87499230709118,2510.3,Continuing
55,306,2510.3,2185.4968594071743,65.07884348319654,80,1125.0,1298.992646320983,91.3917904753434,2510.3,Max yield strength reached
