Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
30,193,1784.5,1836.1027036785536,1774.7408764392858,15.340456809816915,316**2 * RBF(length_scale=2.87) + WhiteKernel(noise_level=10),2510.3,Continuing
31,117,1810.0,1819.136756099128,1763.913361052858,13.805848761567526,316**2 * RBF(length_scale=2.75) + WhiteKernel(noise_level=10),2510.3,Continuing
32,278,1743.5,1823.572880938924,1792.4366006786022,7.78407006508047,316**2 * RBF(length_scale=2.63) + WhiteKernel(noise_level=10),2510.3,Continuing
33,40,2157.3,1992.6833736431772,1153.311391173964,209.84299561730327,316**2 * RBF(length_scale=2.59) + WhiteKernel(noise_level=10),2510.3,Continuing
34,288,1768.0,2132.5995323690113,1430.0607582621778,175.6346935267084,316**2 * RBF(length_scale=2.57) + WhiteKernel(noise_level=10),2510.3,Continuing
35,147,1736.3,2109.3387231765137,1520.6353662943293,147.17583922054604,316**2 * RBF(length_scale=2.57) + WhiteKernel(noise_level=10),2510.3,Continuing
36,123,1729.4,2118.325422509359,1727.0886114425084,97.80920276671267,316**2 * RBF(length_scale=2.58) + WhiteKernel(noise_level=10),2510.3,Continuing
37,191,2411.5,2019.4000892103977,1127.906299916996,222.87344732335046,316**2 * RBF(length_scale=2.49) + WhiteKernel(noise_level=10),2510.3,Continuing
38,71,2501.1,2593.7472821128426,1965.2866098779236,157.11516805872975,316**2 * RBF(length_scale=2.51) + WhiteKernel(noise_level=10),2510.3,Continuing
39,289,1571.2,2733.802192888248,2276.3100313140335,114.3730403935537,316**2 * RBF(length_scale=2.41) + WhiteKernel(noise_level=10),2510.3,Continuing
40,306,2510.3,2689.0259502823865,2200.5784844930313,122.11186644733881,316**2 * RBF(length_scale=2.37) + WhiteKernel(noise_level=10),2510.3,Max yield strength reached
