Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
13,133,1312.0,1329.2042678854457,1322.6749547015143,13.058626367862857,316**2 * RBF(length_scale=0.41) + WhiteKernel(noise_level=10),2510.3,Continuing
14,145,1285.0,1314.0460732485017,1309.2960041875613,9.500138121880708,316**2 * RBF(length_scale=0.383) + WhiteKernel(noise_level=10),2510.3,Continuing
15,286,1297.5,1319.6717290257357,1311.5295154183204,16.28442721483034,316**2 * RBF(length_scale=0.373) + WhiteKernel(noise_level=10),2510.3,Continuing
16,137,1308.0,1203.216957890678,1168.7851467963555,68.86362218864515,316**2 * RBF(length_scale=0.388) + WhiteKernel(noise_level=10),2510.3,Continuing
17,255,1280.2,1179.3274044673544,1128.5465459216962,101.5617170913167,316**2 * RBF(length_scale=0.408) + WhiteKernel(noise_level=10),2510.3,Continuing
18,81,1280.8,1266.1516602581405,1241.2656563117175,49.77200789284615,316**2 * RBF(length_scale=0.415) + WhiteKernel(noise_level=10),2510.3,Continuing
19,56,1357.9,722.9166981193428,580.2417908481966,285.34981454229217,316**2 * RBF(length_scale=0.452) + WhiteKernel(noise_level=10),2510.3,Continuing
20,295,1276.7,1363.804058317146,1339.842432596408,47.92325144147609,316**2 * RBF(length_scale=0.445) + WhiteKernel(noise_level=10),2510.3,Continuing
21,114,1269.0,1245.3161508876917,1227.2737574148691,36.08478694564504,316**2 * RBF(length_scale=0.449) + WhiteKernel(noise_level=10),2510.3,Continuing
22,7,1306.9,1233.2952691685045,1224.8103312957728,16.969875745463547,316**2 * RBF(length_scale=0.375) + WhiteKernel(noise_level=10),2510.3,Continuing
23,140,1521.3,369.89366249892805,227.2335401105812,285.32024477669364,316**2 * RBF(length_scale=0.395) + WhiteKernel(noise_level=10),2510.3,Continuing
24,51,1462.7,191.70743583654723,33.760353922588706,315.89416382791705,316**2 * RBF(length_scale=0.411) + WhiteKernel(noise_level=10),2510.3,Continuing
25,272,1555.8,961.7871420347956,832.9909536441503,257.59237678129045,316**2 * RBF(length_scale=0.43) + WhiteKernel(noise_level=10),2510.3,Continuing
26,230,1475.8,563.2481079128804,409.82748510161696,306.84124562252697,316**2 * RBF(length_scale=0.464) + WhiteKernel(noise_level=10),2510.3,Continuing
27,221,1506.8,975.816458323457,854.6593836119769,242.3141494229602,316**2 * RBF(length_scale=0.479) + WhiteKernel(noise_level=10),2510.3,Continuing
28,163,1383.5,883.9331071418852,764.9131836703866,238.0398469429972,316**2 * RBF(length_scale=0.48) + WhiteKernel(noise_level=10),2510.3,Continuing
29,253,1414.5,1262.0565360607752,1159.1348257378081,205.84342064593443,316**2 * RBF(length_scale=0.492) + WhiteKernel(noise_level=10),2510.3,Continuing
30,297,1404.2,971.9094364120567,838.4223213141472,266.9742301958189,316**2 * RBF(length_scale=0.504) + WhiteKernel(noise_level=10),2510.3,Continuing
31,310,1390.4,1086.0524145910754,990.2094971324451,191.68583491726034,316**2 * RBF(length_scale=0.512) + WhiteKernel(noise_level=10),2510.3,Continuing
32,109,1437.3,1357.8151750959585,1305.9509065249767,103.72853714196359,316**2 * RBF(length_scale=0.513) + WhiteKernel(noise_level=10),2510.3,Continuing
33,48,1451.7,1347.8975842653695,1284.6759327651148,126.44330300050954,316**2 * RBF(length_scale=0.522) + WhiteKernel(noise_level=10),2510.3,Continuing
34,97,1420.0,1151.2254561256314,1056.811902831254,188.82710658875493,316**2 * RBF(length_scale=0.533) + WhiteKernel(noise_level=10),2510.3,Continuing
35,294,1390.4,1150.3444238242769,1086.552105749365,127.58463614982405,316**2 * RBF(length_scale=0.538) + WhiteKernel(noise_level=10),2510.3,Continuing
36,125,1272.6,1307.8841299414246,1245.1475046272685,125.47325062831199,316**2 * RBF(length_scale=0.542) + WhiteKernel(noise_level=10),2510.3,Continuing
37,254,1324.3,1301.1415429246674,1260.1167082592876,82.04966933075961,316**2 * RBF(length_scale=0.547) + WhiteKernel(noise_level=10),2510.3,Continuing
38,190,1243.6,1254.5948423291202,1203.2710006771285,102.64768330398343,316**2 * RBF(length_scale=0.551) + WhiteKernel(noise_level=10),2510.3,Continuing
39,149,1304.3,1260.70638518197,1190.2004412570534,141.01188784983327,316**2 * RBF(length_scale=0.558) + WhiteKernel(noise_level=10),2510.3,Continuing
40,29,1254.0,1178.3854315446297,1142.6864984438482,71.39786620156269,316**2 * RBF(length_scale=0.56) + WhiteKernel(noise_level=10),2510.3,Continuing
41,209,1309.8,1185.4458093495743,1142.3163960859652,86.25882652721819,316**2 * RBF(length_scale=0.562) + WhiteKernel(noise_level=10),2510.3,Continuing
42,143,1216.8,1177.1935567107462,1139.1031299563526,76.18085350878711,316**2 * RBF(length_scale=0.565) + WhiteKernel(noise_level=10),2510.3,Continuing
43,234,1212.6,1206.0353691229684,1178.125781734488,55.819174776960594,316**2 * RBF(length_scale=0.569) + WhiteKernel(noise_level=10),2510.3,Continuing
44,161,1167.2,1101.2949906854735,1052.8650263346872,96.85992870157267,316**2 * RBF(length_scale=0.571) + WhiteKernel(noise_level=10),2510.3,Continuing
45,28,1230.6,1105.0972008902277,1062.3271101599207,85.54018146061377,316**2 * RBF(length_scale=0.57) + WhiteKernel(noise_level=10),2510.3,Continuing
46,153,1194.0,1096.263058278034,1043.0814433426385,106.3632298707907,316**2 * RBF(length_scale=0.577) + WhiteKernel(noise_level=10),2510.3,Continuing
47,241,1218.8,1019.0102563824564,914.2108551252873,209.5988025143383,316**2 * RBF(length_scale=0.591) + WhiteKernel(noise_level=10),2510.3,Continuing
48,268,1263.6,1092.6006285454523,997.0594720850434,191.08231292081814,316**2 * RBF(length_scale=0.597) + WhiteKernel(noise_level=10),2510.3,Continuing
49,22,1267.8,1000.0173567809009,905.7302420559848,188.57422944983196,316**2 * RBF(length_scale=0.602) + WhiteKernel(noise_level=10),2510.3,Continuing
50,166,1091.4,1122.9561907967304,1032.6815512840967,180.5492790252674,316**2 * RBF(length_scale=0.607) + WhiteKernel(noise_level=10),2510.3,Continuing
51,218,1169.2,1078.7189983028154,988.882277273165,179.6734420593007,316**2 * RBF(length_scale=0.613) + WhiteKernel(noise_level=10),2510.3,Continuing
52,196,1150.6,1024.62162550971,942.4212058816588,164.40083925610205,316**2 * RBF(length_scale=0.618) + WhiteKernel(noise_level=10),2510.3,Continuing
53,271,1061.7,1097.9163097634107,1000.5332357883354,194.76614795015072,316**2 * RBF(length_scale=0.622) + WhiteKernel(noise_level=10),2510.3,Continuing
54,247,1036.9,1070.599276276209,1038.5661680826663,64.06621638708506,316**2 * RBF(length_scale=0.625) + WhiteKernel(noise_level=10),2510.3,Continuing
55,180,1182.0,1039.227446635656,928.1375979168106,222.17969743769066,316**2 * RBF(length_scale=0.63) + WhiteKernel(noise_level=10),2510.3,Continuing
56,211,1243.0,1069.7432970225318,965.2343949605032,209.0178041240571,316**2 * RBF(length_scale=0.634) + WhiteKernel(noise_level=10),2510.3,Continuing
57,168,1258.8,1253.6012676417595,1199.3185036532186,108.56552797708159,316**2 * RBF(length_scale=0.638) + WhiteKernel(noise_level=10),2510.3,Continuing
58,182,1150.6,1269.084598642152,1218.5253342331318,101.11852881804055,316**2 * RBF(length_scale=0.637) + WhiteKernel(noise_level=10),2510.3,Continuing
59,164,1282.2,1222.3512251413526,1173.961801038316,96.77884820607316,316**2 * RBF(length_scale=0.638) + WhiteKernel(noise_level=10),2510.3,Continuing
60,60,1340.8,1223.7671042989814,1173.865443619572,99.80332135881856,316**2 * RBF(length_scale=0.631) + WhiteKernel(noise_level=10),2510.3,Continuing
61,258,1224.7,1277.7416271071693,1244.1187568320797,67.24574055017914,316**2 * RBF(length_scale=0.633) + WhiteKernel(noise_level=10),2510.3,Continuing
62,243,1194.0,1172.225961700539,1137.0513119359628,70.34929952915263,316**2 * RBF(length_scale=0.639) + WhiteKernel(noise_level=10),2510.3,Continuing
63,85,1175.4,1147.12547791941,1113.5681544605195,67.11464691778089,316**2 * RBF(length_scale=0.643) + WhiteKernel(noise_level=10),2510.3,Continuing
64,66,1157.5,1141.1133553928578,1103.4631564821238,75.3003978214677,316**2 * RBF(length_scale=0.649) + WhiteKernel(noise_level=10),2510.3,Continuing
65,23,1207.8,1106.7295135915776,1062.0971601686927,89.26470684577005,316**2 * RBF(length_scale=0.649) + WhiteKernel(noise_level=10),2510.3,Continuing
66,70,1087.0,1109.3856174581003,1070.0303034302217,78.71062805575744,316**2 * RBF(length_scale=0.652) + WhiteKernel(noise_level=10),2510.3,Continuing
67,128,1172.0,1085.791796273459,1030.6547865933005,110.27401936031698,316**2 * RBF(length_scale=0.658) + WhiteKernel(noise_level=10),2510.3,Continuing
68,290,1005.9,1126.0548158707054,1063.7731627969576,124.56330614749533,316**2 * RBF(length_scale=0.66) + WhiteKernel(noise_level=10),2510.3,Continuing
69,116,1010.8,987.1602841579693,925.8910206253499,122.53852706523857,316**2 * RBF(length_scale=0.663) + WhiteKernel(noise_level=10),2510.3,Continuing
70,277,1172.0,978.5778167389487,910.003756737081,137.14812000373547,316**2 * RBF(length_scale=0.663) + WhiteKernel(noise_level=10),2510.3,Continuing
71,0,1167.2,977.9265659701394,933.3551234158414,89.14288510859605,316**2 * RBF(length_scale=0.658) + WhiteKernel(noise_level=10),2510.3,Continuing
72,217,1178.9,922.5579308699307,852.7454123247176,139.6250370904263,316**2 * RBF(length_scale=0.663) + WhiteKernel(noise_level=10),2510.3,Continuing
73,17,1188.6,1186.8906891302922,1121.844744369303,130.09188952197815,316**2 * RBF(length_scale=0.668) + WhiteKernel(noise_level=10),2510.3,Continuing
74,152,1163.0,1193.0694901327713,1176.2163725524567,33.706235160629035,316**2 * RBF(length_scale=0.671) + WhiteKernel(noise_level=10),2510.3,Continuing
75,104,1032.1,951.999734645611,908.4287056171062,87.14205805700975,316**2 * RBF(length_scale=0.669) + WhiteKernel(noise_level=10),2510.3,Continuing
76,129,1173.8,909.9656372914759,874.3374588707293,71.25635684149321,316**2 * RBF(length_scale=0.642) + WhiteKernel(noise_level=10),2510.3,Continuing
77,303,1221.6,1164.4791665423945,1128.1074199715463,72.74349314169636,316**2 * RBF(length_scale=0.648) + WhiteKernel(noise_level=10),2510.3,Continuing
78,207,1019.0,877.6515412338963,781.9056243887567,191.49183369027918,316**2 * RBF(length_scale=0.655) + WhiteKernel(noise_level=10),2510.3,Continuing
79,59,1145.8,674.7915011798065,569.7076730335655,210.16765629248192,316**2 * RBF(length_scale=0.657) + WhiteKernel(noise_level=10),2510.3,Continuing
80,80,1125.0,560.9854146208644,422.02138717458104,277.92805489256665,316**2 * RBF(length_scale=0.664) + WhiteKernel(noise_level=10),2510.3,Continuing
81,132,1478.4,220.24447143533217,62.25858141463454,315.9717800413953,316**2 * RBF(length_scale=0.672) + WhiteKernel(noise_level=10),2510.3,Continuing
82,55,1463.0,1250.730562781046,1149.6045418201618,202.2520419217683,316**2 * RBF(length_scale=0.677) + WhiteKernel(noise_level=10),2510.3,Continuing
83,65,1362.9,394.08774063551164,239.32704164014095,309.52139799074143,316**2 * RBF(length_scale=0.687) + WhiteKernel(noise_level=10),2510.3,Continuing
84,111,1274.7,189.62433491833445,33.02593745271534,313.19679493123823,316**2 * RBF(length_scale=0.687) + WhiteKernel(noise_level=10),2510.3,Continuing
85,139,1350.4,1284.5278311380637,1264.1697056494409,40.71625097724555,316**2 * RBF(length_scale=0.685) + WhiteKernel(noise_level=10),2510.3,Continuing
86,201,1586.7,217.1096454000914,62.500130535626845,309.2190297289291,316**2 * RBF(length_scale=0.686) + WhiteKernel(noise_level=10),2510.3,Continuing
87,123,1729.4,1245.5893019533323,1136.041229902023,219.0961441026186,316**2 * RBF(length_scale=0.693) + WhiteKernel(noise_level=10),2510.3,Continuing
88,93,1755.2,663.738098415557,512.640034010378,302.1961288103579,316**2 * RBF(length_scale=0.708) + WhiteKernel(noise_level=10),2510.3,Continuing
89,157,1779.7,920.293115220745,774.6363176590464,291.31359512339725,316**2 * RBF(length_scale=0.722) + WhiteKernel(noise_level=10),2510.3,Continuing
90,288,1768.0,888.097276936583,744.7737315957771,286.64709068161164,316**2 * RBF(length_scale=0.734) + WhiteKernel(noise_level=10),2510.3,Continuing
91,147,1736.3,474.1090097069292,317.69696720761715,312.8240849986241,316**2 * RBF(length_scale=0.749) + WhiteKernel(noise_level=10),2510.3,Continuing
92,144,1117.3,206.5515393050369,48.60569495649719,315.8916886970794,316**2 * RBF(length_scale=0.753) + WhiteKernel(noise_level=10),2510.3,Continuing
93,100,1047.3,201.6469174505041,43.68112361079,315.9315876794282,316**2 * RBF(length_scale=0.756) + WhiteKernel(noise_level=10),2510.3,Continuing
94,293,1123.1,646.8830954256416,510.2013798699639,273.3634311113554,316**2 * RBF(length_scale=0.759) + WhiteKernel(noise_level=10),2510.3,Continuing
95,108,1164.4,547.1325438551158,410.3018929096083,273.66130189101506,316**2 * RBF(length_scale=0.763) + WhiteKernel(noise_level=10),2510.3,Continuing
96,159,2356.4,328.99513613621616,172.4713255049575,313.0476212625173,316**2 * RBF(length_scale=0.773) + WhiteKernel(noise_level=10),2510.3,Continuing
97,194,1233.3,1869.057939536052,1764.560151466978,208.99557613814775,316**2 * RBF(length_scale=0.758) + WhiteKernel(noise_level=10),2510.3,Continuing
98,233,1088.6,1066.567233164532,919.6287620820858,293.87694216489234,316**2 * RBF(length_scale=0.762) + WhiteKernel(noise_level=10),2510.3,Continuing
99,73,2381.6,947.5535221545231,800.2197322991028,294.66757971084047,316**2 * RBF(length_scale=0.781) + WhiteKernel(noise_level=10),2510.3,Continuing
100,292,2372.4,1842.9598772448635,1754.8520619995984,176.21563049053026,316**2 * RBF(length_scale=0.778) + WhiteKernel(noise_level=10),2510.3,Continuing
101,206,2331.1,1869.1633672258984,1781.588406676654,175.14992109848893,316**2 * RBF(length_scale=0.778) + WhiteKernel(noise_level=10),2510.3,Continuing
102,99,2411.5,2209.7061322808186,2141.1182600234174,137.17574451480237,316**2 * RBF(length_scale=0.783) + WhiteKernel(noise_level=10),2510.3,Continuing
103,31,2487.3,1573.5495649908748,1468.1437758164072,210.81157834893497,316**2 * RBF(length_scale=0.79) + WhiteKernel(noise_level=10),2510.3,Continuing
104,191,2411.5,1673.0464135464335,1563.2056329354928,219.68156122188157,316**2 * RBF(length_scale=0.797) + WhiteKernel(noise_level=10),2510.3,Continuing
105,71,2501.1,1651.1241671293203,1554.681342545414,192.88564916781272,316**2 * RBF(length_scale=0.805) + WhiteKernel(noise_level=10),2510.3,Continuing
106,212,2249.6,1172.0366211537241,1045.9169451482687,252.23935201091086,316**2 * RBF(length_scale=0.812) + WhiteKernel(noise_level=10),2510.3,Continuing
107,289,1571.2,1274.4355909245828,1140.935505476014,267.00017089713776,316**2 * RBF(length_scale=0.818) + WhiteKernel(noise_level=10),2510.3,Continuing
108,273,2402.3,957.8700664452621,811.9620598733055,291.8160131439131,316**2 * RBF(length_scale=0.831) + WhiteKernel(noise_level=10),2510.3,Continuing
109,106,2381.6,1501.0489272436905,1370.920335646614,260.257183194153,316**2 * RBF(length_scale=0.842) + WhiteKernel(noise_level=10),2510.3,Continuing
110,306,2510.3,856.6917556434131,711.002348562489,291.3788141618482,316**2 * RBF(length_scale=0.854) + WhiteKernel(noise_level=10),2510.3,Max yield strength reached
