Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
86,76,1669.3,391.56708253550045,361.1127033285051,304.54379206995344,316**2 * RBF(length_scale=0.654) + WhiteKernel(noise_level=10),2510.3,Continuing
87,210,1580.0,304.2355828673215,273.17364369744377,310.61939169877746,316**2 * RBF(length_scale=0.659) + WhiteKernel(noise_level=10),2510.3,Continuing
88,118,1603.3,582.4113871603216,553.0031608918588,294.0822626846283,316**2 * RBF(length_scale=0.665) + WhiteKernel(noise_level=10),2510.3,Continuing
89,184,1012.8,168.74688461501734,137.21251324701694,315.3437136800038,316**2 * RBF(length_scale=0.668) + WhiteKernel(noise_level=10),2510.3,Continuing
90,43,1026.6,524.3198966647161,496.7817849861141,275.38111678602024,316**2 * RBF(length_scale=0.67) + WhiteKernel(noise_level=10),2510.3,Continuing
91,130,1109.3,944.4154304846975,936.1503897800175,82.65040704679996,316**2 * RBF(length_scale=0.669) + WhiteKernel(noise_level=10),2510.3,Continuing
92,233,1088.6,951.7328669224809,935.8334905337654,158.9937638871545,316**2 * RBF(length_scale=0.671) + WhiteKernel(noise_level=10),2510.3,Continuing
93,300,1164.4,288.5455784767607,257.678984997087,308.66593479673645,316**2 * RBF(length_scale=0.675) + WhiteKernel(noise_level=10),2510.3,Continuing
94,261,1287.3,857.4518783797954,834.7683339974167,226.835443823787,316**2 * RBF(length_scale=0.676) + WhiteKernel(noise_level=10),2510.3,Continuing
95,5,1164.4,781.9412527527562,761.5907807057912,203.5047204696501,316**2 * RBF(length_scale=0.679) + WhiteKernel(noise_level=10),2510.3,Continuing
96,154,1123.1,546.1854294756181,517.0383996281115,291.4702984750664,316**2 * RBF(length_scale=0.681) + WhiteKernel(noise_level=10),2510.3,Continuing
97,198,1061.1,413.3759993744819,386.6535835389605,267.22415835521446,316**2 * RBF(length_scale=0.682) + WhiteKernel(noise_level=10),2510.3,Continuing
98,87,1393.5,422.1568593670061,393.51744512677413,286.3941424023198,316**2 * RBF(length_scale=0.685) + WhiteKernel(noise_level=10),2510.3,Continuing
99,78,1580.1,1368.6164919357223,1366.1068464065643,25.09645529158089,316**2 * RBF(length_scale=0.644) + WhiteKernel(noise_level=10),2510.3,Continuing
100,107,1309.1,469.7412643057495,440.9718424501207,287.6942185562879,316**2 * RBF(length_scale=0.644) + WhiteKernel(noise_level=10),2510.3,Continuing
101,264,1288.4,439.8005125921338,410.1713138170223,296.2919877511153,316**2 * RBF(length_scale=0.647) + WhiteKernel(noise_level=10),2510.3,Continuing
102,176,1026.6,203.53978194944222,172.01824622046195,315.2153572898026,316**2 * RBF(length_scale=0.65) + WhiteKernel(noise_level=10),2510.3,Continuing
103,236,1019.7,213.6594433006832,182.2279948553868,314.3144844529637,316**2 * RBF(length_scale=0.654) + WhiteKernel(noise_level=10),2510.3,Continuing
104,202,1026.6,395.2502236805049,365.42454698667234,298.2567669383257,316**2 * RBF(length_scale=0.656) + WhiteKernel(noise_level=10),2510.3,Continuing
105,159,2356.4,210.58102057423324,180.339070579426,302.4194999480723,316**2 * RBF(length_scale=0.656) + WhiteKernel(noise_level=10),2510.3,Continuing
106,194,1233.3,1598.137736561125,1574.9473858294234,231.9035073170146,316**2 * RBF(length_scale=0.652) + WhiteKernel(noise_level=10),2510.3,Continuing
107,73,2381.6,643.185806125073,612.5643383124847,306.2146781258829,316**2 * RBF(length_scale=0.665) + WhiteKernel(noise_level=10),2510.3,Continuing
108,292,2372.4,1666.3219557801972,1645.9986839396736,203.23271840523685,316**2 * RBF(length_scale=0.664) + WhiteKernel(noise_level=10),2510.3,Continuing
109,206,2331.1,1700.063733842726,1679.8096852615051,202.54048581220871,316**2 * RBF(length_scale=0.664) + WhiteKernel(noise_level=10),2510.3,Continuing
110,99,2411.5,2030.8109534224989,2014.185513852651,166.25439569847867,316**2 * RBF(length_scale=0.668) + WhiteKernel(noise_level=10),2510.3,Continuing
111,31,2487.3,1318.427633619751,1294.7562031150655,236.7143050468552,316**2 * RBF(length_scale=0.674) + WhiteKernel(noise_level=10),2510.3,Continuing
112,191,2411.5,1362.0360190037534,1337.1051795847743,249.30839418979116,316**2 * RBF(length_scale=0.679) + WhiteKernel(noise_level=10),2510.3,Continuing
113,71,2501.1,1338.330790248128,1315.6678877722677,226.62902475860486,316**2 * RBF(length_scale=0.684) + WhiteKernel(noise_level=10),2510.3,Continuing
114,212,2249.6,858.8922105333395,830.972807155529,279.19403377810454,316**2 * RBF(length_scale=0.69) + WhiteKernel(noise_level=10),2510.3,Continuing
115,289,1571.2,871.2294599095146,842.2511641269,289.7829578261465,316**2 * RBF(length_scale=0.695) + WhiteKernel(noise_level=10),2510.3,Continuing
116,273,2402.3,586.4205027460399,555.9216451150907,304.98857630949243,316**2 * RBF(length_scale=0.703) + WhiteKernel(noise_level=10),2510.3,Continuing
117,106,2381.6,1075.2806368370314,1046.8340283354503,284.46608501581073,316**2 * RBF(length_scale=0.711) + WhiteKernel(noise_level=10),2510.3,Continuing
118,306,2510.3,466.30925069424467,435.6074758994208,307.0177479482385,316**2 * RBF(length_scale=0.719) + WhiteKernel(noise_level=10),2510.3,Max yield strength reached
