Iteration,Experiment Index,Observed Yield Strength,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Yield Strength in Dataset,Stopping Reason
23,23,1207.8,983.3882579068397,966.2349810401927,171.53276866647064,316**2 * RBF(length_scale=0.436) + WhiteKernel(noise_level=10),2510.3,Continuing
24,164,1282.2,1023.2273875518271,1007.2459190568233,159.8146849500379,316**2 * RBF(length_scale=0.455) + WhiteKernel(noise_level=10),2510.3,Continuing
25,211,1243.0,1098.997568906515,1087.1400455557643,118.57523350750714,316**2 * RBF(length_scale=0.464) + WhiteKernel(noise_level=10),2510.3,Continuing
26,70,1087.0,1065.7638191619153,1052.1221953783852,136.41623783530136,316**2 * RBF(length_scale=0.47) + WhiteKernel(noise_level=10),2510.3,Continuing
27,243,1194.0,1013.6332139098242,1002.749457816431,108.8375609339328,316**2 * RBF(length_scale=0.488) + WhiteKernel(noise_level=10),2510.3,Continuing
28,128,1172.0,977.8415950901262,960.398083012884,174.43512077242247,316**2 * RBF(length_scale=0.501) + WhiteKernel(noise_level=10),2510.3,Continuing
29,180,1182.0,938.2816507127187,915.3018437538461,229.79806958872547,316**2 * RBF(length_scale=0.522) + WhiteKernel(noise_level=10),2510.3,Continuing
30,290,1005.9,943.7668055146781,924.429117479229,193.3768803544906,316**2 * RBF(length_scale=0.529) + WhiteKernel(noise_level=10),2510.3,Continuing
31,104,1032.1,898.4556018096762,885.3698638159864,130.8573799368983,316**2 * RBF(length_scale=0.53) + WhiteKernel(noise_level=10),2510.3,Continuing
32,129,1173.8,856.7050520133549,845.9149363505494,107.90115662805528,316**2 * RBF(length_scale=0.505) + WhiteKernel(noise_level=10),2510.3,Continuing
33,303,1221.6,980.7596371658134,969.6301878960797,111.29449269733622,316**2 * RBF(length_scale=0.517) + WhiteKernel(noise_level=10),2510.3,Continuing
34,217,1178.9,826.1337126673701,807.4524500280023,186.81262639367753,316**2 * RBF(length_scale=0.528) + WhiteKernel(noise_level=10),2510.3,Continuing
35,152,1163.0,1082.366186131917,1073.6291711556528,87.37014976264106,316**2 * RBF(length_scale=0.539) + WhiteKernel(noise_level=10),2510.3,Continuing
36,17,1188.6,1106.8149385853358,1096.229789667019,105.85148918316726,316**2 * RBF(length_scale=0.547) + WhiteKernel(noise_level=10),2510.3,Continuing
37,56,1357.9,852.0859174860407,827.1738727269903,249.12044759050372,316**2 * RBF(length_scale=0.561) + WhiteKernel(noise_level=10),2510.3,Continuing
38,295,1276.7,1343.3641636679135,1339.89842123253,34.65742435383602,316**2 * RBF(length_scale=0.553) + WhiteKernel(noise_level=10),2510.3,Continuing
39,114,1269.0,1237.6682221989186,1235.0323503898808,26.358718090377508,316**2 * RBF(length_scale=0.554) + WhiteKernel(noise_level=10),2510.3,Continuing
40,7,1306.9,1229.7900364086331,1228.5139123624685,12.761240461644954,316**2 * RBF(length_scale=0.472) + WhiteKernel(noise_level=10),2510.3,Continuing
41,166,1091.4,733.0735674505755,708.3701873668127,247.03380083762838,316**2 * RBF(length_scale=0.479) + WhiteKernel(noise_level=10),2510.3,Continuing
42,22,1267.8,728.5399656734652,707.7548789159717,207.85086757493403,316**2 * RBF(length_scale=0.482) + WhiteKernel(noise_level=10),2510.3,Continuing
43,241,1218.8,724.6983538687776,700.2125218398999,244.8583202887778,316**2 * RBF(length_scale=0.49) + WhiteKernel(noise_level=10),2510.3,Continuing
44,268,1263.6,799.8767789127311,775.0629380373655,248.1384087536555,316**2 * RBF(length_scale=0.497) + WhiteKernel(noise_level=10),2510.3,Continuing
45,218,1169.2,934.5327381466459,912.0424518701757,224.9028627647018,316**2 * RBF(length_scale=0.504) + WhiteKernel(noise_level=10),2510.3,Continuing
46,196,1150.6,975.7243363535496,955.4958128830032,202.28523470546358,316**2 * RBF(length_scale=0.509) + WhiteKernel(noise_level=10),2510.3,Continuing
47,271,1061.7,897.5022335859941,874.5109295224088,229.91304063585338,316**2 * RBF(length_scale=0.513) + WhiteKernel(noise_level=10),2510.3,Continuing
48,247,1036.9,1026.928115683672,1018.2141817552751,87.13933928397041,316**2 * RBF(length_scale=0.516) + WhiteKernel(noise_level=10),2510.3,Continuing
49,116,1010.8,938.7509835076015,920.2432218012392,185.07761706362305,316**2 * RBF(length_scale=0.519) + WhiteKernel(noise_level=10),2510.3,Continuing
50,140,1521.3,688.420104514933,666.4596304103444,219.60474104588516,316**2 * RBF(length_scale=0.54) + WhiteKernel(noise_level=10),2510.3,Continuing
51,253,1414.5,700.9594780647151,676.0535363286258,249.05941736089238,316**2 * RBF(length_scale=0.541) + WhiteKernel(noise_level=10),2510.3,Continuing
52,163,1383.5,1040.132857883284,1018.4009534202371,217.31904463047002,316**2 * RBF(length_scale=0.547) + WhiteKernel(noise_level=10),2510.3,Continuing
53,221,1506.8,971.7447006205316,949.8211960114079,219.2350460912372,316**2 * RBF(length_scale=0.558) + WhiteKernel(noise_level=10),2510.3,Continuing
54,230,1475.8,1308.9960130788252,1294.3762575031328,146.19755575692318,316**2 * RBF(length_scale=0.562) + WhiteKernel(noise_level=10),2510.3,Continuing
55,297,1404.2,890.9849205422398,867.3430876584911,236.4183288374878,316**2 * RBF(length_scale=0.571) + WhiteKernel(noise_level=10),2510.3,Continuing
56,310,1390.4,1131.3867194515221,1114.9040752956766,164.82644155845512,316**2 * RBF(length_scale=0.577) + WhiteKernel(noise_level=10),2510.3,Continuing
57,109,1437.3,1324.4255187298968,1315.3381809298337,90.87337800063098,316**2 * RBF(length_scale=0.577) + WhiteKernel(noise_level=10),2510.3,Continuing
58,48,1451.7,1356.8714024170852,1346.0321683574673,108.39234059617932,316**2 * RBF(length_scale=0.582) + WhiteKernel(noise_level=10),2510.3,Continuing
59,294,1390.4,1143.4885513694326,1132.6730038652545,108.15547504177987,316**2 * RBF(length_scale=0.587) + WhiteKernel(noise_level=10),2510.3,Continuing
60,254,1324.3,1322.6578132034902,1312.9873082631457,96.70504940344527,316**2 * RBF(length_scale=0.59) + WhiteKernel(noise_level=10),2510.3,Continuing
61,125,1272.6,1299.0024840524939,1291.4013947424528,76.01089310041137,316**2 * RBF(length_scale=0.592) + WhiteKernel(noise_level=10),2510.3,Continuing
62,190,1243.6,1249.0793102733644,1240.1083753613705,89.7093491199383,316**2 * RBF(length_scale=0.594) + WhiteKernel(noise_level=10),2510.3,Continuing
63,209,1309.8,1201.2489033823463,1193.0229907209182,82.2591266142805,316**2 * RBF(length_scale=0.597) + WhiteKernel(noise_level=10),2510.3,Continuing
64,29,1254.0,1234.4805449190958,1228.6814088682581,57.991360508377696,316**2 * RBF(length_scale=0.6) + WhiteKernel(noise_level=10),2510.3,Continuing
65,234,1212.6,1172.5359498290184,1166.9170167132947,56.18933115723699,316**2 * RBF(length_scale=0.601) + WhiteKernel(noise_level=10),2510.3,Continuing
66,143,1216.8,1197.618641360725,1192.2189424993,53.996988614249084,316**2 * RBF(length_scale=0.604) + WhiteKernel(noise_level=10),2510.3,Continuing
67,97,1420.0,1102.6091959692756,1087.0571520469127,155.52043922362807,316**2 * RBF(length_scale=0.608) + WhiteKernel(noise_level=10),2510.3,Continuing
68,149,1304.3,1190.2229920127372,1178.867371850822,113.55620161915182,316**2 * RBF(length_scale=0.615) + WhiteKernel(noise_level=10),2510.3,Continuing
69,28,1230.6,1074.6937712932368,1067.2858049429656,74.07966350271076,316**2 * RBF(length_scale=0.606) + WhiteKernel(noise_level=10),2510.3,Continuing
70,161,1167.2,1121.9554934500643,1114.1393942342079,78.16099215856389,316**2 * RBF(length_scale=0.609) + WhiteKernel(noise_level=10),2510.3,Continuing
71,153,1194.0,1097.2044516519604,1087.8762868231402,93.28164828820152,316**2 * RBF(length_scale=0.614) + WhiteKernel(noise_level=10),2510.3,Continuing
72,277,1172.0,903.9633083858841,888.4132299548501,155.50078431034098,316**2 * RBF(length_scale=0.616) + WhiteKernel(noise_level=10),2510.3,Continuing
73,272,1555.8,880.0848526854916,856.3702342079476,237.1461847754388,316**2 * RBF(length_scale=0.631) + WhiteKernel(noise_level=10),2510.3,Continuing
74,51,1462.7,1291.9613830602805,1275.058457515084,169.02925545196553,316**2 * RBF(length_scale=0.635) + WhiteKernel(noise_level=10),2510.3,Continuing
75,207,1019.0,781.8802885548546,762.1278038158413,197.5248473901335,316**2 * RBF(length_scale=0.642) + WhiteKernel(noise_level=10),2510.3,Continuing
76,59,1145.8,575.60254622579,554.0344856614931,215.68060564296812,316**2 * RBF(length_scale=0.644) + WhiteKernel(noise_level=10),2510.3,Continuing
77,80,1125.0,429.6324065079329,401.48532523120815,281.47081276724737,316**2 * RBF(length_scale=0.652) + WhiteKernel(noise_level=10),2510.3,Continuing
78,132,1478.4,85.70218138186297,54.09863896897236,316.0354241289062,316**2 * RBF(length_scale=0.659) + WhiteKernel(noise_level=10),2510.3,Continuing
79,55,1463.0,1157.0811375515375,1136.5520055487511,205.29132002786278,316**2 * RBF(length_scale=0.664) + WhiteKernel(noise_level=10),2510.3,Continuing
80,65,1362.9,254.76961994332245,223.73708037291942,310.3253957040302,316**2 * RBF(length_scale=0.675) + WhiteKernel(noise_level=10),2510.3,Continuing
81,111,1274.7,62.72727923318251,31.355284740100295,313.7199449308221,316**2 * RBF(length_scale=0.674) + WhiteKernel(noise_level=10),2510.3,Continuing
82,139,1350.4,1267.5716382569642,1263.4238993543477,41.477389026164936,316**2 * RBF(length_scale=0.673) + WhiteKernel(noise_level=10),2510.3,Continuing
83,201,1586.7,88.09153941411428,57.08123911777898,310.10300296335305,316**2 * RBF(length_scale=0.674) + WhiteKernel(noise_level=10),2510.3,Continuing
84,123,1729.4,1143.195528937469,1120.9878287033484,222.07700234120406,316**2 * RBF(length_scale=0.681) + WhiteKernel(noise_level=10),2510.3,Continuing
85,93,1755.2,522.0271152565864,491.6873876811533,303.39727575433113,316**2 * RBF(length_scale=0.697) + WhiteKernel(noise_level=10),2510.3,Continuing
86,157,1779.7,781.3010774653966,752.0017458933974,292.99331571999227,316**2 * RBF(length_scale=0.711) + WhiteKernel(noise_level=10),2510.3,Continuing
87,288,1768.0,754.5448843842279,725.7253838046948,288.1950057953304,316**2 * RBF(length_scale=0.725) + WhiteKernel(noise_level=10),2510.3,Continuing
88,147,1736.3,334.4752639335675,303.1590902552824,313.16173678285026,316**2 * RBF(length_scale=0.74) + WhiteKernel(noise_level=10),2510.3,Continuing
89,144,1117.3,76.13467375459621,44.53954523286173,315.9512852173448,316**2 * RBF(length_scale=0.744) + WhiteKernel(noise_level=10),2510.3,Continuing
90,100,1047.3,70.8926935420933,39.294256084747694,315.9843745734561,316**2 * RBF(length_scale=0.748) + WhiteKernel(noise_level=10),2510.3,Continuing
91,293,1123.1,530.6770800493322,503.1903761946677,274.8670385466448,316**2 * RBF(length_scale=0.751) + WhiteKernel(noise_level=10),2510.3,Continuing
92,108,1164.4,429.58336973386747,402.040246237668,275.43123496199513,316**2 * RBF(length_scale=0.754) + WhiteKernel(noise_level=10),2510.3,Continuing
93,159,2356.4,196.53008581567016,165.19757505518194,313.32510760488213,316**2 * RBF(length_scale=0.765) + WhiteKernel(noise_level=10),2510.3,Continuing
94,194,1233.3,1774.4969762749095,1753.4273117706211,210.69664504288278,316**2 * RBF(length_scale=0.75) + WhiteKernel(noise_level=10),2510.3,Continuing
95,233,1088.6,921.6512086569148,892.1429037199349,295.08304936979886,316**2 * RBF(length_scale=0.755) + WhiteKernel(noise_level=10),2510.3,Continuing
96,73,2381.6,813.1003081772826,783.5442884072772,295.56019770005355,316**2 * RBF(length_scale=0.774) + WhiteKernel(noise_level=10),2510.3,Continuing
97,292,2372.4,1769.6257857267108,1751.8614912601859,177.64294466524933,316**2 * RBF(length_scale=0.771) + WhiteKernel(noise_level=10),2510.3,Continuing
98,206,2331.1,1795.018666668912,1777.3601124392399,176.5855422967213,316**2 * RBF(length_scale=0.772) + WhiteKernel(noise_level=10),2510.3,Continuing
99,99,2411.5,2149.3021784421394,2135.4420125632223,138.60165878917127,316**2 * RBF(length_scale=0.777) + WhiteKernel(noise_level=10),2510.3,Continuing
100,31,2487.3,1479.947162043446,1458.7372164991614,212.09945544284773,316**2 * RBF(length_scale=0.784) + WhiteKernel(noise_level=10),2510.3,Continuing
101,191,2411.5,1575.8457175713743,1553.735827700153,221.09889871221108,316**2 * RBF(length_scale=0.792) + WhiteKernel(noise_level=10),2510.3,Continuing
102,71,2501.1,1564.2055171717163,1544.772780503613,194.32736668103328,316**2 * RBF(length_scale=0.8) + WhiteKernel(noise_level=10),2510.3,Continuing
103,212,2249.6,1062.2228037972886,1036.8794723994156,253.43331397873013,316**2 * RBF(length_scale=0.807) + WhiteKernel(noise_level=10),2510.3,Continuing
104,289,1571.2,1155.945593633997,1129.1471204222532,267.9847321174391,316**2 * RBF(length_scale=0.814) + WhiteKernel(noise_level=10),2510.3,Continuing
105,273,2402.3,831.9498518350014,802.7120092353006,292.37842599700775,316**2 * RBF(length_scale=0.826) + WhiteKernel(noise_level=10),2510.3,Continuing
106,106,2381.6,1386.9678813643084,1360.855854774043,261.12026590265276,316**2 * RBF(length_scale=0.838) + WhiteKernel(noise_level=10),2510.3,Continuing
107,306,2510.3,731.7867118934632,702.5891960122437,291.9751588121943,316**2 * RBF(length_scale=0.85) + WhiteKernel(noise_level=10),2510.3,Max yield strength reached
