Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
40,87,1393.5,1589.117094622221,16.36341840302193,225,1088.6,1058.4376729755422,175.218422090259,2510.3,Continuing
41,224,1792.2,1075.334612091659,176.64369879908267,89,1021.0,1064.5306804042839,152.2990731291197,2510.3,Continuing
42,202,1026.6,892.7201351324702,160.2260957816348,274,1486.2,1270.7329696468223,122.10774967030152,2510.3,Continuing
43,236,1019.7,751.398107445264,139.7326663519141,205,1730.2,1090.702899002597,133.5966726408072,2510.3,Continuing
44,127,1737.2,652.9703327034956,143.22286822198188,245,1298.8,1122.4178422846862,141.20049412640697,2510.3,Continuing
45,252,1730.2,1380.3195874809205,157.2938006841213,108,1164.4,1388.3707907892958,110.33141932895147,2510.3,Continuing
46,192,1674.6,1749.7120119029446,107.32082731852519,212,2249.6,1370.3322499472986,108.0664932721461,2510.3,Continuing
47,154,1123.1,533.9938451028858,206.80055262399858,295,1276.7,7.775255490093091,316.2379802047905,2510.3,Continuing
48,261,1287.3,697.479359388692,268.3742780242378,191,2411.5,2073.774020920241,53.0713273119595,2510.3,Continuing
49,159,2356.4,581.3450273120375,277.5443273633127,99,2411.5,2220.2352269597086,39.82440536950471,2510.3,Continuing
50,194,1233.3,1669.6717929830252,211.03061653036292,16,1328.3,1704.176362609715,115.30490065966796,2510.3,Continuing
51,233,1088.6,1416.7919403478174,239.25069411586531,303,1221.6,1365.8291683246302,152.17054781377564,2510.3,Continuing
52,130,1109.3,766.1269075687867,109.50637820862956,256,1016.4,1106.7167867569383,182.38646137290746,2510.3,Continuing
53,25,1005.9,942.1768011574533,157.30699980157098,187,1870.6,1125.4332820011955,155.00493905900603,2510.3,Continuing
54,43,1026.6,794.8396498377265,72.11796748498446,140,1521.3,1699.5820741530117,107.43256447278584,2510.3,Continuing
55,73,2381.6,418.87288427790986,290.08702303258724,132,1478.4,1529.3862956128623,118.7809412746394,2510.3,Continuing
56,292,2372.4,1941.6454546145026,164.61259510799317,122,1028.7,1032.1971941851334,169.16078268855713,2510.3,Continuing
57,106,2381.6,1955.8844481641627,138.6346127075119,288,1768.0,1666.9605195784918,96.0217521732101,2510.3,Continuing
58,31,2487.3,1292.9234383295338,248.3438048202837,207,1019.0,710.1326021349826,185.54405788131487,2510.3,Continuing
59,210,1580.0,410.0587060190487,279.9408857240431,184,1012.8,1722.9503525275775,80.51316858805896,2510.3,Continuing
60,118,1603.3,506.6985948656761,291.07422301786664,238,1188.5,949.9106649289388,202.05888461023937,2510.3,Continuing
61,5,1164.4,375.9264626178692,272.95319023157384,266,1667.4,1378.4748775512205,139.06099206018015,2510.3,Continuing
62,306,2510.3,371.8145341431193,289.4682097902868,306,2510.3,2089.7094295554493,51.53203240132147,2510.3,Max yield strength reached
