Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
29,11,24.71538796928362,63.24555320336758,5.540261042290775e-109,31.62277660168379,296.35081017123304,Continuing
30,12,51.16844398555743,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
31,13,35.102261317001975,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
32,17,106.8193434000782,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
33,18,74.82276309333224,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
34,19,56.88500845389184,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
35,25,39.13465426900338,63.2463193539258,0.0007661809469531854,31.622776586489422,296.35081017123304,Continuing
36,21,50.104313602035774,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
37,22,73.67122147772203,63.24555320336758,4.664863347919349e-194,31.62277660168379,296.35081017123304,Continuing
38,27,141.45379911190125,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
39,28,147.00005295683096,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
40,29,51.50598562924656,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
41,31,119.79704241922373,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
42,32,106.70108583654164,63.24555320336758,1.1153467480050867e-193,31.62277660168379,296.35081017123304,Continuing
43,35,207.09310351510177,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
44,41,220.5104016857166,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
45,42,179.2410423946837,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
46,43,178.97379271834268,63.24555320336758,3.2918755837704814e-303,31.62277660168379,296.35081017123304,Continuing
47,45,224.5706110108938,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
48,46,242.41091008794928,224.5706310153126,224.57061101087137,1.0002220613194957e-05,296.35081017123304,Continuing
49,49,242.91509227554656,63.245553203518526,1.509497825840499e-10,31.62277660168379,296.35081017123304,Continuing
50,52,231.07458974395303,63.245553203518526,1.5094769878487568e-10,31.62277660168379,296.35081017123304,Continuing
51,47,188.55697291016554,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
52,48,171.00469374345903,188.55699291458794,188.5569729101467,1.0002220613194957e-05,296.35081017123304,Continuing
53,53,228.31076155204596,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
54,54,197.84044623035882,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
55,55,168.33383829683325,204.36025386417734,175.32658871874446,14.516832572716433,296.35081017123304,Continuing
56,56,175.8319549576918,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Continuing
57,61,201.80400290446062,182.45079255856285,173.1613092610933,4.644741648734772,296.35081017123304,Continuing
58,57,296.35081017123304,63.24555320336758,0.0,31.62277660168379,296.35081017123304,Max modulus reached
