Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
27,7,117.40631603510326,3.162277660168379,3.56654207170321e-47,31.62277660168379,296.35081017123304,Continuing
28,8,242.7128680778461,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
29,9,233.72437240576676,242.71286907804392,242.71286807782187,1.0002220613194957e-05,296.35081017123304,Continuing
30,17,106.8193434000782,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
31,18,74.82276309333224,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
32,19,56.88500845389184,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
33,20,45.87195384392433,56.885009454108214,56.88500845388615,1.0002220613194957e-05,296.35081017123304,Continuing
34,21,50.104313602035774,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
35,22,73.67122147772203,3.162277660168379,4.664863347919349e-194,31.62277660168379,296.35081017123304,Continuing
36,27,141.45379911190125,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
37,28,147.00005295683096,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
38,31,119.79704241922373,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
39,32,106.70108583654164,3.162277660168379,1.1153467480050867e-193,31.62277660168379,296.35081017123304,Continuing
40,35,207.09310351510177,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
41,37,152.72295816440803,361.7917763038234,361.6253729047964,1.6640339902697063,296.35081017123304,Continuing
42,38,182.9546167355371,3.162277660168379,1.421896995906597e-193,31.62277660168379,296.35081017123304,Continuing
43,41,220.5104016857166,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
44,42,179.2410423946837,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
45,43,178.97379271834268,3.162277660168379,3.2918755837704814e-303,31.62277660168379,296.35081017123304,Continuing
46,44,159.30709474405634,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
47,45,224.5706110108938,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
48,46,242.41091008794928,224.57061201109343,224.57061101087137,1.0002220613194957e-05,296.35081017123304,Continuing
49,49,242.91509227554656,3.162277660319329,1.509497825840499e-10,31.62277660168379,296.35081017123304,Continuing
50,52,231.07458974395303,3.1622776603193268,1.5094769878487568e-10,31.62277660168379,296.35081017123304,Continuing
51,47,188.55697291016554,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
52,48,171.00469374345903,188.55664162522206,188.556640625,1.0002220613194957e-05,296.35081017123304,Continuing
53,50,174.66437205644556,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
54,51,181.925661105008,174.66437305665016,174.6643720564281,1.0002220613194957e-05,296.35081017123304,Continuing
55,53,228.31076155204596,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
56,56,175.8319549576918,3.206933955496398,0.044656336307525635,31.62277619188872,296.35081017123304,Continuing
57,54,197.84044623035882,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
58,55,168.33383829683325,3.162277660168379,6.182920863937545e-217,31.62277660168379,296.35081017123304,Continuing
59,57,296.35081017123304,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Max modulus reached
