Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
44,32,106.70108583654164,94.86832980505136,1.1153467480050867e-193,31.62277660168379,296.35081017123304,Continuing
45,36,120.16287053478321,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
46,37,152.72295816440803,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
47,38,182.9546167355371,94.86832980505136,1.421896995906597e-193,31.62277660168379,296.35081017123304,Continuing
48,49,242.91509227554656,292.21606792346756,208.26171875,27.984783057822526,296.35081017123304,Continuing
49,45,224.5706110108938,94.8683298052084,1.570416090356451e-10,31.62277660168379,296.35081017123304,Continuing
50,46,242.41091008794928,224.57064101753318,224.57061101087135,1.0002220613194957e-05,296.35081017123304,Continuing
51,52,231.07458974395303,222.67318909623197,220.6043053304367,0.689627921931756,296.35081017123304,Continuing
52,42,179.2410423946837,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
53,43,178.97379271834268,94.86832980505136,3.2918755837704814e-303,31.62277660168379,296.35081017123304,Continuing
54,53,228.31076155204596,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
55,63,228.4671903908735,94.8688170296736,0.0004872247687019773,31.622776601634964,296.35081017123304,Continuing
56,56,175.8319549576918,95.90732158525266,1.041428565979004,31.621964339757884,296.35081017123304,Continuing
57,54,197.84044623035882,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Continuing
58,55,168.33383829683325,94.86832980505136,6.182920863937545e-217,31.62277660168379,296.35081017123304,Continuing
59,57,296.35081017123304,94.86832980505136,0.0,31.62277660168379,296.35081017123304,Max modulus reached
