Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
23,5,95.3466236160471,31.62277660168379,1.9146110099757514e-47,31.62277660168379,296.35081017123304,Continuing
24,6,204.17680289774339,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
25,7,117.40631603510326,31.62277660168379,3.56654207170321e-47,31.62277660168379,296.35081017123304,Continuing
26,8,242.7128680778461,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
27,9,233.72437240576676,242.7128780800425,242.71286807782187,1.0002220613194957e-05,296.35081017123304,Continuing
28,17,106.8193434000782,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
29,18,74.82276309333224,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
30,19,56.88500845389184,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
31,20,45.87195384392433,56.88501845610676,56.88500845388615,1.0002220613194957e-05,296.35081017123304,Continuing
32,21,50.104313602035774,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
33,22,73.67122147772203,31.62277660168379,4.664863347919349e-194,31.62277660168379,296.35081017123304,Continuing
34,27,141.45379911190125,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
35,28,147.00005295683096,69.57081667796078,48.11262302317339,21.458193654787387,296.35081017123304,Continuing
36,35,207.09310351510177,110.84347082893302,87.23083817958832,23.61263264934471,296.35081017123304,Continuing
37,31,119.79704241922373,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
38,32,106.70108583654164,31.62277660168379,1.1153467480050867e-193,31.62277660168379,296.35081017123304,Continuing
39,37,152.72295816440803,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
40,38,182.9546167355371,31.62277660168379,1.421896995906597e-193,31.62277660168379,296.35081017123304,Continuing
41,41,220.5104016857166,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
42,42,179.2410423946837,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
43,43,178.97379271834268,31.62277660168379,3.2918755837704814e-303,31.62277660168379,296.35081017123304,Continuing
44,62,277.3861208337041,58.76620786359711,27.50842673238842,31.25778113120869,296.35081017123304,Continuing
45,44,159.30709474405634,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
46,45,224.5706110108938,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
47,46,242.41091008794928,224.570621013092,224.57061101087137,1.0002220613194957e-05,296.35081017123304,Continuing
48,49,242.91509227554656,31.622776601834737,1.5094769878487568e-10,31.62277660168379,296.35081017123304,Continuing
49,52,231.07458974395303,31.622776601834737,1.5094769878487568e-10,31.62277660168379,296.35081017123304,Continuing
50,47,188.55697291016554,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
51,48,171.00469374345903,188.55698291236732,188.5569729101467,1.0002220613194957e-05,296.35081017123304,Continuing
52,50,174.66437205644556,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
53,51,181.925661105008,174.66438205864873,174.6643720564281,1.0002220613194957e-05,296.35081017123304,Continuing
54,53,228.31076155204596,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
55,54,197.84044623035882,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
56,63,228.4671903908735,216.49220799333605,196.4619140625,20.030293930836045,296.35081017123304,Continuing
57,55,168.33383829683325,129.85371923647594,103.08009757616567,26.773621660310265,296.35081017123304,Continuing
58,56,175.8319549576918,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
59,57,296.35081017123304,31.62277660168379,0.0,31.62277660168379,296.35081017123304,Max modulus reached
