Name,Auto,Heating,Concentration,Batch,Sample,Trial,Thickness,Elastic Modulus,Yield Strength,Creep Strain,Plateau Slope,Densification Slope,Changepoint,Fit
Auto_heating_12_7_2_1,True,True,11.63,7,2,1,115.0,86.01487100692822,34.527157287882915,,59.234676125930925,1698.2641291675718,0.5095520130072524,True
Auto_heating_12_8_1_1,True,True,11.63,8,1,1,100.0,63.37943407088323,8.128708220493838,,31.91465906395396,1374.1307963562674,0.9650410065062496,True
Auto_heating_12_8_1_1,True,True,11.63,8,1,1,110.0,68.72744971368179,26.20237093915811,,58.12967446912878,1505.1676036138945,0.6200713846463529,True
Auto_heating_12_8_1_1,True,True,11.63,8,1,1,116.0,60.79066435597131,23.624231515198822,,55.936158132270606,1539.5338377186972,0.5910028426187779,True
Auto_heating_17_8_1_1,True,True,17.0,8,1,1,103.0,163.64191767695144,13.761881160077436,,71.0609733528643,872.142447820588,0.5877534699298873,True
Auto_heating_17_8_1_1,True,True,17.0,8,1,1,104.0,168.53796453336633,13.69639660676468,,72.34515958832085,904.6714852677403,0.5928621719130797,True
Auto_heating_17_8_1_1,True,True,17.0,8,1,1,107.0,175.72237755673893,14.517170371682212,,74.7501516366539,881.1375814332066,0.5905184817491752,True
Auto_heating_17_8_1_1,True,True,17.0,8,1,1,109.0,180.39065887803568,14.773225020773754,,75.73108826414708,933.6246825326351,0.5928826213699848,True
Auto_heating_13_9_1_1,True,True,13.0,9,1,1,112.0,67.23160851683079,8.731278180200274,,20.838851393284482,1570.2734869190697,0.9143037410514387,True
Auto_heating_13_9_1_1,True,True,13.0,9,1,1,121.0,70.99403785970269,14.792219161243088,,19.521526716744386,1589.3892608648998,0.8112102935869936,True
Auto_heating_13_9_1_1,True,True,13.0,9,1,1,125.0,53.784658406617474,23.77709039116204,,12.507495026542326,1534.2077114476317,0.7294806339507705,True
Auto_heating_13_9_1_1,True,True,13.0,9,1,1,137.0,69.93847153384932,18.06914270910718,,35.87258701795356,1470.8062710177985,0.673220904927766,True
Auto_heating_17_10_1_1,True,True,17.0,10,1,1,123.8504,271.2847107246107,17.05616111751187,,241.4714476977665,471.7887130658446,0.5531604791816099,False
Auto_heating_17_10_1_1,True,True,17.0,10,1,1,126.16179999999999,300.08693241018767,17.060942742162066,,256.0274439479886,721.6997733940633,0.45611702825350303,False
Auto_heating_17_10_1_1,True,True,17.0,10,1,1,126.36500000000001,279.97080044979646,22.489587544102314,,251.0905135151228,853.2052337152461,0.4216076910296407,False
Auto_heating_17_10_1_1,True,True,17.0,10,1,1,118.92280000000001,248.85795118850527,19.48890743457197,,215.4508099337238,771.7968451862748,0.6953321958251056,False
Auto_heating_17_10_1_1,True,True,17.0,10,1,1,124.07899999999998,253.26577304346807,47.215762426752114,,145.01334132900027,720.6503088819439,0.4214346615061151,False
Auto_Noheating_10_11_1_1,True,False,10.0,11,1,1,97.6884,23.98587074515534,1.9797220138419447,,20.975159596122435,1403.3464507765123,0.7886806502293503,True
Auto_Noheating_10_11_1_1,True,False,10.0,11,1,1,94.1832,26.973052946217045,2.0788726302948897,,19.377442829406743,1434.7375147825803,0.789092308684426,True
Auto_Noheating_10_11_1_1,True,False,10.0,11,1,1,97.6884,33.903674921717844,2.511606122489337,,19.02764492731994,1508.7913902817427,0.7961437709120859,True
Auto_Noheating_10_11_1_1,True,False,10.0,11,1,1,94.2848,27.480934170527217,2.325475673091086,,18.668868893914727,1370.6667440473675,0.847752411847577,True
Auto_Noheating_12_11_1_1,True,False,12.0,11,1,1,106.7816,43.46475514136036,2.644784765245441,,28.786000909105674,1383.9754126503246,0.6904124734491159,True
Auto_Noheating_12_11_1_1,True,False,12.0,11,1,1,100.8634,41.28327740792854,3.022057149760493,,27.338850938078718,1279.0733023937212,0.739523177058638,True
Auto_Noheating_12_11_1_1,True,False,12.0,11,1,1,100.965,43.4606885601613,2.834742542256346,,28.17838923270264,1229.6008469978508,0.7418560436364862,True
Auto_Noheating_14_11_1_1,True,False,14.0,11,1,1,105.35919999999999,87.71906421770035,8.36390176229896,,44.137103760277796,991.1629721124312,0.6450972871458248,True
Auto_Noheating_14_11_1_1,True,False,14.0,11,1,1,108.3056,84.1946225803352,8.282992766023881,,42.051710652934425,988.7112949942461,0.6510863773974379,True
Auto_Noheating_14_11_1_1,True,False,14.0,11,1,1,112.0394,85.2091230411966,8.10910385597655,,43.36125641358339,962.9721124557236,0.6568397554324766,True
Auto_Noheating_14_11_1_1,True,False,14.0,11,1,1,110.15979999999999,96.78388043494657,9.245949301013404,,45.44235069746232,961.3516329733284,0.6523351395778307,True
Auto_Noheating_16_11_1_1,True,False,16.0,11,1,1,109.52479999999998,158.3414244500543,13.63776965038194,,60.10005921547322,956.865088339457,0.5697037979175846,True
Auto_Noheating_16_11_1_1,True,False,16.0,11,1,1,111.15039999999998,162.36080884634376,13.22932086297964,,61.24767284413725,1016.2808616614586,0.5769592334230206,True
Auto_Noheating_16_11_1_1,True,False,16.0,11,1,1,112.14099999999999,164.1077625914506,13.423246296026846,,60.89756423170914,1036.1778719980157,0.5919804763035306,True
Auto_Noheating_16_11_1_1,True,False,16.0,11,1,1,113.89359999999999,166.3027174240627,13.898202161304994,,60.29263387185574,996.3494653885671,0.5937822919786327,True
Auto_Noheating_10_13_1_1,True,False,10.0,13,1,1,109.29620000000001,106.8193434000782,14.184019598673794,,57.60742311262184,1416.7022964414057,1.0362101555227878,True
Auto_Noheating_12_13_1_1,True,False,12.0,13,1,1,119.81179999999999,129.12112384361345,14.841640403153185,,99.44970579288308,1333.7237024186854,1.0044591615446485,True
Auto_Noheating_12_13_1_1,True,False,12.0,13,1,1,112.69979999999998,146.2269583974483,18.75833702169852,,102.1687392579608,1158.1042150735893,1.024965938245521,True
Auto_Noheating_12_13_1_1,True,False,12.0,13,1,1,112.14099999999999,149.01331509464197,16.07254296584634,,115.77175004703619,793.671751169922,0.9848291545630267,True
Auto_Noheating_10_14_1_1,True,False,10.0,14,1,1,112.69979999999998,13.210881095017594,1.4109468818330844,,102.29463016282408,1492.1663698945608,0.969630466916248,False
Auto_Noheating_10_14_1_1,True,False,10.0,14,1,1,122.6566,75.31594666121028,48.98047195815581,,90.92726020776598,1420.2933065826142,0.764911452499536,True
Auto_Noheating_10_14_1_1,True,False,10.0,14,1,1,125.8316,105.87054851035043,37.86521554346152,,73.0634209124148,1416.3701934856279,0.6054241538152364,True
Auto_Noheating_10_14_1_1,True,False,10.0,14,1,1,120.904,104.89367610675068,34.364794088539504,,71.75471838848067,1541.534384336125,0.5333817738832246,True
Auto_Noheating_12_14_1_1,True,False,12.0,14,1,1,111.7092,151.45214963436698,17.64054426212946,,122.62509881570072,877.734047465169,0.8841593988044716,False
Auto_Noheating_12_14_1_1,True,False,12.0,14,1,1,117.95759999999999,148.60498231478118,86.01186724695756,,123.1396560949313,455.864561179156,0.6158432103137577,True
Auto_Noheating_12_14_1_1,True,False,12.0,14,1,1,121.43739999999998,156.94168253633885,51.14609532797445,,89.52240592960665,1455.1026721437672,0.4947014258450476,True
Auto_Noheating_12_14_1_1,True,False,12.0,14,1,1,120.80239999999999,131.00139734183685,58.566929594401,,237.07416156988717,719.0426956603613,0.41636381087402236,False
Auto_Noheating_14_14_1_1,True,False,14.0,14,1,1,119.6848,192.85919656585244,20.60745264975505,,139.25947030098365,891.6847498058943,0.9678581224786458,True
Auto_Noheating_14_14_1_1,True,False,14.0,14,1,1,126.16179999999999,210.5330636661614,18.783575831609696,,188.00101462807845,166.6396094522706,0.46905286474946223,False
Auto_Noheating_14_14_1_1,True,False,14.0,14,1,1,124.3076,217.88705031329147,24.939770219037893,,170.1612791666032,439.22880623795095,0.46450259707286384,False
Auto_Noheating_16_14_1_1,True,False,16.0,14,1,1,113.00459999999998,232.24998849692724,21.84263101040219,,176.75993506688687,865.9610671116598,0.7951125838256637,True
Auto_Noheating_16_14_1_1,True,False,16.0,14,1,1,108.6358,208.77081487450602,17.630113437150516,,180.02475410651962,848.708263323614,0.7495843902630854,True
Auto_Noheating_17_15_1_1,True,False,17.0,15,1,1,116.5098,250.00244216021306,21.54245770666582,0.04796163069544357,218.68228352217557,866.382809783037,0.4621399749803947,False
Auto_Noheating_17_15_1_1,True,False,17.0,15,1,1,125.73,199.1387798615746,132.43090915811692,0.15232323232323242,68.26143835487012,-908.9765323776577,0.6534910223972539,False
Auto_Noheating_17_15_2_1,True,False,17.0,15,2,1,123.8504,242.41091008794928,21.97646801568376,0.07608695652173914,180.2769565310334,461.2758098362908,0.7777088491498731,False
Manual_Noheating_17_16_1_1,False,False,17.0,16,1,1,125.50139999999999,238.58495982186352,16.003710932412062,0.042703906091884125,141.48210890153118,883.8900918398128,0.5015809243572323,True
Manual_Noheating_17_16_1_1,False,False,17.0,16,1,1,124.07899999999998,255.96104833419233,16.88215022377839,0.03971340839303983,144.72882891892445,916.3691453059888,0.49670447399020806,False
Manual_Noheating_17_16_1_1,False,False,17.0,16,1,1,119.253,237.96229003000053,16.43433015689097,0.04046858359957395,137.83404039419517,790.3628345704395,0.49894271550131564,False
Manual_Noheating_17_16_1_1,False,False,17.0,16,1,1,119.4816,238.34317412532803,17.704983636824316,0.043154761904761973,131.71431291821386,774.6448436631078,0.5640671364808125,False
Manual_Noheating_17_16_2_1,False,False,17.0,16,2,1,125.17119999999998,255.04220735663353,17.73091273457156,0.044642857142856984,146.8933215643115,863.0449914318802,0.5162975229135238,True
Manual_Noheating_17_16_2_1,False,False,17.0,16,2,1,114.7572,212.40653745489993,15.181362351296753,0.054448871181938974,129.5863648681478,728.6738214692618,0.517761428233762,False
Manual_Noheating_10_17_1_1,False,False,10.0,17,1,1,132.7404,82.43100616038757,34.78241819254439,0.012246460007653948,9.819800808105324,1635.1661910337214,0.593893657430047,True
Manual_Noheating_10_17_1_1,False,False,10.0,17,1,1,133.83259999999999,83.03232703335205,39.85674764294497,0.010628202695008526,1.6482455743128064,1879.8141858739918,0.6572934179311241,True
Manual_Noheating_10_17_1_1,False,False,10.0,17,1,1,130.65759999999997,79.75923406397378,39.70999473229179,0.016912908242612712,-9.57999530618668,1375.3670188684168,0.7907572801450611,True
Manual_Noheating_10_17_2_1,False,False,10.0,17,2,1,125.50139999999999,74.18442731541175,40.13753847836537,0.014774337178708685,45.72463137331672,1735.3901846317278,0.6266151924176264,True
Manual_Noheating_10_17_2_1,False,False,10.0,17,2,1,123.74879999999997,65.62799080784873,43.11592677341371,0.014162561576354649,99.9189281285182,1661.3093718777618,0.7199832770618225,False
Manual_Noheating_10_17_2_1,False,False,10.0,17,2,1,122.42799999999998,56.11676082582832,43.374863011542594,0.008091286307053913,94.64032869978298,1787.4674547552518,0.858899499982411,False
Manual_Noheating_10_17_2_1,False,False,10.0,17,2,1,121.1326,90.82658836630746,11.325390090545907,0.01362969175927864,40.09990720187293,1989.1340637840078,0.9330290982390245,True
Auto_Noheating_17_18_1_1,True,False,17.0,18,1,1,109.728,184.99563638102902,14.86882073892584,0.03981481481481475,77.5433484827732,805.2611772957241,0.5440834751420265,True
Auto_Noheating_17_18_1_1,True,False,17.0,18,1,1,106.65459999999999,192.11830943930198,14.740968445791868,0.040009526077637636,83.23972256793158,811.8495237883175,0.5311387320299557,True
Auto_Noheating_17_18_2_1,True,False,17.0,18,2,1,118.92280000000001,166.12396680320865,12.980813463469868,0.03780435711234509,73.68376993379013,975.7263145630998,0.5650140304705992,True
Auto_Noheating_17_18_2_1,True,False,17.0,18,2,1,126.69520000000001,164.21879229267978,12.22017605152951,0.041499599037690516,77.98414485069847,922.1343040637688,0.5603045253198001,True
Auto_Noheating_17_18_2_1,True,False,17.0,18,2,1,119.04979999999999,178.4533227901871,13.565656150758349,0.039470876893535234,76.66583643629106,932.3053714178229,0.5495262394585512,True
Auto_Noheating_17_18_2_1,True,False,17.0,18,2,1,119.1514,175.22269308776063,13.350252700237197,0.04028991686207639,77.79294075835979,960.1806122833966,0.5479435996914611,True
Auto_Noheating_17_19_2_1,True,False,17.0,19,2,1,128.016,224.30392707686622,91.02421048760932,0.05992063492063493,434.1243454642618,696.8286625949984,0.44725439253855664,False
Auto_Noheating_17_19_2_1,True,False,17.0,19,2,1,125.3998,261.52625747422684,15.559405354429408,0.06117075146850304,241.75461547893974,898.750052317921,0.4575035188233006,False
Auto_Noheating_17_19_2_1,True,False,17.0,19,2,1,121.1326,209.6183171631264,132.14173724524625,0.1337806668064585,358.2026988973624,-368.85099994334945,0.6231742367500014,False
Auto_Noheating_17_20_1_1,True,False,17.0,20,1,1,122.6566,169.27895295577736,13.006783745036856,0.04369434665562222,82.59160591220954,926.4090034264955,0.5452674418556716,True
Auto_Noheating_17_20_1_1,True,False,17.0,20,1,1,112.47119999999998,175.76483756376788,13.540185940207477,0.04177958446251129,81.1548323714681,863.3763845501086,0.5480546429562275,True
Auto_Noheating_17_20_1_1,True,False,17.0,20,1,1,111.37899999999999,182.55701175698155,13.786569231156458,0.04332953249714944,80.49437848012204,896.0267769345431,0.5403689619554044,True
Auto_Noheating_17_20_2_1,True,False,17.0,20,2,1,114.7572,167.23954601774727,13.577835382833385,0.03917662682602918,77.30581789848807,821.9652359948662,0.5445791274866277,True
Auto_Noheating_17_20_2_1,True,False,17.0,20,2,1,111.37899999999999,180.6337508378715,14.385166382502799,0.04241733181299889,75.40592590073601,817.6921469392462,0.5381283781224461,True
Auto_Noheating_17_20_2_1,True,False,17.0,20,2,1,108.86439999999999,186.16741621378264,14.49769295445019,0.04433037797480177,76.56970922155108,844.6152744074346,0.5404819832659772,True
Auto_Noheating_17_20_2_1,True,False,17.0,20,2,1,108.3056,193.66193135063057,14.215738157044221,0.035412757973733444,80.57677174912915,795.251339545728,0.5215242878379607,True
Auto_Noheating_10_21_1_1,True,False,10.0,21,1,1,134.493,71.90459257800656,34.834741553495405,0.019641170915958517,92.52974188920112,1806.3132768253236,0.5886371163854146,False
Auto_Noheating_10_21_1_1,True,False,10.0,21,1,1,130.8608,71.00075401117103,40.45528963306148,0.017468944099378825,122.30677021553453,1975.395826719845,0.685882806831408,False
Auto_Noheating_10_21_1_1,True,False,10.0,21,1,1,125.603,51.64237534131527,24.009536435952,0.014762386248736048,30.290229568001948,1567.7136616834946,0.8537607271572647,True
Auto_Noheating_10_21_1_1,True,False,10.0,21,1,1,123.41859999999998,32.9923118850745,31.27053883058225,0.012348219798312465,82.70224112277505,2078.7595368239636,0.979022734634512,False
Auto_Noheating_10_21_2_1,True,False,10.0,21,2,1,114.554,47.29076794732536,14.35321012023071,0.015299334811529897,39.06690572983252,1593.4637393862636,0.600834446191163,True
Auto_Noheating_10_21_2_1,True,False,10.0,21,2,1,121.76759999999999,57.49590878892978,5.633397189687946,0.02252816020025028,58.85861751014606,1525.9905460944149,0.6643874679000353,True
Auto_Noheating_10_21_2_1,True,False,10.0,21,2,1,110.617,32.82918479551785,2.5044578153682204,0.018828932261768183,25.907884525028454,1277.290099314499,0.7019556483992675,True
Auto_Noheating_17_22_1_1,True,False,17.0,22,1,1,117.1702,231.07458974395306,21.068435704092078,0.029048341643182374,148.49201062017949,899.3023429350545,0.787545848351507,True
Auto_Noheating_12_23_1_1,True,False,12.0,23,1,1,105.89259999999999,50.049063582259734,5.6782080557103605,0.0215879107699688,35.01725602401887,1102.0215265583001,0.677629271763997,True
Auto_Noheating_12_23_1_1,True,False,12.0,23,1,1,105.68939999999999,51.07023458008399,5.514527133367761,0.021629416005767843,34.64651397988766,1089.4922531638074,0.6630399881525266,True
Auto_Noheating_12_23_1_1,True,False,12.0,23,1,1,113.89359999999999,36.5891571203558,6.545749995507565,0.022078501338091083,48.62192120855105,1337.7621072739585,0.6737325966235246,False
Auto_Noheating_12_23_1_1,True,False,12.0,23,1,1,118.7196,56.24378497092424,11.57430328559981,0.024818142918271335,57.64823872172615,1049.7214962801772,0.7495204270383726,True
Auto_Noheating_12_23_1_1,True,False,12.0,23,1,1,99.21239999999999,63.57768789260907,11.962745425714177,0.01868919610855091,54.40293541841017,1367.8297726391236,0.753611319654132,True
Auto_Noheating_12_23_2_1,True,False,12.0,23,2,1,114.7572,51.12728273598383,5.799482145675368,0.02478972996901274,34.431727330017324,1146.4841740872057,0.6889573788452056,True
Auto_Noheating_12_23_2_1,True,False,12.0,23,2,1,112.2426,52.46366599238759,5.931929642879949,0.024213622991626993,32.59789711699106,1137.3208784085407,0.6893391663780277,True
Auto_Noheating_12_23_2_1,True,False,12.0,23,2,1,116.30659999999999,45.69446164887946,4.585179169285524,0.02926403144791445,39.460259837186854,1199.1111523725524,0.6628392523552981,True
Auto_Noheating_12_23_2_1,True,False,12.0,23,2,1,119.4816,11.646568794370593,1.0934746999958769,0.03210034013605445,32.74843024234711,844.9922617491642,0.6625089407290932,False
Auto_Noheating_12_23_2_1,True,False,12.0,23,2,1,91.99879999999999,49.69181628488175,9.15883507104321,0.025952512424075036,55.77566579466525,1243.6166212416515,0.6627010836948398,True
Auto_Heating_12_24_1_1,True,False,12.0,24,1,1,117.3988,57.03278909757542,6.1367618943791715,0.0225010817827781,33.63717422132637,1096.9866623247049,0.6794130098785626,True
Auto_Heating_12_24_1_1,True,False,12.0,24,1,1,113.79199999999999,58.55733124175076,6.205473229611725,0.014508928571428603,34.133303871142736,1080.2776492885955,0.6680921925856455,True
Auto_Heating_12_24_1_1,True,False,12.0,24,1,1,109.6264,57.80028866351864,6.173281611274912,0.019925857275254866,35.89326066022427,1074.4766214302422,0.6568823628702766,True
Auto_Heating_12_24_1_1,True,False,12.0,24,1,1,121.76759999999999,47.01819191594064,6.153283813727544,0.019816437213183158,50.26571859167373,1192.4009654644376,0.65485099847869,True
Auto_Noheating_17_25_1_1,True,False,17.0,25,1,1,103.1494,261.62929340709405,88.91552523358703,0.0669785767052451,601.1292743266496,-68.61949474760942,0.437008907602484,False
Auto_Noheating_17_26_1_1,True,False,17.0,26,1,1,118.49099999999999,202.53119852865893,19.41872220971829,0.03965702036441576,104.61638406738781,933.4146984745724,0.4765541097036002,True
Auto_Noheating_17_26_1_1,True,False,17.0,26,1,1,113.00459999999998,197.58827844833743,14.08611996490604,0.03798606428410878,110.46434623851006,892.6671011356271,0.5260081882655084,False
Auto_Noheating_17_26_1_1,True,False,17.0,26,1,1,109.39779999999999,207.32844590384184,14.991682470481207,0.03900626886463898,94.28165682075189,840.6206833386902,0.5469843161520743,True
Auto_Noheating_17_26_1_1,True,False,17.0,26,1,1,112.0394,183.9138620405971,13.780768794677446,0.036046248016322946,90.08115194142049,835.8585215671959,0.5255546543488049,True
Auto_Noheating_17_26_2_1,True,False,17.0,26,2,1,117.95759999999999,166.302408632965,14.62493023836349,0.037898363479758834,70.01956085246415,1063.485745387167,0.5855172563375273,True
Auto_Noheating_17_26_2_1,True,False,17.0,26,2,1,112.69979999999998,170.3652679607015,14.840807467541557,0.06693711967545646,78.82625289795324,864.0292777651794,0.5686567175403798,True
