Iteration,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
54,91,1136.8,1450.3772409651801,273.1129478622508,2510.3,Continuing
55,100,1047.3,1440.283432295737,273.28363139421964,2510.3,Continuing
56,145,1285.0,1419.8028253459834,278.96473054540365,2510.3,Continuing
57,233,1088.6,1418.6857229584118,274.4235876327841,2510.3,Continuing
58,195,1296.0,1406.608358199573,276.4035308606198,2510.3,Continuing
59,198,1061.1,1400.2345798188353,271.19546632726446,2510.3,Continuing
60,140,1521.3,1385.959502285745,274.49526016316554,2510.3,Continuing
61,284,1348.6,1383.8590376437983,272.9841459817073,2510.3,Continuing
62,131,1391.2,1383.1393041763145,269.896139312174,2510.3,Continuing
63,242,1305.4,1385.9122407874506,266.720775704344,2510.3,Continuing
64,255,1280.2,1382.1434504262647,263.8079941216051,2510.3,Continuing
65,171,1837.9,1373.3296092003718,262.6107490988261,2510.3,Continuing
66,307,1344.0,1389.6008996897249,267.8090787463289,2510.3,Continuing
67,88,1294.9,1387.124002716434,265.16609950280645,2510.3,Continuing
68,133,1312.0,1381.4868634871673,262.58727532232655,2510.3,Continuing
69,43,1026.6,1379.236949465253,260.2348641954981,2510.3,Continuing
70,286,1297.5,1371.302755690892,259.71709863502423,2510.3,Continuing
71,295,1276.7,1250.5905955836683,286.75472193909036,2510.3,Continuing
72,114,1269.0,1289.6955801832737,269.25263441509014,2510.3,Continuing
73,7,1306.9,1300.3904962931992,260.7418977341888,2510.3,Continuing
74,130,1109.3,1309.8286921679528,249.57890451137033,2510.3,Continuing
75,220,1373.9,1216.5604975430622,262.82217393600223,2510.3,Continuing
76,184,1012.8,1200.611300881124,251.03525793351557,2510.3,Continuing
77,86,1453.8,902.6880881521199,289.05938222369144,2510.3,Continuing
78,223,1412.5,1106.5550821580891,283.75573144746323,2510.3,Continuing
79,38,1426.2,1196.689772176167,275.95867180045457,2510.3,Continuing
80,102,1575.5,1149.8327976417152,310.7843525069686,2510.3,Continuing
81,121,1795.5,1352.9947014041923,262.87634051599514,2510.3,Continuing
82,222,1792.1,1419.3471105240444,261.29998570542045,2510.3,Continuing
83,117,1810.0,1458.4583814273908,260.33477896971874,2510.3,Continuing
84,278,1743.5,1495.8106408109622,257.86981996168157,2510.3,Continuing
85,299,1777.6,1520.2893652584726,255.20574388945394,2510.3,Continuing
86,82,1746.6,1546.424563799909,251.84378578545605,2510.3,Continuing
87,219,1804.2,1565.3997669302948,248.88891756535628,2510.3,Continuing
88,186,1741.8,1587.97104151155,245.33936904095373,2510.3,Continuing
89,262,1309.1,1585.761493645014,244.0631758796131,2510.3,Continuing
90,213,1405.6,1554.8076766915392,245.7904178766116,2510.3,Continuing
91,49,1550.3,1537.693314516931,243.85264894029964,2510.3,Continuing
92,54,1429.7,1522.243484247045,241.7706867189602,2510.3,Continuing
93,287,1615.8,1508.6911941745263,241.79347924768155,2510.3,Continuing
94,173,1522.7,1515.7748099423945,239.44514696537553,2510.3,Continuing
95,14,1564.0,1515.9470317079467,237.57076416547648,2510.3,Continuing
96,167,1731.7,1502.8530925835,241.0633178784351,2510.3,Continuing
97,35,1357.3,1511.0500367877673,234.68007326488134,2510.3,Continuing
98,3,1341.7,1345.1258437900503,237.30674153194698,2510.3,Continuing
99,281,1338.0,1330.0310335859397,235.716490416483,2510.3,Continuing
100,214,1529.6,1072.52285204655,279.75301961480346,2510.3,Continuing
101,113,1405.6,1286.721271343157,256.2872715007565,2510.3,Continuing
102,228,1240.2,1232.2762780590751,266.29991173207037,2510.3,Continuing
103,96,1233.3,1276.2951980603907,246.9298314774039,2510.3,Continuing
104,61,1405.6,1230.282576461934,239.30622292308882,2510.3,Continuing
105,183,1502.0,1258.0925518569552,235.25786773449838,2510.3,Continuing
106,112,1471.0,1288.2999396909627,232.3129562082919,2510.3,Continuing
107,250,1322.9,1312.1549512521751,230.03537346805675,2510.3,Continuing
108,170,1274.7,1294.007165805525,233.4582125931728,2510.3,Continuing
109,178,1460.7,1311.1919495751574,225.14859112798467,2510.3,Continuing
110,232,1515.8,1324.2286746827383,222.47528944138367,2510.3,Continuing
111,156,1550.3,1312.4217964334198,227.27854229764168,2510.3,Continuing
112,1,1502.0,1317.4242504916363,229.46247025224187,2510.3,Continuing
113,74,1312.6,1353.0138485033976,220.4686186523311,2510.3,Continuing
114,229,1311.4,1240.8706443058688,236.09832381552627,2510.3,Continuing
115,249,1460.7,1268.9651098318689,219.6924782339566,2510.3,Continuing
116,20,1536.5,1098.5123800176907,261.6509099296215,2510.3,Continuing
117,226,1646.7,1280.779399054491,244.3080018242751,2510.3,Continuing
118,172,1164.4,1359.144393472433,240.6440251057645,2510.3,Continuing
119,8,1683.0,530.0294224808051,349.4973556093952,2510.3,Continuing
120,216,1371.1,1398.920440649682,260.3681390968424,2510.3,Continuing
121,30,1194.0,1206.79254916544,268.61315816130883,2510.3,Continuing
122,263,1123.1,1057.0830486086513,274.0017752868426,2510.3,Continuing
123,124,1600.0,1041.9903164311875,271.04762844041767,2510.3,Continuing
124,136,1199.0,1056.2243606325608,260.23033234078196,2510.3,Continuing
125,0,1167.2,0.0,378.9360255130009,2510.3,Continuing
126,189,1818.0,1544.1159797705973,226.5197409958025,2510.3,Continuing
127,212,2249.6,1512.3580631468872,244.6180626486643,2510.3,Continuing
128,40,2157.3,1651.8224792759206,243.57170925963746,2510.3,Continuing
129,191,2411.5,1729.126049961818,240.8487417259379,2510.3,Continuing
130,71,2501.1,1865.8903070528804,238.56663729551929,2510.3,Continuing
131,273,2402.3,1975.2803379041147,234.61424884896772,2510.3,Continuing
132,99,2411.5,2051.5391189791635,227.21546070353196,2510.3,Continuing
133,292,2372.4,2099.491886967066,221.63641140016148,2510.3,Continuing
134,206,2331.1,2131.031049152366,216.26929194285685,2510.3,Continuing
135,306,2510.3,2139.171066365667,214.22104363702653,2510.3,Max Yield Strength reached
