Iteration,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
76,280,1730.2,1643.1768825149707,184.3745877562628,2510.3,Continuing
77,227,1874.6,1644.465256106328,180.6933078722864,2510.3,Continuing
78,79,1641.2,1638.1550420514204,182.38966059417695,2510.3,Continuing
79,260,1599.4,1630.234691540244,179.80360555319177,2510.3,Continuing
80,64,1661.2,1610.1481675049451,180.39659308202982,2510.3,Continuing
81,289,1571.2,1583.444477771151,180.86388808621712,2510.3,Continuing
82,108,1164.4,1524.670788519345,190.3741503715625,2510.3,Continuing
83,75,1471.1,1522.3401542507581,180.77700732327298,2510.3,Continuing
84,40,2157.3,1481.6299165164842,189.48756072052797,2510.3,Continuing
85,176,1026.6,1603.4953502171095,217.4317706228945,2510.3,Continuing
86,309,1212.0,1545.9496458563333,201.6903590509952,2510.3,Continuing
87,212,2249.6,1567.0573979247363,242.01714266720234,2510.3,Continuing
88,191,2411.5,1587.4127880025812,251.25642201959636,2510.3,Continuing
89,31,2487.3,1620.7073792006042,263.07242014776335,2510.3,Continuing
90,99,2411.5,1666.0119120271108,274.1645943142337,2510.3,Continuing
91,184,1012.8,1710.3374743505626,281.2021735665375,2510.3,Continuing
92,106,2381.6,1650.5119343057793,291.75146457133366,2510.3,Continuing
93,306,2510.3,1685.0597197696247,298.1372702246966,2510.3,Max Yield Strength reached
