Iteration,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
52,238,1188.5,132.77731024631328,327.94473836127764,2510.3,Continuing
53,181,1801.8,401.80694873432964,285.265302316009,2510.3,Continuing
54,44,1474.4,1530.47597110987,155.07044215424395,2510.3,Continuing
55,235,1419.4,1504.739125004402,142.4096298753912,2510.3,Continuing
56,160,1309.1,1457.8124127842548,135.167805161309,2510.3,Continuing
57,169,1250.5,624.9920558494414,314.36504066120966,2510.3,Continuing
58,245,1298.8,1413.98650699975,127.10553920929841,2510.3,Continuing
59,295,1276.7,1382.2533892148465,119.93529779296803,2510.3,Continuing
60,42,1350.3,1376.0771352189504,119.17554205339026,2510.3,Continuing
61,131,1391.2,1373.9120179807123,116.54573660904964,2510.3,Continuing
62,307,1344.0,1373.0506611165297,114.20197162599658,2510.3,Continuing
63,114,1269.0,1364.7100561516859,112.58822246076902,2510.3,Continuing
64,1,1502.0,0.0,334.08253951610175,2510.3,Continuing
65,194,1233.3,1710.306004711663,184.05816428660484,2510.3,Continuing
66,264,1288.4,1327.6421547885498,239.45265778041025,2510.3,Continuing
67,287,1615.8,1290.9215563994808,212.18683225965765,2510.3,Continuing
68,213,1405.6,1494.0694420141,166.2838779169365,2510.3,Continuing
69,40,2157.3,1385.2609453312966,198.2127009682915,2510.3,Continuing
70,212,2249.6,1702.1909754171495,192.38239119698815,2510.3,Continuing
71,289,1571.2,1854.666140940672,184.00052859667994,2510.3,Continuing
72,71,2501.1,1762.4425179842726,189.32744691659485,2510.3,Continuing
73,191,2411.5,1865.2572769695253,205.05150482186517,2510.3,Continuing
74,99,2411.5,1925.2320565168136,203.18830827524403,2510.3,Continuing
75,31,2487.3,1952.24475881265,207.55027700708706,2510.3,Continuing
76,206,2331.1,2013.6246281006315,207.85820998045907,2510.3,Continuing
77,292,2372.4,2035.571247818907,205.87025627771217,2510.3,Continuing
78,73,2381.6,2031.591290686638,204.27128684964268,2510.3,Continuing
79,306,2510.3,2051.082351407559,206.81578969441836,2510.3,Max Yield Strength reached
