Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
46,14,1564.0,1416.3488214897077,140.1614727424329,2510.3,Continuing
47,173,1522.7,1434.0182976025221,140.59694784600933,2510.3,Continuing
48,167,1731.7,1428.539975056998,143.61010897090955,2510.3,Continuing
49,38,1426.2,1446.1264759179842,144.89041618678854,2510.3,Continuing
50,54,1429.7,1428.4939572089083,145.90648327875775,2510.3,Continuing
51,3,1341.7,1415.0445600563478,139.81520628645936,2510.3,Continuing
52,213,1405.6,1411.0139233276932,144.5047284817524,2510.3,Continuing
53,102,1575.5,1407.7774137340718,139.46281715637787,2510.3,Continuing
54,223,1412.5,1421.0002259211237,140.43553593239113,2510.3,Continuing
55,8,1683.0,1402.7224814879428,156.27717346699646,2510.3,Continuing
56,49,1550.3,1440.8214312328748,144.40154774681943,2510.3,Continuing
57,262,1309.1,1433.246959338046,145.06398312930642,2510.3,Continuing
58,134,1282.2,1415.6932875399,140.04693618140593,2510.3,Continuing
59,67,1438.6,1401.0832390670776,140.6732275007173,2510.3,Continuing
60,63,1423.8,1399.6184426515915,138.030462690319,2510.3,Continuing
61,50,1371.4,1395.7357619557465,136.6719540761033,2510.3,Continuing
62,86,1453.8,1390.4272587892929,137.03172406422215,2510.3,Continuing
63,53,1372.9,1387.9273961315535,134.9310589151505,2510.3,Continuing
64,141,1273.3,1386.1135271998355,133.40110901575707,2510.3,Continuing
65,247,1036.9,1376.586172876302,159.9784273534507,2510.3,Continuing
66,311,1376.7,1366.2597564722996,136.0813570526144,2510.3,Continuing
67,219,1804.2,1352.1743190701575,143.35295126812426,2510.3,Continuing
68,186,1741.8,1428.1583107498918,151.47207594365005,2510.3,Continuing
69,82,1746.6,1467.6934573830713,153.7847291984963,2510.3,Continuing
70,299,1777.6,1495.9969962731477,155.09020215867918,2510.3,Continuing
71,117,1810.0,1517.17047334044,156.23093177537007,2510.3,Continuing
72,278,1743.5,1539.3076555800512,157.80105753524236,2510.3,Continuing
73,189,1818.0,1554.1019818499024,158.01461020162466,2510.3,Continuing
74,222,1792.1,1567.6160180157974,157.94393043872344,2510.3,Continuing
75,121,1795.5,1582.0129382775808,157.84319342893102,2510.3,Continuing
76,276,1629.9,1546.8097220031073,166.24359072748007,2510.3,Continuing
77,18,1592.9,1542.6565289558598,169.84470237500125,2510.3,Continuing
78,231,1547.3,1552.9985291906294,164.4625222266156,2510.3,Continuing
79,12,1455.4,1543.7138421630327,160.82822436409157,2510.3,Continuing
80,177,1503.4,1526.2456025142833,161.8105220696012,2510.3,Continuing
81,259,1463.3,1502.3966911113748,158.97255200115848,2510.3,Continuing
82,240,1267.1,1430.5913096948511,173.53526352486818,2510.3,Continuing
83,274,1486.2,1392.5157533644247,156.64400173695333,2510.3,Continuing
84,220,1373.9,1398.578333812819,155.17025291903926,2510.3,Continuing
85,41,1169.4,1392.2922696048586,154.9107010843708,2510.3,Continuing
86,98,1243.4,1377.1300001456539,150.6669570668025,2510.3,Continuing
87,84,1278.2,1365.760687098127,148.8244382122102,2510.3,Continuing
88,105,1358.2,1351.249016391163,149.35903599600158,2510.3,Continuing
89,207,1019.0,1342.0502589534722,162.89073034081738,2510.3,Continuing
90,104,1032.1,1206.9369071908193,158.06874595242607,2510.3,Continuing
91,210,1580.0,1130.2243303557636,186.62031566655654,2510.3,Continuing
92,116,1010.8,1121.4472518943842,171.9475549849738,2510.3,Continuing
93,196,1150.6,1080.384521160046,171.56099976018444,2510.3,Continuing
94,271,1061.7,1085.2389521186615,160.25507629312224,2510.3,Continuing
95,234,1212.6,1071.8622213408594,183.1724298331818,2510.3,Continuing
96,184,1012.8,1083.7496910641785,204.9773093956687,2510.3,Continuing
97,309,1212.0,1102.7845235538393,180.7683380311217,2510.3,Continuing
98,25,1005.9,1149.806090862854,167.87636709751743,2510.3,Continuing
99,239,1144.8,1125.0464674589284,159.3678673874072,2510.3,Continuing
100,22,1267.8,1044.7216002190876,155.67725395021694,2510.3,Continuing
101,29,1254.0,1107.2414742213643,164.69749070954822,2510.3,Continuing
102,209,1309.8,1159.2139882771148,148.16191332485116,2510.3,Continuing
103,243,1194.0,1183.925678586265,157.68384814555625,2510.3,Continuing
104,202,1026.6,1211.7335347560568,187.50799587428608,2510.3,Continuing
105,166,1091.4,1157.7101836909326,144.4024208978946,2510.3,Continuing
106,190,1243.6,1146.5931695731356,138.9554233194188,2510.3,Continuing
107,254,1324.3,1128.166662763303,138.99026083109743,2510.3,Continuing
108,294,1390.4,1160.0672802156564,136.28591848261652,2510.3,Continuing
109,297,1404.2,1176.073451481031,141.6708248247455,2510.3,Continuing
110,310,1390.4,1229.4359659918416,137.64736422375583,2510.3,Continuing
111,109,1437.3,1254.7370836060686,134.25835170645792,2510.3,Continuing
112,48,1451.7,1287.748946689974,133.2893054319875,2510.3,Continuing
113,230,1475.8,1291.0447015739023,147.07951342417695,2510.3,Continuing
114,97,1420.0,1367.363717868924,139.6323285611355,2510.3,Continuing
115,272,1555.8,1379.8782102872524,138.25208956850156,2510.3,Continuing
116,51,1462.7,1403.956035437352,137.58230720862431,2510.3,Continuing
117,221,1506.8,1395.8210063076845,118.36516696838483,2510.3,Continuing
118,163,1383.5,1376.1877027290448,112.68660904411631,2510.3,Continuing
119,149,1304.3,1370.2657816946412,116.01036532386003,2510.3,Continuing
120,253,1414.5,1348.3454575953128,111.87409198722584,2510.3,Continuing
121,81,1280.8,1321.1102639727321,140.22222549042277,2510.3,Continuing
122,236,1019.7,1292.8363041883008,127.52819372575392,2510.3,Continuing
123,125,1272.6,1278.291321749679,117.49735653590122,2510.3,Continuing
124,241,1218.8,1242.4941333613808,114.04699263986427,2510.3,Continuing
125,168,1258.8,1230.9599565636288,111.36210663202463,2510.3,Continuing
126,137,1308.0,1217.3594138125623,141.0211736440765,2510.3,Continuing
127,56,1357.9,1261.235611640928,129.4611965199345,2510.3,Continuing
128,295,1276.7,1293.8176046085473,119.06532664699009,2510.3,Continuing
129,284,1348.6,1287.5301086140623,114.80189396536228,2510.3,Continuing
130,131,1391.2,1300.7188712199727,111.00839511482005,2510.3,Continuing
131,114,1269.0,1307.6222371770828,111.85578642825384,2510.3,Continuing
132,27,1825.8,1295.1432717310777,148.90908965150908,2510.3,Continuing
133,187,1870.6,1566.9458533545535,131.10309007565323,2510.3,Continuing
134,171,1837.9,1669.1908808681358,120.86193158066796,2510.3,Continuing
135,265,1680.6,1446.452933438226,199.85605794084583,2510.3,Continuing
136,140,1521.3,1396.4062081563784,115.0657467321786,2510.3,Continuing
137,307,1344.0,1382.9285301382936,110.00631207451178,2510.3,Continuing
138,286,1297.5,1376.7289634483834,109.60540178104006,2510.3,Continuing
139,42,1350.3,1364.1795769443706,108.03444601390876,2510.3,Continuing
140,72,1317.0,1360.9568821461248,106.14488161441602,2510.3,Continuing
141,88,1294.9,1354.9905246683804,105.22842907342925,2510.3,Continuing
142,7,1306.9,1349.1386464577533,105.84790590509907,2510.3,Continuing
143,133,1312.0,1342.8898187743025,103.6571765826951,2510.3,Continuing
144,195,1296.0,1336.0302181268862,102.2965328840629,2510.3,Continuing
145,58,1276.5,1322.031717636024,101.27457916160176,2510.3,Continuing
146,145,1285.0,1318.3375521676523,100.63384845619822,2510.3,Continuing
147,176,1026.6,1306.361135683014,125.60231042604997,2510.3,Continuing
148,95,1277.7,1310.4449300159463,98.12983929320279,2510.3,Continuing
149,242,1305.4,1264.4121622630169,97.28739978207929,2510.3,Continuing
150,255,1280.2,1250.9435082273965,97.22068059903704,2510.3,Continuing
151,268,1263.6,1249.2386767248563,99.36897342999146,2510.3,Continuing
152,277,1172.0,1242.8948187275146,100.68104248922565,2510.3,Continuing
153,143,1216.8,1222.7262318134503,101.6602325671687,2510.3,Continuing
154,258,1224.7,1202.5132600949507,103.565386952339,2510.3,Continuing
155,182,1150.6,1205.224390844503,98.24806306985232,2510.3,Continuing
156,161,1167.2,1193.8728828757562,98.63260878453973,2510.3,Continuing
157,218,1169.2,1182.4616461144985,100.69226053489666,2510.3,Continuing
158,23,1207.8,1180.5566989806975,96.34957980797707,2510.3,Continuing
159,180,1182.0,1177.1125511147065,107.23536464725846,2510.3,Continuing
160,66,1157.5,1176.0012279423931,99.55070509689935,2510.3,Continuing
161,70,1087.0,1157.8709366086036,93.78107107670107,2510.3,Continuing
162,211,1243.0,1152.2140648363848,92.90415895441619,2510.3,Continuing
163,60,1340.8,1152.8807709008192,94.71980817171179,2510.3,Continuing
164,164,1282.2,1171.8613845510827,100.22059414491119,2510.3,Continuing
165,128,1172.0,1106.1887270468078,99.42934968916273,2510.3,Continuing
166,201,1586.7,1097.578597975849,154.62460951642032,2510.3,Continuing
167,123,1729.4,1429.8476639176586,121.1647120140237,2510.3,Continuing
168,147,1736.3,1462.650264420563,127.59747234850519,2510.3,Continuing
169,93,1755.2,1481.5364022278206,120.34451718102025,2510.3,Continuing
170,157,1779.7,1503.2484486682486,118.93977630729631,2510.3,Continuing
171,288,1768.0,1410.6132842493546,191.07685981873735,2510.3,Continuing
172,39,1071.4,1459.4797792748154,173.78214435470179,2510.3,Continuing
173,138,1525.0,1349.7791382651926,173.89589475567635,2510.3,Continuing
174,111,1274.7,1360.128840769447,113.14491658605651,2510.3,Continuing
175,139,1350.4,1326.6655779244227,107.40603272934379,2510.3,Continuing
176,91,1136.8,1257.5731999938448,133.25868839137905,2510.3,Continuing
177,40,2157.3,1228.5741233370743,182.09952821860136,2510.3,Continuing
178,212,2249.6,1488.306580828788,201.18873562551687,2510.3,Continuing
179,191,2411.5,1964.5134125843556,140.99477825589983,2510.3,Continuing
180,31,2487.3,2078.221762671543,128.58032132933377,2510.3,Continuing
181,206,2331.1,2219.2547607072074,121.87890548487287,2510.3,Continuing
182,99,2411.5,2211.572092969325,131.9765423394826,2510.3,Continuing
183,292,2372.4,2248.720608020192,116.92891682300217,2510.3,Continuing
184,71,2501.1,2239.899927972156,140.26690866327053,2510.3,Continuing
185,73,2381.6,2243.245532005801,110.27462508816491,2510.3,Continuing
186,306,2510.3,2186.420972881454,123.06776080662985,2510.3,Max Yield Strength reached
