Iteration,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
60,29,1254.0,1355.2249764545286,142.11507871260102,2510.3,Continuing
61,132,1478.4,1309.406375274406,149.52969280833176,2510.3,Continuing
62,26,1236.6,1088.3218874547229,194.30877525971044,2510.3,Continuing
63,55,1463.0,1340.680248709099,136.7520616196133,2510.3,Continuing
64,136,1199.0,1073.7905735229333,185.80580923531016,2510.3,Continuing
65,56,1357.9,1358.655135760755,125.92710733865528,2510.3,Continuing
66,51,1462.7,1357.7746684448475,123.64299531492499,2510.3,Continuing
67,65,1362.9,1295.0936513860443,133.56855218531612,2510.3,Continuing
68,7,1306.9,1349.9081350446877,121.02905148116021,2510.3,Continuing
69,303,1221.6,1334.6212855235717,121.21833317823942,2510.3,Continuing
70,149,1304.3,1330.9191562955139,119.08259894653926,2510.3,Continuing
71,1,1502.0,0.0,335.37589426036885,2510.3,Continuing
72,194,1233.3,1751.2154518464158,176.9001572882793,2510.3,Continuing
73,264,1288.4,1375.656066683,230.94079442310928,2510.3,Continuing
74,108,1164.4,1450.9303455865502,153.72558949523378,2510.3,Continuing
75,8,1683.0,1190.363003219978,216.73409529969058,2510.3,Continuing
76,213,1405.6,1410.4201455469947,188.18160246977996,2510.3,Continuing
77,279,1805.2,1190.243228581342,240.3442642204645,2510.3,Continuing
78,280,1730.2,1458.2199247440394,236.17386639567994,2510.3,Continuing
79,203,1688.1,1573.0787437399686,194.6129224439033,2510.3,Continuing
80,146,1722.5,1567.1035813517624,192.36673381957286,2510.3,Continuing
81,205,1730.2,1512.852971345469,220.31113933055843,2510.3,Continuing
82,185,1998.6,1659.0340094455814,183.946407512611,2510.3,Continuing
83,119,1736.3,1613.427622247421,177.84075572245865,2510.3,Continuing
84,158,1688.1,1639.6008546350486,167.16163999596142,2510.3,Continuing
85,33,1819.0,1644.8828925982289,160.96824240112235,2510.3,Continuing
86,215,1688.1,1645.5137182604972,167.8109873240682,2510.3,Continuing
87,46,1798.3,1670.203611065177,152.93525322532722,2510.3,Continuing
88,150,1846.5,1666.6974111556774,152.2629949415441,2510.3,Continuing
89,266,1667.4,1684.3821514012816,150.06745863474976,2510.3,Continuing
90,193,1784.5,1679.567289587948,145.62116570336417,2510.3,Continuing
91,188,1681.2,1684.2724517091938,142.17719278652177,2510.3,Continuing
92,285,1812.1,1616.2094121852333,152.0049054461754,2510.3,Continuing
93,291,1577.8,1607.4159719496115,159.3484362309579,2510.3,Continuing
94,115,1536.5,1337.8864534367399,225.75794081110365,2510.3,Continuing
95,6,1605.4,1489.6163173563177,182.77904751034384,2510.3,Continuing
96,246,1564.0,1616.8937519575475,144.03205662661497,2510.3,Continuing
97,305,1139.7,1515.4647164320431,154.3810225200828,2510.3,Continuing
98,228,1240.2,1469.7970327514258,160.35536445878594,2510.3,Continuing
99,298,1040.4,1487.2869825841535,149.96798781514784,2510.3,Continuing
100,89,1021.0,1414.2114331812772,161.68907598006027,2510.3,Continuing
101,39,1071.4,1430.156581660597,150.51548458151169,2510.3,Continuing
102,287,1615.8,1385.0243869365058,168.36128396558811,2510.3,Continuing
103,14,1564.0,1432.929670334649,172.58225744882117,2510.3,Continuing
104,167,1731.7,1414.9347345187289,182.3085735419099,2510.3,Continuing
105,126,1391.8,1485.6874796073953,177.4301575088346,2510.3,Continuing
106,173,1522.7,1482.0289796198522,172.57746164765098,2510.3,Continuing
107,216,1371.1,1456.379362842269,177.50048580095282,2510.3,Continuing
108,54,1429.7,1472.2978143593573,168.1637941916937,2510.3,Continuing
109,219,1804.2,1449.470794206566,170.27265878396253,2510.3,Continuing
110,189,1818.0,1490.0141167416632,176.17285321465437,2510.3,Continuing
111,82,1746.6,1521.0975987582378,179.45833258625646,2510.3,Continuing
112,186,1741.8,1540.7313685459867,179.35034114554335,2510.3,Continuing
113,299,1777.6,1556.4734441622604,178.7266643533781,2510.3,Continuing
114,278,1743.5,1567.3438786269753,178.0511235931429,2510.3,Continuing
115,117,1810.0,1579.4698787702764,177.03685830118724,2510.3,Continuing
116,121,1795.5,1590.232109639488,176.15406901582998,2510.3,Continuing
117,222,1792.1,1599.7201845538202,175.3958645745413,2510.3,Continuing
118,18,1592.9,1587.3038827121682,174.89649170295664,2510.3,Continuing
119,49,1550.3,1585.9785123696056,172.6871105251437,2510.3,Continuing
120,276,1629.9,1584.7482427999275,171.37179632214,2510.3,Continuing
121,231,1547.3,1588.8073043582472,168.64250020222954,2510.3,Continuing
122,262,1309.1,1582.2470240705288,168.47130427550536,2510.3,Continuing
123,289,1571.2,1557.1997685614779,181.4433315904917,2510.3,Continuing
124,40,2157.3,1547.8819622950323,180.90465555261076,2510.3,Continuing
125,106,2381.6,1603.3412504147095,188.13118804060952,2510.3,Continuing
126,273,2402.3,1688.4866339384257,204.6163592364688,2510.3,Continuing
127,71,2501.1,1742.1343200825957,215.2636864582998,2510.3,Continuing
128,99,2411.5,1789.6540421973527,221.2350880668573,2510.3,Continuing
129,191,2411.5,1824.5510288603618,226.66582854560076,2510.3,Continuing
130,31,2487.3,1853.544756801216,228.73570179378885,2510.3,Continuing
131,292,2372.4,1897.150643537064,230.83829868324997,2510.3,Continuing
132,212,2249.6,1919.057544358448,232.41856538498897,2510.3,Continuing
133,206,2331.1,1940.9104871818872,230.174363189281,2510.3,Continuing
134,73,2381.6,1939.5252790357085,229.28461677460982,2510.3,Continuing
135,306,2510.3,1940.7487275163041,231.90137269120933,2510.3,Max Yield Strength reached
