Iteration,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
76,280,1730.2,1643.1768825149775,184.3745877562325,2510.3,Continuing
77,227,1874.6,1644.4652561063886,180.69330787217632,2510.3,Continuing
78,79,1641.2,1638.15504205142,182.38966059417658,2510.3,Continuing
79,260,1599.4,1630.2346915402395,179.80360555316213,2510.3,Continuing
80,64,1661.2,1610.1481675049458,180.39659308202977,2510.3,Continuing
81,289,1571.2,1583.44447777115,180.86388808621714,2510.3,Continuing
82,108,1164.4,1524.6707885193455,190.37415037156254,2510.3,Continuing
83,75,1471.1,1522.3401547072922,180.7770075085847,2510.3,Continuing
84,40,2157.3,1481.6299060334659,189.48756392415876,2510.3,Continuing
85,176,1026.6,1603.4953502171102,217.4317706228952,2510.3,Continuing
86,309,1212.0,1545.9494628633668,201.6901316899411,2510.3,Continuing
87,212,2249.6,1567.057397924717,242.01714266721063,2510.3,Continuing
88,191,2411.5,1587.4127880025826,251.2564220195965,2510.3,Continuing
89,31,2487.3,1620.7073776847747,263.07242248638477,2510.3,Continuing
90,99,2411.5,1666.0119120271138,274.1645943142335,2510.3,Continuing
91,184,1012.8,1710.33746568839,281.2021764432295,2510.3,Continuing
92,106,2381.6,1650.5119343057797,291.75146457133366,2510.3,Continuing
93,306,2510.3,1685.0597197696252,298.1372702246963,2510.3,Max Yield Strength reached
