Iteration,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
76,91,1136.8,1355.3235601811996,173.62405468541732,2510.3,Continuing
77,151,1109.3,1345.4852111164353,176.43424666097715,2510.3,Continuing
78,67,1438.6,1370.4049769731132,170.32678142023963,2510.3,Continuing
79,287,1615.8,1351.2427798311758,172.78173316507616,2510.3,Continuing
80,14,1564.0,1374.836886852141,175.19034013548705,2510.3,Continuing
81,173,1522.7,1384.0713642480268,175.14409213093373,2510.3,Continuing
82,213,1405.6,1387.2643979580216,173.72213843729827,2510.3,Continuing
83,35,1357.3,1376.389932521275,174.0841636529062,2510.3,Continuing
84,49,1550.3,1374.4591180519049,170.93750225070502,2510.3,Continuing
85,38,1426.2,1367.169154807777,170.77768182372506,2510.3,Continuing
86,30,1194.0,1335.5365775807545,179.69383502542107,2510.3,Continuing
87,298,1040.4,1346.6942949214576,172.15186784815933,2510.3,Continuing
88,197,1348.9,1363.467863609958,168.78436624668035,2510.3,Continuing
89,63,1423.8,1360.454867055684,166.3491861735785,2510.3,Continuing
90,134,1282.2,1359.5578918740578,166.21854088433022,2510.3,Continuing
91,53,1372.9,1353.4045569929344,164.02715242493122,2510.3,Continuing
92,50,1371.4,1351.2321518081462,162.2392830188818,2510.3,Continuing
93,105,1358.2,1350.2149182286316,161.11055732979122,2510.3,Continuing
94,307,1344.0,1339.1414437548747,160.58349698525018,2510.3,Continuing
95,88,1294.9,1340.0920209052051,158.86184690516427,2510.3,Continuing
96,51,1462.7,1334.9489598466362,158.42786683769026,2510.3,Continuing
97,133,1312.0,1342.251199067217,157.18407405349194,2510.3,Continuing
98,284,1348.6,1340.9261162433577,155.8626379997025,2510.3,Continuing
99,131,1391.2,1341.2805907329748,154.33195675145978,2510.3,Continuing
100,62,1130.0,1316.421085422222,158.53322516775035,2510.3,Continuing
101,98,1243.4,1335.6953892300899,153.11659243811266,2510.3,Continuing
102,145,1285.0,1332.141951869433,151.22358777201092,2510.3,Continuing
103,223,1412.5,1326.07252997481,151.4192898651595,2510.3,Continuing
104,141,1273.3,1331.2368782041194,149.79064767351778,2510.3,Continuing
105,272,1555.8,1318.6496959805,150.94733626814104,2510.3,Continuing
106,108,1164.4,1311.022574554564,157.25406766008985,2510.3,Continuing
107,242,1305.4,1331.0067952459603,149.19285835737355,2510.3,Continuing
108,81,1280.8,1328.1842137007952,147.93852703403502,2510.3,Continuing
109,311,1376.7,1322.1708989983608,147.5314452322693,2510.3,Continuing
110,255,1280.2,1322.7643222638553,146.2265760312699,2510.3,Continuing
111,86,1453.8,1312.3520055574845,146.76293788170628,2510.3,Continuing
112,196,1150.6,1309.8568179184576,148.9274556501348,2510.3,Continuing
113,32,1226.4,1296.242628528667,149.3432340330121,2510.3,Continuing
114,219,1804.2,1254.279004479777,157.30373568445228,2510.3,Continuing
115,189,1818.0,1353.9362223468029,165.3498840570138,2510.3,Continuing
116,186,1741.8,1413.9292071261373,169.7607589483515,2510.3,Continuing
117,82,1746.6,1451.527630157317,170.1788977550992,2510.3,Continuing
118,299,1777.6,1483.2182123401597,169.94552985762456,2510.3,Continuing
119,117,1810.0,1505.9713962830965,169.49789171988004,2510.3,Continuing
120,278,1743.5,1533.2437083130692,169.09416370483143,2510.3,Continuing
121,222,1792.1,1544.3250654593348,167.4733722665573,2510.3,Continuing
122,121,1795.5,1564.7575998229008,166.49710504319256,2510.3,Continuing
123,6,1605.4,1531.5576093016002,177.3280833827411,2510.3,Continuing
124,276,1629.9,1537.0557208859623,165.50318887772588,2510.3,Continuing
125,236,1019.7,1519.713257275767,169.12470832212395,2510.3,Continuing
126,231,1547.3,1455.3611680196693,175.2208493235518,2510.3,Continuing
127,18,1592.9,1456.4625818654363,175.85132657890256,2510.3,Continuing
128,177,1503.4,1465.5395964209367,175.1544108947687,2510.3,Continuing
129,202,1026.6,1454.4992755329663,174.27427991491322,2510.3,Continuing
130,12,1455.4,1443.6986937600616,175.79092487365733,2510.3,Continuing
131,238,1188.5,1379.8494653099106,189.9571618262835,2510.3,Continuing
132,259,1463.3,1404.736838463832,173.0521302583565,2510.3,Continuing
133,124,1600.0,1324.5338579733343,196.40008791200873,2510.3,Continuing
134,184,1012.8,1399.2800205347714,182.82542439678502,2510.3,Continuing
135,239,1144.8,1393.8357469494917,165.34374947881378,2510.3,Continuing
136,203,1688.1,1335.3920555972638,179.35054324541147,2510.3,Continuing
137,198,1061.1,1381.9690420075444,179.93070870868456,2510.3,Continuing
138,115,1536.5,1351.3130577609054,152.41165981548139,2510.3,Continuing
139,40,2157.3,1365.616119868955,180.08724591317673,2510.3,Continuing
140,245,1298.8,1397.9860018717131,210.68302411937375,2510.3,Continuing
141,78,1580.1,1407.9908293190392,199.47304267935465,2510.3,Continuing
142,87,1393.5,1418.3243339040046,199.1005989865555,2510.3,Continuing
143,300,1164.4,1418.4703624941214,197.15153254134628,2510.3,Continuing
144,160,1309.1,1362.0380884302713,209.7429804293224,2510.3,Continuing
145,309,1212.0,1397.863267796356,198.24810054299473,2510.3,Continuing
146,154,1123.1,1393.6498330677755,196.43566840089642,2510.3,Continuing
147,107,1309.1,1364.1199517875066,199.15042694480275,2510.3,Continuing
148,240,1267.1,1366.934817657607,196.78859189167628,2510.3,Continuing
149,130,1109.3,1354.8918925634034,196.16119930469236,2510.3,Continuing
150,15,1136.9,1336.2634014230002,197.57828115440654,2510.3,Continuing
151,235,1419.4,1277.1708550587462,210.72558611099433,2510.3,Continuing
152,44,1474.4,1300.669013656434,208.26456116774898,2510.3,Continuing
153,264,1288.4,1344.9707645302506,196.18437635623127,2510.3,Continuing
154,97,1420.0,1333.5524788866546,196.0896265410726,2510.3,Continuing
155,224,1792.2,1332.6415718676033,195.3598690429796,2510.3,Continuing
156,19,1723.2,1367.7878796002537,199.30748431233138,2510.3,Continuing
157,192,1674.6,1378.4463567067519,202.25831033651247,2510.3,Continuing
158,252,1730.2,1391.4808363552584,202.9603889304155,2510.3,Continuing
159,205,1730.2,1398.4127503714076,205.41054704770016,2510.3,Continuing
160,75,1471.1,1410.951666185434,206.06223296815077,2510.3,Continuing
161,275,1392.4,1415.8270085207364,204.06547301986842,2510.3,Continuing
162,127,1737.2,1414.4422228930805,203.31533289850628,2510.3,Continuing
163,227,1874.6,1423.3162750169004,204.15226459864138,2510.3,Continuing
164,204,2005.5,1432.4728907009546,207.34274693020305,2510.3,Continuing
165,68,2006.0,1447.2081257319849,212.25967485877675,2510.3,Continuing
166,34,1730.2,1454.7874725841918,216.73454302081586,2510.3,Continuing
167,185,1998.6,1459.268976482041,217.04545030837602,2510.3,Continuing
168,280,1730.2,1472.6050285120943,219.62472510426895,2510.3,Continuing
169,79,1641.2,1475.5280857549378,219.6252050064068,2510.3,Continuing
170,260,1599.4,1479.1100513837348,219.1134590533042,2510.3,Continuing
171,289,1571.2,1470.8590704756186,219.27642357066492,2510.3,Continuing
172,64,1661.2,1469.2958340335365,218.43775265306567,2510.3,Continuing
173,76,1669.3,1467.5214232732887,218.32554303067792,2510.3,Continuing
174,212,2249.6,1451.2572717523935,220.62252787076045,2510.3,Continuing
175,210,1580.0,1482.7737970087792,230.17900895889463,2510.3,Continuing
176,25,1005.9,1484.8996735936478,229.01846442706997,2510.3,Continuing
177,73,2381.6,1470.944537130372,231.42251826873857,2510.3,Continuing
178,99,2411.5,1494.3299287855941,242.8936055555093,2510.3,Continuing
179,191,2411.5,1517.6507819724843,253.11470669728917,2510.3,Continuing
180,31,2487.3,1543.026945274293,260.3463248536466,2510.3,Continuing
181,118,1603.3,1560.1245245598082,268.93498486397976,2510.3,Continuing
182,106,2381.6,1563.910303823468,267.25383376938487,2510.3,Continuing
183,292,2372.4,1582.5528209605372,272.40243044614846,2510.3,Continuing
184,194,1233.3,1597.1514714157468,277.18030195720877,2510.3,Continuing
185,43,1026.6,1585.9130950235487,278.480987561386,2510.3,Continuing
186,233,1088.6,1569.3713026578298,281.71378281171906,2510.3,Continuing
187,159,2356.4,1553.4272368195936,283.7635556940861,2510.3,Continuing
188,5,1164.4,1565.9172717871884,288.8501176725911,2510.3,Continuing
189,306,2510.3,1555.0123144852673,290.11372192934334,2510.3,Max Yield Strength reached
