Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
76,198,1061.1,1633.5288300582552,163.88355697940955,2510.3,Continuing
77,123,1729.4,1542.2558595719897,241.35443494203932,2510.3,Continuing
78,45,1716.3,1566.5015527046667,234.8510304509375,2510.3,Continuing
79,273,2402.3,1575.0963615471037,231.9240895317604,2510.3,Continuing
80,71,2501.1,1585.980483232559,248.22506767569973,2510.3,Continuing
81,206,2331.1,1809.6300775540699,263.2639170499896,2510.3,Continuing
82,147,1736.3,1863.6344916280796,256.59334570509407,2510.3,Continuing
83,254,1324.3,1812.1425947114253,257.79220858312794,2510.3,Continuing
84,171,1837.9,1703.198194660026,266.6039712937056,2510.3,Continuing
85,48,1451.7,1722.4505957392132,260.1331557252637,2510.3,Continuing
86,201,1586.7,1695.3637391893824,259.26062548419,2510.3,Continuing
87,139,1350.4,1662.0914703826502,260.62185583553764,2510.3,Continuing
88,194,1233.3,1688.6816204082259,249.20577869913055,2510.3,Continuing
89,268,1263.6,1647.1619278695016,267.20123277553415,2510.3,Continuing
90,99,2411.5,1639.8301671505928,267.3509241066757,2510.3,Continuing
91,31,2487.3,1670.6397502081668,276.60324464710794,2510.3,Continuing
92,191,2411.5,1705.4669260173214,286.22747552885477,2510.3,Continuing
93,106,2381.6,1743.1730846921073,290.10715337168443,2510.3,Continuing
94,292,2372.4,1776.2417101866909,292.35592847593836,2510.3,Continuing
95,306,2510.3,1797.551118443237,295.71837860991786,2510.3,Max Yield Strength reached
