Iteration,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
46,287,1615.8,1433.5635647216905,149.26650136963227,2510.3,Continuing
47,35,1357.3,1450.3841604435647,150.0235985968771,2510.3,Continuing
48,14,1564.0,1442.2188164794072,147.62208124853336,2510.3,Continuing
49,173,1522.7,1451.3487985483293,146.75972802063467,2510.3,Continuing
50,8,1683.0,1368.312177512766,168.33885916986205,2510.3,Continuing
51,54,1429.7,1459.6563672244636,150.90886567765438,2510.3,Continuing
52,213,1405.6,1450.1778452042454,150.20745781582224,2510.3,Continuing
53,38,1426.2,1447.1699726192728,145.94706515798984,2510.3,Continuing
54,6,1605.4,1028.8538348126,273.79247196235303,2510.3,Continuing
55,177,1503.4,1414.9435879788732,165.7228565895987,2510.3,Continuing
56,231,1547.3,1433.1970050446237,155.5378288027124,2510.3,Continuing
57,12,1455.4,1453.6826756245323,152.14084502380763,2510.3,Continuing
58,189,1818.0,1455.1053487079434,148.1827614877908,2510.3,Continuing
59,219,1804.2,1494.6667198067428,154.9524208772629,2510.3,Continuing
60,82,1746.6,1523.2562552474617,158.06186291165014,2510.3,Continuing
61,186,1741.8,1543.4133191618846,158.2099315497712,2510.3,Continuing
62,299,1777.6,1559.4627361373086,157.98852165311476,2510.3,Continuing
63,278,1743.5,1571.5413886193758,158.0144361532429,2510.3,Continuing
64,222,1792.1,1579.1464817930985,157.17037497673695,2510.3,Continuing
65,121,1795.5,1592.8257136484972,157.2657811834318,2510.3,Continuing
66,117,1810.0,1604.4158346690251,157.4069704012265,2510.3,Continuing
67,276,1629.9,1584.0140152986482,158.85525295149228,2510.3,Continuing
68,18,1592.9,1573.2144317893467,159.52685552681842,2510.3,Continuing
69,262,1309.1,1580.8135671151153,153.93116411554684,2510.3,Continuing
70,259,1463.3,1549.5000296254555,163.5998033887971,2510.3,Continuing
71,49,1550.3,1561.8983753763105,156.11398972558172,2510.3,Continuing
72,102,1575.5,1536.2334926931994,154.66582375419085,2510.3,Continuing
73,223,1412.5,1520.3284831976396,153.2501991135014,2510.3,Continuing
74,240,1267.1,1465.768932811628,168.27855322750625,2510.3,Continuing
75,134,1282.2,1503.8130863074293,153.7445882321507,2510.3,Continuing
76,207,1019.0,1446.8470244849432,169.27765075952064,2510.3,Continuing
77,67,1438.6,1472.4253829359982,159.8571937313006,2510.3,Continuing
78,141,1273.3,1467.7654865057257,157.85466320353214,2510.3,Continuing
79,63,1423.8,1454.1409990860063,156.90526012161823,2510.3,Continuing
80,86,1453.8,1439.3655432384635,156.17354632481874,2510.3,Continuing
81,50,1371.4,1441.1100822277467,154.2609564314404,2510.3,Continuing
82,53,1372.9,1428.4699066976123,153.22709934472994,2510.3,Continuing
83,41,1169.4,1399.56557800368,156.88548292532872,2510.3,Continuing
84,311,1376.7,1404.9573039908405,152.66575877210104,2510.3,Continuing
85,210,1580.0,1308.0003451409243,179.76022462864793,2510.3,Continuing
86,274,1486.2,1387.1078316727117,158.0859900140748,2510.3,Continuing
87,3,1341.7,1407.947846584534,152.7918069245703,2510.3,Continuing
88,220,1373.9,1390.1634590988194,155.66432782858325,2510.3,Continuing
89,98,1243.4,1384.1004153383058,151.29827324454604,2510.3,Continuing
90,115,1536.5,1171.575524870812,210.90096495807958,2510.3,Continuing
91,247,1036.9,1365.4535869252045,159.5697689305922,2510.3,Continuing
92,105,1358.2,1372.81721718369,152.31127946508755,2510.3,Continuing
93,84,1278.2,1358.2738752889604,149.50933747018345,2510.3,Continuing
94,116,1010.8,1281.819074298342,163.27383178688956,2510.3,Continuing
95,309,1212.0,1108.843466027246,207.1334528733706,2510.3,Continuing
96,184,1012.8,1181.495279995513,188.475303785766,2510.3,Continuing
97,47,1228.9,843.5556066258057,252.21601426585258,2510.3,Continuing
98,13,1299.8,1093.7637353112054,207.15148075491462,2510.3,Continuing
99,11,1232.0,1107.3776816750756,208.6805110313345,2510.3,Continuing
100,304,1302.8,1209.95694343791,176.76461174624535,2510.3,Continuing
101,52,1332.7,1241.0038612276098,161.8218400070908,2510.3,Continuing
102,9,1155.0,1227.6867251025515,161.09184036638743,2510.3,Continuing
103,126,1391.8,1140.153013716511,177.1939373758865,2510.3,Continuing
104,110,1241.0,1274.6310894896556,151.8000238126927,2510.3,Continuing
105,301,1359.7,1262.9446704027555,148.37574405431417,2510.3,Continuing
106,92,1280.7,1273.5240206225717,146.2586375693142,2510.3,Continuing
107,10,1218.4,1284.9235579341275,140.42873880442235,2510.3,Continuing
108,199,1369.5,1276.9962256354156,138.48014687871637,2510.3,Continuing
109,308,1258.6,1279.4299927711581,136.85972669420346,2510.3,Continuing
110,202,1026.6,669.9528823098399,267.65134791984764,2510.3,Continuing
111,57,1235.9,1161.7542770068176,158.26054417704216,2510.3,Continuing
112,267,1352.2,1229.1025481353709,141.93758917324138,2510.3,Continuing
113,103,1314.2,1278.1201706855136,132.59645907482266,2510.3,Continuing
114,83,1096.5,1238.9555947833214,139.15766982781588,2510.3,Continuing
115,4,1322.1,1272.4760038067798,131.2569578100848,2510.3,Continuing
116,94,1376.3,1279.7095032681636,129.39874374371755,2510.3,Continuing
117,37,1412.5,1243.8003478605706,136.70506037974476,2510.3,Continuing
118,302,1311.1,1289.391219170483,128.42754929768623,2510.3,Continuing
119,16,1328.3,1270.3019376866187,130.21119140420205,2510.3,Continuing
120,251,1369.5,1260.4956670576066,130.73197229481096,2510.3,Continuing
121,25,1005.9,1136.9439420816498,155.8567803051693,2510.3,Continuing
122,175,1074.9,976.9807757227004,185.62574921552167,2510.3,Continuing
123,120,1275.3,1267.6464413304866,127.3145226673953,2510.3,Continuing
124,244,1081.1,1082.3548209981377,162.9176935284234,2510.3,Continuing
125,270,1300.3,1236.0563978942928,130.6499672085895,2510.3,Continuing
126,36,1245.4,1243.632250233588,128.71181536703546,2510.3,Continuing
127,174,1287.4,1224.2146634433784,130.5789082613695,2510.3,Continuing
128,165,1250.8,1247.4507291139362,124.92278145162584,2510.3,Continuing
129,200,1133.4,1228.9814052922356,127.68227704973083,2510.3,Continuing
130,148,1237.0,193.58408125397273,323.0234541594448,2510.3,Continuing
131,55,1463.0,807.6512620945061,238.18233962984863,2510.3,Continuing
132,27,1825.8,1196.6539197222241,182.4201739434913,2510.3,Continuing
133,187,1870.6,1527.12983822164,156.96072053211452,2510.3,Continuing
134,265,1680.6,1579.873426430218,178.37134774978304,2510.3,Continuing
135,171,1837.9,1619.7350236242937,140.8779586924482,2510.3,Continuing
136,140,1521.3,1560.6217617570328,145.47271228338835,2510.3,Continuing
137,286,1297.5,1517.717202612751,138.63243001994405,2510.3,Continuing
138,176,1026.6,1435.839111455868,150.11614164750608,2510.3,Continuing
139,132,1478.4,1453.4846632053632,145.1446345072864,2510.3,Continuing
140,7,1306.9,1461.5385802755163,139.13408454915677,2510.3,Continuing
141,137,1308.0,1441.1929436589562,137.7001984398061,2510.3,Continuing
142,133,1312.0,1425.0911091356747,136.45454428616088,2510.3,Continuing
143,114,1269.0,1408.8606817609598,135.65618652452798,2510.3,Continuing
144,145,1285.0,1387.1517279997943,134.60175733743324,2510.3,Continuing
145,65,1362.9,1339.9742013179484,143.0088206981655,2510.3,Continuing
146,88,1294.9,1377.470053775336,132.7531398871345,2510.3,Continuing
147,195,1296.0,1369.695063265558,131.73771593025322,2510.3,Continuing
148,95,1277.7,1362.2507420039747,130.58645821128883,2510.3,Continuing
149,307,1344.0,1351.945450916949,129.7083273085156,2510.3,Continuing
150,58,1276.5,1350.1504645264822,128.41568546086913,2510.3,Continuing
151,295,1276.7,1341.6233329233955,128.00359480049,2510.3,Continuing
152,72,1317.0,1332.25384090246,126.70334148160401,2510.3,Continuing
153,248,1155.0,1140.0681496190418,166.64758951534446,2510.3,Continuing
154,56,1357.9,1311.1305034242596,126.91541707900622,2510.3,Continuing
155,75,1471.1,777.3514127967901,238.06774772356815,2510.3,Continuing
156,15,1136.9,1299.923144335332,154.932673766869,2510.3,Continuing
157,236,1019.7,1298.2251158780664,139.39519733439136,2510.3,Continuing
158,255,1280.2,1322.7923953435675,132.31184800784362,2510.3,Continuing
159,81,1280.8,1317.1394042604388,130.99307012356837,2510.3,Continuing
160,242,1305.4,1314.9679039360935,129.64966667402248,2510.3,Continuing
161,131,1391.2,1303.331615132378,129.79624340964088,2510.3,Continuing
162,42,1350.3,1305.2674561889753,129.36705027611748,2510.3,Continuing
163,284,1348.6,1306.0988491849885,128.7217060270727,2510.3,Continuing
164,162,1258.2,1285.7707651957562,130.67725359540046,2510.3,Continuing
165,26,1236.6,1080.1221709661895,171.84673619697168,2510.3,Continuing
166,69,1131.9,1256.445230850747,130.1028235576034,2510.3,Continuing
167,245,1298.8,669.5544978079633,247.3027679566262,2510.3,Continuing
168,169,1250.5,447.48207254013505,308.3241993633626,2510.3,Continuing
169,155,1344.4,1295.4924484557441,128.4094816642542,2510.3,Continuing
170,24,1383.7,1294.8495134395662,127.33160130258685,2510.3,Continuing
171,235,1419.4,1145.3804830746244,156.8043573733336,2510.3,Continuing
172,44,1474.4,1206.7241396631134,149.11819463844606,2510.3,Continuing
173,181,1801.8,1267.2287499125914,142.16396060567774,2510.3,Continuing
174,160,1309.1,1405.0064931205434,123.00979529787578,2510.3,Continuing
175,136,1199.0,1104.8978394040705,171.8413556094505,2510.3,Continuing
176,135,1354.2,1250.3695851499242,128.47173281050206,2510.3,Continuing
177,238,1188.5,1272.7952213007193,122.82800398622093,2510.3,Continuing
178,208,1153.4,1066.413906554516,164.10800652971074,2510.3,Continuing
179,147,1736.3,911.1133718278984,192.59130872308327,2510.3,Continuing
180,123,1729.4,1362.6856230614567,153.5460819362669,2510.3,Continuing
181,201,1586.7,1569.2190540664997,124.33261674777005,2510.3,Continuing
182,93,1755.2,1546.2779207819767,121.52562119267668,2510.3,Continuing
183,157,1779.7,1496.9932240028534,132.4297355378307,2510.3,Continuing
184,288,1768.0,1379.7558302944503,209.86895784372948,2510.3,Continuing
185,40,2157.3,1387.6248669658794,182.17391114486216,2510.3,Continuing
186,306,2510.3,1601.6021280908503,193.4770969481852,2510.3,Max Yield Strength reached
