Iteration,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
52,238,1188.5,132.77731024631456,327.94473836127776,2510.3,Continuing
53,181,1801.8,401.8069590131848,285.2652999187434,2510.3,Continuing
54,44,1474.4,1530.4759658257599,155.07044751160686,2510.3,Continuing
55,235,1419.4,1504.7391250040137,142.40962987640663,2510.3,Continuing
56,160,1309.1,1457.8124127838364,135.16780516100135,2510.3,Continuing
57,169,1250.5,624.9920558494092,314.36504066121097,2510.3,Continuing
58,245,1298.8,1413.98650699975,127.10553920929875,2510.3,Continuing
59,295,1276.7,1382.2533892148463,119.93529779296797,2510.3,Continuing
60,42,1350.3,1376.0771352189522,119.17554205338911,2510.3,Continuing
61,131,1391.2,1373.9120179807114,116.54573660904983,2510.3,Continuing
62,307,1344.0,1373.050661072216,114.20196436819994,2510.3,Continuing
63,114,1269.0,1364.7100561416537,112.5882225021079,2510.3,Continuing
64,286,1297.5,1358.1289520114383,111.55629635538072,2510.3,Continuing
65,1,1502.0,0.0,333.6297608952972,2510.3,Continuing
66,194,1233.3,1711.2753638306585,183.63402927691848,2510.3,Continuing
67,91,1136.8,1316.2034518244523,240.7131132412608,2510.3,Continuing
68,213,1405.6,1259.6152663521034,212.62477181535883,2510.3,Continuing
69,288,1768.0,1365.0924486639346,184.4152781834263,2510.3,Continuing
70,40,2157.3,1540.7079451685863,188.16581462574771,2510.3,Continuing
71,212,2249.6,1742.4206717191587,184.12355436508525,2510.3,Continuing
72,71,2501.1,1853.352227006827,181.51277473112637,2510.3,Continuing
73,191,2411.5,1976.1039061551714,189.90009667373945,2510.3,Continuing
74,289,1571.2,2033.0332978369715,183.55632110007915,2510.3,Continuing
75,99,2411.5,1945.43553855553,196.4348271142096,2510.3,Continuing
76,31,2487.3,1973.3936839767798,200.83157626612254,2510.3,Continuing
77,206,2331.1,2030.1539716289203,200.70646718720204,2510.3,Continuing
78,292,2372.4,2053.4873733008285,198.8558897274005,2510.3,Continuing
79,306,2510.3,2055.2705981133827,200.09630726948262,2510.3,Max Yield Strength reached
