Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
54,100,1047.3,1443.097075437449,275.87845921842705,2510.3,Continuing
55,72,1317.0,1427.2263100663054,282.086110632537,2510.3,Continuing
56,145,1285.0,1419.8028253459822,278.96473054540326,2510.3,Continuing
57,233,1088.6,1418.685722958412,274.4235876327842,2510.3,Continuing
58,195,1296.0,1406.608358199313,276.4035308606793,2510.3,Continuing
59,198,1061.1,1400.2345798188353,271.19546632726446,2510.3,Continuing
60,140,1521.3,1385.9595022857466,274.49526016316315,2510.3,Continuing
61,255,1280.2,1384.1940601026843,272.3948920168287,2510.3,Continuing
62,171,1837.9,1379.9659206401054,269.7659088655239,2510.3,Continuing
63,284,1348.6,1396.305456144953,275.8316985327727,2510.3,Continuing
64,131,1391.2,1394.5394381597002,273.00213717155333,2510.3,Continuing
65,242,1305.4,1395.175219831594,270.0430071781295,2510.3,Continuing
66,307,1344.0,1389.600899689725,267.80907874632885,2510.3,Continuing
67,88,1294.9,1387.1240027164338,265.1660995028069,2510.3,Continuing
68,133,1312.0,1381.4868634871914,262.5872753223386,2510.3,Continuing
69,43,1026.6,1379.236949465249,260.2348641954978,2510.3,Continuing
70,286,1297.5,1371.3027556908921,259.71709863502406,2510.3,Continuing
71,130,1109.3,1332.9979249885778,258.4506469285278,2510.3,Continuing
72,295,1276.7,1236.660714961819,286.51780776819993,2510.3,Continuing
73,114,1269.0,1280.9076019532426,267.7550399140736,2510.3,Continuing
74,7,1306.9,1293.3642572132787,258.77537882239096,2510.3,Continuing
75,220,1373.9,1216.5604975428932,262.82217393621823,2510.3,Continuing
76,184,1012.8,1200.611300881125,251.03525793351574,2510.3,Continuing
77,86,1453.8,902.6880881521092,289.0593822236724,2510.3,Continuing
78,223,1412.5,1106.5550821580887,283.7557314474633,2510.3,Continuing
79,38,1426.2,1196.6897721761677,275.9586718004544,2510.3,Continuing
80,121,1795.5,1267.643733455439,271.17133395372196,2510.3,Continuing
81,222,1792.1,1387.7871453105868,266.89498399934286,2510.3,Continuing
82,278,1743.5,1435.9642018903116,265.3408054805423,2510.3,Continuing
83,117,1810.0,1470.513149764875,261.86338088885907,2510.3,Continuing
84,299,1777.6,1502.8266948280966,259.87769712400035,2510.3,Continuing
85,82,1746.6,1530.5690200261904,256.3836396435556,2510.3,Continuing
86,186,1741.8,1551.3048475297192,252.81742327294376,2510.3,Continuing
87,219,1804.2,1568.7668770683538,249.8604217001228,2510.3,Continuing
88,262,1309.1,1571.9274854074315,248.2343458457927,2510.3,Continuing
89,213,1405.6,1544.350793106857,249.62664364167884,2510.3,Continuing
90,49,1550.3,1527.1794234745857,247.55160363582,2510.3,Continuing
91,54,1429.7,1513.9737933592576,245.39676550543783,2510.3,Continuing
92,287,1615.8,1503.7483003467087,245.2128308721658,2510.3,Continuing
93,173,1522.7,1510.9546832837157,242.8284493912441,2510.3,Continuing
94,14,1564.0,1511.755108285472,240.94037877250895,2510.3,Continuing
95,167,1731.7,1496.90806121679,244.2985931449581,2510.3,Continuing
96,35,1357.3,1508.5214799706791,237.87328751938662,2510.3,Continuing
97,3,1341.7,1347.1332132838404,240.206003788566,2510.3,Continuing
98,281,1338.0,1332.2984889260656,238.59492708287192,2510.3,Continuing
99,102,1575.5,1301.962653499489,294.30387196662235,2510.3,Continuing
100,214,1529.6,1072.5228520465353,279.75301961480375,2510.3,Continuing
101,113,1405.6,1286.7212713431563,256.2872715007564,2510.3,Continuing
102,228,1240.2,1232.2762780590747,266.29991173207003,2510.3,Continuing
103,96,1233.3,1276.2951961214817,246.9298353202068,2510.3,Continuing
104,61,1405.6,1230.2825764618901,239.30622292303624,2510.3,Continuing
105,183,1502.0,1258.0925518569557,235.25786773449803,2510.3,Continuing
106,112,1471.0,1288.2999396909634,232.31295620829238,2510.3,Continuing
107,250,1322.9,1312.1549512521742,230.03537346805697,2510.3,Continuing
108,232,1515.8,1312.1558224085209,227.16111422591948,2510.3,Continuing
109,178,1460.7,1330.5544756104005,226.98563473658464,2510.3,Continuing
110,170,1274.7,1339.6028005315814,228.95338413376885,2510.3,Continuing
111,74,1312.6,1321.4324495863973,222.3950266796362,2510.3,Continuing
112,156,1550.3,1313.608563372276,225.1103717677149,2510.3,Continuing
113,1,1502.0,1318.2612802558021,227.23839439970303,2510.3,Continuing
114,249,1460.7,1268.198587880632,221.54090458004384,2510.3,Continuing
115,229,1311.4,1260.1411250757963,235.17007756421071,2510.3,Continuing
116,20,1536.5,1098.5123800176948,261.65090992962115,2510.3,Continuing
117,226,1646.7,1280.7793990544915,244.30800182427504,2510.3,Continuing
118,172,1164.4,1359.144393472435,240.64402510576463,2510.3,Continuing
119,8,1683.0,530.0294224808882,349.4973556093907,2510.3,Continuing
120,216,1371.1,1398.9204406497556,260.36813909684656,2510.3,Continuing
121,30,1194.0,1206.7925491654416,268.613158161308,2510.3,Continuing
122,263,1123.1,1057.0830486120421,274.0017752859226,2510.3,Continuing
123,124,1600.0,1041.9903164310845,271.04762844042153,2510.3,Continuing
124,136,1199.0,1056.2243606325592,260.2303323407823,2510.3,Continuing
125,0,1167.2,0.0,378.9360255130008,2510.3,Continuing
126,189,1818.0,1544.1159797705432,226.5197409958313,2510.3,Continuing
127,276,1629.9,1532.755732021025,235.04390134803455,2510.3,Continuing
128,212,2249.6,1526.953521620126,241.5438260204305,2510.3,Continuing
129,40,2157.3,1651.4522408303442,240.70905510803976,2510.3,Continuing
130,191,2411.5,1714.7661284496123,239.04850316164826,2510.3,Continuing
131,71,2501.1,1841.3535390415593,238.46707432639525,2510.3,Continuing
132,99,2411.5,1945.8074552087508,233.51789038167507,2510.3,Continuing
133,273,2402.3,2018.796687249818,231.60404585788882,2510.3,Continuing
134,292,2372.4,2065.034913899427,224.37449485125137,2510.3,Continuing
135,206,2331.1,2098.851948888322,219.53854299264427,2510.3,Continuing
136,306,2510.3,2108.047324380851,217.57186357563145,2510.3,Max Yield Strength reached
