Iteration,EI Index,Observed EI,Predicted EI,Uncertainty EI,Max Yield Strength in Dataset,Stopping Reason
52,238,1188.5,132.77731024631308,327.9447383612777,2510.3,Continuing
53,181,1801.8,401.80694873433043,285.26530231600896,2510.3,Continuing
54,44,1474.4,1530.4759658257524,155.07044751161658,2510.3,Continuing
55,235,1419.4,1504.7391250042149,142.4096298758777,2510.3,Continuing
56,160,1309.1,1457.8124127843655,135.16780516139107,2510.3,Continuing
57,169,1250.5,624.9920558494404,314.36504066120966,2510.3,Continuing
58,245,1298.8,1413.986510066646,127.10554083344508,2510.3,Continuing
59,295,1276.7,1382.253389214847,119.93529779296803,2510.3,Continuing
60,42,1350.3,1376.0771352189531,119.17554205338948,2510.3,Continuing
61,131,1391.2,1373.912017980712,116.5457366090494,2510.3,Continuing
62,307,1344.0,1373.0506611165251,114.20197162610069,2510.3,Continuing
63,114,1269.0,1364.7100561516852,112.58822246076922,2510.3,Continuing
64,1,1502.0,0.0,334.08253951610163,2510.3,Continuing
65,194,1233.3,1710.3060047116605,184.0581642866049,2510.3,Continuing
66,264,1288.4,1327.6421547885495,239.45265778041042,2510.3,Continuing
67,287,1615.8,1290.921556399479,212.18683225965793,2510.3,Continuing
68,213,1405.6,1494.0694420149487,166.28387791537753,2510.3,Continuing
69,40,2157.3,1385.2609453313012,198.21270096829173,2510.3,Continuing
70,212,2249.6,1702.1909754171556,192.38239119698247,2510.3,Continuing
71,289,1571.2,1854.666140940673,184.00052859667966,2510.3,Continuing
72,71,2501.1,1762.4425183430308,189.32744653341402,2510.3,Continuing
73,191,2411.5,1865.2572769695248,205.0515048218653,2510.3,Continuing
74,99,2411.5,1925.232056516814,203.18830827524425,2510.3,Continuing
75,31,2487.3,1952.2447588126502,207.55027700708854,2510.3,Continuing
76,206,2331.1,2013.6246283237197,207.85820982679977,2510.3,Continuing
77,292,2372.4,2035.5712478189087,205.87025627771203,2510.3,Continuing
78,73,2381.6,2031.5912838053812,204.271289711747,2510.3,Continuing
79,306,2510.3,2051.0823514075596,206.81578969441807,2510.3,Max Yield Strength reached
