Iteration,UCB Index,Observed UCB,Predicted UCB,Uncertainty UCB,Max Yield Strength in Dataset,Stopping Reason
76,185,1998.6,1566.7401935236485,196.3114390105736,2510.3,Continuing
77,205,1730.2,1630.1417794083293,198.66326713912648,2510.3,Continuing
78,34,1730.2,1650.5213135405713,188.53258956736317,2510.3,Continuing
79,252,1730.2,1646.147772473915,184.91481502753854,2510.3,Continuing
80,192,1674.6,1653.480755754326,181.4344914482861,2510.3,Continuing
81,19,1723.2,1650.6623589717467,179.50801724452043,2510.3,Continuing
82,224,1792.2,1654.1879682673148,177.42084134513644,2510.3,Continuing
83,275,1392.4,1680.6460603164635,171.00590246874413,2510.3,Continuing
84,127,1737.2,1645.3260098330288,176.89525902973003,2510.3,Continuing
85,227,1874.6,1650.8644609427188,174.73737020343648,2510.3,Continuing
86,280,1730.2,1651.1064593127796,176.946629235716,2510.3,Continuing
87,64,1661.2,1630.622847397852,178.1281302537297,2510.3,Continuing
88,79,1641.2,1631.5468776991934,172.9806955192257,2510.3,Continuing
89,260,1599.4,1623.3397841739686,171.08391585685504,2510.3,Continuing
90,289,1571.2,1584.6363476679785,175.61758301103703,2510.3,Continuing
91,198,1061.1,1525.1288680736207,175.21064633200635,2510.3,Continuing
92,75,1471.1,1499.6310840076567,181.9775507671682,2510.3,Continuing
93,288,1768.0,1487.958382762839,180.43585935208677,2510.3,Continuing
94,157,1779.7,1526.721326838223,176.58547370260482,2510.3,Continuing
95,15,1136.9,1507.365312141257,180.76582475893224,2510.3,Continuing
96,93,1755.2,1503.4560542273584,181.53551728841543,2510.3,Continuing
97,297,1404.2,1480.261654503342,186.77368219390468,2510.3,Continuing
98,212,2249.6,1456.8900893059156,193.3681987739182,2510.3,Continuing
99,106,2381.6,1570.3323863778792,211.7535389426436,2510.3,Continuing
100,194,1233.3,1665.9073061780643,248.24539233893802,2510.3,Continuing
101,99,2411.5,1612.0578968979785,258.54478760540707,2510.3,Continuing
102,31,2487.3,1650.0735232208315,267.2321350230253,2510.3,Continuing
103,191,2411.5,1691.028181296787,276.3838625166166,2510.3,Continuing
104,292,2372.4,1733.1444890248977,279.4824560226774,2510.3,Continuing
105,306,2510.3,1760.757163543587,283.5603611546925,2510.3,Max Yield Strength reached
