Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Modulus in Dataset,Stopping Reason
26,25,39.13465426900338,128.1133683061733,68.88822740415151,118.45028180404361,168**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
27,15,48.22854697312115,120.60602367065306,47.239369499118965,146.7333083430682,165**2 * RBF(length_scale=1) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
28,10,95.58773206251,101.83171648466569,66.52821990173753,70.60699316585634,165**2 * RBF(length_scale=1.04) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
29,72,189.44122006132594,88.56496511032739,5.9770249663646435,165.1758802879255,167**2 * RBF(length_scale=1.05) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
30,69,110.69482106635698,106.6674635229374,23.58329937155335,166.1683283027681,165**2 * RBF(length_scale=1.05) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
31,66,64.29918271351211,89.95715377507372,7.453995636857336,165.00631627643276,161**2 * RBF(length_scale=1.03) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
32,64,95.81586876001887,97.78100743101365,22.070094322466083,151.42182621709514,159**2 * RBF(length_scale=1.03) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
33,67,55.10215022969636,105.81851582268808,29.064917747855727,153.5071961496647,156**2 * RBF(length_scale=1.03) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
34,65,90.99870959544364,98.0204016612827,95.7846099622045,4.471583398156406,156**2 * RBF(length_scale=1.02) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
35,68,65.48719407925006,85.60637093783382,7.873519721763188,155.46570243214126,153**2 * RBF(length_scale=1.01) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
36,23,53.46447392343188,85.5211028046812,55.80426218940079,59.43368123056083,154**2 * RBF(length_scale=1.06) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
37,1,71.68894182884907,83.93577695861543,81.69994417929738,4.47166555863612,154**2 * RBF(length_scale=1.06) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
38,41,220.5104016857166,83.02980046233819,5.918634887545491,154.2223311495854,159**2 * RBF(length_scale=1.09) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
39,35,207.09310351510177,224.5189821094825,178.85431757854337,91.32932906187825,158**2 * RBF(length_scale=1.1) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
40,28,147.00005295683096,170.34139602010418,137.1456216898623,66.39154866048372,158**2 * RBF(length_scale=1.13) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
41,27,141.45379911190125,109.59796279998304,32.52234572749257,154.15123414498095,158**2 * RBF(length_scale=1.14) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
42,17,106.8193434000782,150.81405184057172,107.8683595635875,85.89138455396845,156**2 * RBF(length_scale=1.15) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
43,18,74.82276309333224,106.98537592624133,81.88564171842589,50.19946841563088,158**2 * RBF(length_scale=1.19) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
44,52,231.07458974395303,110.25738157198604,32.27249310937698,155.96977692521813,162**2 * RBF(length_scale=1.22) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
45,49,242.91509227554656,235.66845931124158,225.61041601699705,20.116086588489026,161**2 * RBF(length_scale=1.21) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
46,45,224.5706110108938,239.2889819284363,237.33927054586246,3.8994227651476723,162**2 * RBF(length_scale=1.22) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
47,46,242.41091008794928,234.79663723585918,232.9648918474245,3.66349077686937,161**2 * RBF(length_scale=1.22) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
48,71,270.69323356331364,93.19089664505684,13.342129360386874,159.69753456933992,167**2 * RBF(length_scale=1.25) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
49,19,56.88500845389184,90.31907980952668,9.749171998386885,161.1398156222796,165**2 * RBF(length_scale=1.25) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
50,53,228.31076155204596,83.3580584485284,0.9617343790151526,164.79264813902648,168**2 * RBF(length_scale=1.26) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
51,57,296.35081017123304,81.66316300735997,0.5557923919226075,162.21474123087472,174**2 * RBF(length_scale=1.28) + WhiteKernel(noise_level=10),296.35081017123304,Max modulus reached
