Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Max Modulus in Dataset,Stopping Reason
47,49,242.91509227554656,3.162277660319329,1.509497825840499e-10,31.62277660168379,296.35081017123304,Continuing
48,52,231.07458974395303,3.1622776603193268,1.5094769878487568e-10,31.62277660168379,296.35081017123304,Continuing
49,47,188.55697291016554,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
50,48,171.00469374345903,188.5569739109349,188.55697291014468,1.0007902079494169e-05,296.35081017123304,Continuing
51,50,174.66437205644556,5.887131034191844,2.725316138963427,31.618148952284166,296.35081017123304,Continuing
52,51,181.925661105008,174.66436867657146,174.66436767578125,1.0007902079494169e-05,296.35081017123304,Continuing
53,62,277.3861208337041,96.82201356436966,94.11657575384956,27.054378105200957,296.35081017123304,Continuing
54,53,228.31076155204596,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
55,54,197.84044623035882,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
56,55,168.33383829683325,3.162277660168379,6.182920863937545e-217,31.62277660168379,296.35081017123304,Continuing
57,56,175.8319549576918,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Continuing
58,57,296.35081017123304,3.162277660168379,0.0,31.62277660168379,296.35081017123304,Max modulus reached
