Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Modulus in Dataset,Stopping Reason
37,11,24.71538796928362,26.37337422305079,26.37337422305079,117.16133118991822,141**2 * RBF(length_scale=0.784) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
38,25,39.13465426900338,24.998927811861044,24.998927811861044,81.03351741370236,140**2 * RBF(length_scale=0.791) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
39,16,28.085883195904362,17.55719036887237,17.55719036887237,34.5447163951091,139**2 * RBF(length_scale=0.798) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
40,23,53.46447392343188,25.17426017448588,25.17426017448588,55.38183056804566,138**2 * RBF(length_scale=0.805) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
41,33,72.06868568538891,35.81472459830214,35.81472459830214,38.231590018828896,138**2 * RBF(length_scale=0.804) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
42,26,42.736240369816734,70.90391679840883,70.90391679840883,7.986447871154648,138**2 * RBF(length_scale=0.7) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
43,14,39.58562154046682,10.47428345950425,10.47428345950425,122.85459834545713,136**2 * RBF(length_scale=0.699) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
44,15,48.22854697312115,15.859120704190232,15.859120704190232,120.56123414230103,134**2 * RBF(length_scale=0.699) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
45,10,95.58773206251,11.34251460822081,11.34251460822081,128.17166609015305,133**2 * RBF(length_scale=0.699) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
46,24,98.05789122606569,69.15679562385012,69.15679562385012,91.68482222585216,131**2 * RBF(length_scale=0.701) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
47,36,120.16287053478321,24.813132204561956,24.813132204561956,119.85359232017727,131**2 * RBF(length_scale=0.704) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
48,43,178.97379271834268,0.8557917652937069,0.8557917652937069,131.2126754095481,133**2 * RBF(length_scale=0.709) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
49,42,179.2410423946837,155.5705744889653,155.5705744889653,65.8015203592018,132**2 * RBF(length_scale=0.714) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
50,57,296.35081017123304,0.19557562703693937,0.19557562703693937,132.14771199257706,140**2 * RBF(length_scale=0.732) + WhiteKernel(noise_level=10),296.35081017123304,Max modulus reached
