Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Modulus in Dataset,Stopping Reason
21,24,98.05789122606569,83.17729850582263,72.55206432106492,106.25234184757711,160**2 * RBF(length_scale=0.763) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
22,15,48.22854697312115,61.5173016649742,48.49259093850992,130.24710726464278,156**2 * RBF(length_scale=0.767) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
23,36,120.16287053478321,43.89162415476716,30.3608669116851,135.30757243082058,154**2 * RBF(length_scale=0.775) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
24,32,106.70108583654164,34.50176218188441,21.00404614449495,134.9771603738946,150**2 * RBF(length_scale=0.00863) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
25,11,24.71538796928362,15.021525400361643,0.0,150.21525400361642,149**2 * RBF(length_scale=0.775) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
26,31,119.79704241922373,89.19874509947968,84.20279910441394,49.959459950657376,146**2 * RBF(length_scale=0.767) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
27,21,50.104313602035774,99.36656749377853,89.09446334037945,102.72104153399084,143**2 * RBF(length_scale=0.763) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
28,22,73.67122147772203,38.90342721782731,35.01338935679533,38.90037861031979,141**2 * RBF(length_scale=0.747) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
29,23,53.46447392343188,30.50664699938043,19.061062676575894,114.45584322804532,138**2 * RBF(length_scale=0.747) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
30,26,42.736240369816734,46.3176165463768,35.84258793046935,104.75028615907445,135**2 * RBF(length_scale=0.747) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
31,33,72.06868568538891,43.91390230474781,42.62367305501065,12.902292497371619,139**2 * RBF(length_scale=0.707) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
32,25,39.13465426900338,128.00133085277068,120.9144200645178,70.86910788252875,136**2 * RBF(length_scale=0.681) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
33,16,28.085883195904362,65.95211497124188,63.58328764531711,23.688273259247772,132**2 * RBF(length_scale=0.641) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
34,13,35.102261317001975,41.711703006982496,29.217680992949965,124.94022014032531,130**2 * RBF(length_scale=0.64) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
35,39,140.76871335709305,35.46446991863616,23.111602823827077,123.52867094809083,131**2 * RBF(length_scale=0.648) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
36,40,162.77817832797786,120.25866710894636,113.99346542606281,62.652016828835436,131**2 * RBF(length_scale=0.655) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
37,34,88.47667256854467,89.7113194833394,86.60050405036353,31.108154329758648,131**2 * RBF(length_scale=0.675) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
38,12,51.16844398555743,19.57293497020352,7.709551294687725,118.63383675515794,129**2 * RBF(length_scale=0.674) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
39,56,175.8319549576918,17.874274172249518,4.970219200110539,129.0405497213898,132**2 * RBF(length_scale=0.683) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
40,61,201.80400290446062,165.07317742954328,159.5516003206589,55.21577108884363,131**2 * RBF(length_scale=0.688) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
41,19,56.88500845389184,16.38747124669823,3.2549780212071764,131.32493225491052,129**2 * RBF(length_scale=0.684) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
42,20,45.87195384392433,57.299969383316245,56.85282267109466,4.471467122215874,129**2 * RBF(length_scale=0.684) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
43,29,51.50598562924656,14.289876122898724,2.146983375516967,121.42892747381755,127**2 * RBF(length_scale=0.681) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
44,30,42.124759091300646,51.91896429434366,51.471828535724455,4.471357586192024,128**2 * RBF(length_scale=0.0188) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
45,17,106.8193434000782,12.84455840185078,0.0,128.4455840185078,127**2 * RBF(length_scale=0.679) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
46,27,141.45379911190125,73.96890519334093,63.81357023278463,101.55334960556299,126**2 * RBF(length_scale=0.684) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
47,28,147.00005295683096,15.117916614723342,2.477166697912561,126.40749916810779,127**2 * RBF(length_scale=0.687) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
48,18,74.82276309333224,99.3847503941802,89.24946146253865,101.3528893164155,126**2 * RBF(length_scale=0.686) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
49,35,207.09310351510177,103.16566508567017,93.84180122229299,93.2386386337719,128**2 * RBF(length_scale=0.7) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
50,41,220.5104016857166,135.8786723099491,126.82382885046597,90.54843459483129,129**2 * RBF(length_scale=0.716) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
51,43,178.97379271834268,13.960308452148396,1.0177155655242625,129.42592886624132,131**2 * RBF(length_scale=0.721) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
52,42,179.2410423946837,162.68761766539697,156.29206372276883,63.95553942628144,130**2 * RBF(length_scale=0.726) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
53,52,231.07458974395303,13.923350018886778,0.8836399936721483,130.3971002521463,135**2 * RBF(length_scale=0.736) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
54,45,224.5706110108938,231.09815598893238,229.66140821103934,14.367477778930434,134**2 * RBF(length_scale=0.739) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
55,46,242.41091008794928,225.26373782434615,224.8220778485636,4.416599757825455,134**2 * RBF(length_scale=0.739) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
56,49,242.91509227554656,233.90552858861133,233.26433075973182,6.411978288795241,135**2 * RBF(length_scale=0.747) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
57,57,296.35081017123304,13.770860032309011,0.29234376242008847,134.78516269888922,142**2 * RBF(length_scale=0.763) + WhiteKernel(noise_level=10),296.35081017123304,Max modulus reached
