Iteration,Experiment Index,Observed Elastic Modulus,UCB Score,Mean Prediction,Standard Deviation,Kernel Parameters,Max Modulus in Dataset,Stopping Reason
11,13,35.102261317001975,3.4138598207609605,3.4138598207609605,76.96073074604432,73.7**2 * RBF(length_scale=0.471) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
12,12,51.16844398555743,3.2784357276721057,3.2784357276721057,72.88983487927541,71.7**2 * RBF(length_scale=0.469) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
13,29,51.50598562924656,3.261517946310668,3.261517946310668,71.65173602063707,70.1**2 * RBF(length_scale=0.468) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
14,30,42.124759091300646,51.407548245484776,51.407548245484776,4.4698546563943955,69.8**2 * RBF(length_scale=0.467) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
15,10,95.58773206251,2.312785640840319,2.312785640840319,69.74584738820602,72.4**2 * RBF(length_scale=0.479) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
16,24,98.05789122606569,47.92572217872748,47.92572217872748,62.66550127113792,72.3**2 * RBF(length_scale=0.498) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
17,36,120.16287053478321,8.020000522456932,8.020000522456932,71.73749598006482,76.7**2 * RBF(length_scale=0.519) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
18,63,228.4671903908735,0.05892614883836209,0.05892614883836209,76.74065151920507,96.5**2 * RBF(length_scale=0.569) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
19,62,277.3861208337041,63.23283252750989,63.23283252750989,92.7353418954297,113**2 * RBF(length_scale=0.65) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
20,38,182.9546167355371,158.1999291297017,158.1999291297017,92.6673747199954,110**2 * RBF(length_scale=0.661) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
21,37,152.72295816440803,164.93654132370935,164.93654132370935,47.76972184491901,108**2 * RBF(length_scale=0.665) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
22,44,159.30709474405634,135.6246204662398,135.6246204662398,91.7621050987652,106**2 * RBF(length_scale=0.678) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
23,50,174.66437205644556,59.020549831320835,59.020549831320835,64.78234069926314,109**2 * RBF(length_scale=0.654) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
24,51,181.925661105008,174.4286598434745,174.4286598434745,4.469843869609246,110**2 * RBF(length_scale=0.653) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
25,47,188.55697291016554,68.41196056656139,68.41196056656139,102.44247692605447,113**2 * RBF(length_scale=0.69) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
26,48,171.00469374345903,188.45826723222854,188.45826723222854,4.471079278344336,113**2 * RBF(length_scale=0.687) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
27,32,106.70108583654164,19.395409554812442,19.395409554812442,104.44320988756688,112**2 * RBF(length_scale=0.689) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
28,31,119.79704241922373,88.88562403110438,88.88562403110438,43.944920117734405,110**2 * RBF(length_scale=0.687) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
29,21,50.104313602035774,74.97310336991842,74.97310336991842,85.66909800672006,108**2 * RBF(length_scale=0.686) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
30,22,73.67122147772203,39.08417007835177,39.08417007835177,35.500099285749606,107**2 * RBF(length_scale=0.679) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
31,56,175.8319549576918,5.255494425457028,5.255494425457028,107.4167880831822,112**2 * RBF(length_scale=0.69) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
32,61,201.80400290446062,159.86364138255541,159.86364138255541,46.412793564635514,112**2 * RBF(length_scale=0.696) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
33,19,56.88500845389184,3.9291278875607807,3.9291278875607807,111.6034904959884,110**2 * RBF(length_scale=0.694) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
34,20,45.87195384392433,56.84101315386493,56.84101315386493,4.471208802775893,110**2 * RBF(length_scale=0.694) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
35,43,178.97379271834268,0.7336416746955224,0.7336416746955224,109.77053538466721,114**2 * RBF(length_scale=0.702) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
36,42,179.2410423946837,155.06963072189777,155.06963072189777,56.680418857960866,112**2 * RBF(length_scale=0.707) + WhiteKernel(noise_level=10),296.35081017123304,Continuing
37,57,296.35081017123304,0.18063611113901207,0.18063611113901207,112.34230333520732,125**2 * RBF(length_scale=0.73) + WhiteKernel(noise_level=10),296.35081017123304,Max modulus reached
